time,ppg.ir,sequence_counter,packet_size
NaN,2.683512000e+06,7047840.07,
NaN,2.683748000e+06,7047840.08,
NaN,2.683973000e+06,7047840.09,
NaN,2.683987000e+06,7047840.10,
23171978151,2.684179000e+06,7047840.11,
NaN,2.684288000e+06,7047841.00,12
NaN,2.684154000e+06,7047841.01,
NaN,2.684028000e+06,7047841.02,
NaN,2.683548000e+06,7047841.03,
NaN,2.683062000e+06,7047841.04,
NaN,2.682445000e+06,7047841.05,
NaN,2.681714000e+06,7047841.06,
NaN,2.680958000e+06,7047841.07,
NaN,2.680371000e+06,7047841.08,
NaN,2.679691000e+06,7047841.09,
NaN,2.679158000e+06,7047841.10,
23171982229,2.678737000e+06,7047841.11,
NaN,2.678239000e+06,7047842.00,12
NaN,2.678030000e+06,7047842.01,
NaN,2.677738000e+06,7047842.02,
NaN,2.677373000e+06,7047842.03,
NaN,2.677168000e+06,7047842.04,
NaN,2.676970000e+06,7047842.05,
NaN,2.676706000e+06,7047842.06,
NaN,2.676487000e+06,7047842.07,
NaN,2.676318000e+06,7047842.08,
NaN,2.676208000e+06,7047842.09,
NaN,2.676025000e+06,7047842.10,
23171986306,2.676021000e+06,7047842.11,
NaN,2.675998000e+06,7047843.00,12
NaN,2.675966000e+06,7047843.01,
NaN,2.676015000e+06,7047843.02,
NaN,2.675953000e+06,7047843.03,
NaN,2.675841000e+06,7047843.04,
NaN,2.675824000e+06,7047843.05,
NaN,2.675756000e+06,7047843.06,
NaN,2.675593000e+06,7047843.07,
NaN,2.675505000e+06,7047843.08,
NaN,2.675465000e+06,7047843.09,
NaN,2.675418000e+06,7047843.10,
23171990383,2.675286000e+06,7047843.11,
NaN,2.675363000e+06,7047844.00,12
NaN,2.675289000e+06,7047844.01,
NaN,2.675239000e+06,7047844.02,
NaN,2.675314000e+06,7047844.03,
NaN,2.675314000e+06,7047844.04,
NaN,2.675326000e+06,7047844.05,
NaN,2.675487000e+06,7047844.06,
NaN,2.675528000e+06,7047844.07,
NaN,2.675500000e+06,7047844.08,
NaN,2.675672000e+06,7047844.09,
NaN,2.675758000e+06,7047844.10,
23171994460,2.675893000e+06,7047844.11,
NaN,2.676047000e+06,7047845.00,12
NaN,2.676072000e+06,7047845.01,
NaN,2.676173000e+06,7047845.02,
NaN,2.676296000e+06,7047845.03,
NaN,2.676304000e+06,7047845.04,
NaN,2.676463000e+06,7047845.05,
NaN,2.676607000e+06,7047845.06,
NaN,2.676658000e+06,7047845.07,
NaN,2.676816000e+06,7047845.08,
NaN,2.676942000e+06,7047845.09,
NaN,2.676976000e+06,7047845.10,
23171998537,2.677026000e+06,7047845.11,
NaN,2.677229000e+06,7047846.00,12
NaN,2.677283000e+06,7047846.01,
NaN,2.677434000e+06,7047846.02,
NaN,2.677511000e+06,7047846.03,
NaN,2.677596000e+06,7047846.04,
NaN,2.677820000e+06,7047846.05,
NaN,2.677880000e+06,7047846.06,
NaN,2.677945000e+06,7047846.07,
NaN,2.678151000e+06,7047846.08,
NaN,2.678320000e+06,7047846.09,
NaN,2.678478000e+06,7047846.10,
23172002614,2.678715000e+06,7047846.11,
NaN,2.678941000e+06,7047847.00,12
NaN,2.679009000e+06,7047847.01,
NaN,2.679259000e+06,7047847.02,
NaN,2.679463000e+06,7047847.03,
NaN,2.679594000e+06,7047847.04,
NaN,2.679782000e+06,7047847.05,
NaN,2.679999000e+06,7047847.06,
NaN,2.680087000e+06,7047847.07,
NaN,2.680156000e+06,7047847.08,
NaN,2.680119000e+06,7047847.09,
NaN,2.679843000e+06,7047847.10,
23172006691,2.679292000e+06,7047847.11,
NaN,2.678730000e+06,7047848.00,12
NaN,2.678042000e+06,7047848.01,
NaN,2.677352000e+06,7047848.02,
NaN,2.676533000e+06,7047848.03,
NaN,2.675971000e+06,7047848.04,
NaN,2.675379000e+06,7047848.05,
NaN,2.674847000e+06,7047848.06,
NaN,2.674600000e+06,7047848.07,
NaN,2.674301000e+06,7047848.08,
NaN,2.674018000e+06,7047848.09,
NaN,2.673799000e+06,7047848.10,
23172010768,2.673670000e+06,7047848.11,
NaN,2.673467000e+06,7047849.00,12
NaN,2.673407000e+06,7047849.01,
NaN,2.673243000e+06,7047849.02,
NaN,2.673056000e+06,7047849.03,
NaN,2.673034000e+06,7047849.04,
NaN,2.673031000e+06,7047849.05,
NaN,2.672991000e+06,7047849.06,
NaN,2.673012000e+06,7047849.07,
NaN,2.673067000e+06,7047849.08,
NaN,2.673124000e+06,7047849.09,
NaN,2.673081000e+06,7047849.10,
23172014844,2.673086000e+06,7047849.11,
NaN,2.673090000e+06,7047850.00,12
NaN,2.673003000e+06,7047850.01,
NaN,2.672960000e+06,7047850.02,
NaN,2.672962000e+06,7047850.03,
NaN,2.672931000e+06,7047850.04,
NaN,2.672794000e+06,7047850.05,
NaN,2.672863000e+06,7047850.06,
NaN,2.672776000e+06,7047850.07,
NaN,2.672750000e+06,7047850.08,
NaN,2.672894000e+06,7047850.09,
NaN,2.672926000e+06,7047850.10,
23172018921,2.673032000e+06,7047850.11,
NaN,2.673168000e+06,7047851.00,12
NaN,2.673333000e+06,7047851.01,
NaN,2.673408000e+06,7047851.02,
NaN,2.673629000e+06,7047851.03,
NaN,2.673806000e+06,7047851.04,
NaN,2.673866000e+06,7047851.05,
NaN,2.674073000e+06,7047851.06,
NaN,2.674224000e+06,7047851.07,
NaN,2.674373000e+06,7047851.08,
NaN,2.674590000e+06,7047851.09,
NaN,2.674639000e+06,7047851.10,
23172022998,2.674835000e+06,7047851.11,
NaN,2.675077000e+06,7047852.00,12
NaN,2.675118000e+06,7047852.01,
NaN,2.675406000e+06,7047852.02,
NaN,2.675522000e+06,7047852.03,
NaN,2.675638000e+06,7047852.04,
NaN,2.675890000e+06,7047852.05,
NaN,2.676031000e+06,7047852.06,
NaN,2.676160000e+06,7047852.07,
NaN,2.676361000e+06,7047852.08,
NaN,2.676451000e+06,7047852.09,
NaN,2.676766000e+06,7047852.10,
23172027087,2.676861000e+06,7047852.11,
NaN,2.677038000e+06,7047853.00,12
NaN,2.677253000e+06,7047853.01,
NaN,2.677387000e+06,7047853.02,
NaN,2.677628000e+06,7047853.03,
NaN,2.677831000e+06,7047853.04,
NaN,2.677977000e+06,7047853.05,
NaN,2.678250000e+06,7047853.06,
NaN,2.678393000e+06,7047853.07,
NaN,2.678663000e+06,7047853.08,
NaN,2.678932000e+06,7047853.09,
NaN,2.679074000e+06,7047853.10,
23172031153,2.679220000e+06,7047853.11,
NaN,2.679278000e+06,7047854.00,12
NaN,2.679149000e+06,7047854.01,
NaN,2.678697000e+06,7047854.02,
NaN,2.678228000e+06,7047854.03,
NaN,2.677603000e+06,7047854.04,
NaN,2.676907000e+06,7047854.05,
NaN,2.676143000e+06,7047854.06,
NaN,2.675512000e+06,7047854.07,
NaN,2.674894000e+06,7047854.08,
NaN,2.674385000e+06,7047854.09,
NaN,2.674025000e+06,7047854.10,
23172035230,2.673659000e+06,7047854.11,
NaN,2.673464000e+06,7047855.00,12
NaN,2.673274000e+06,7047855.01,
NaN,2.673087000e+06,7047855.02,
NaN,2.672973000e+06,7047855.03,
NaN,2.672842000e+06,7047855.04,
NaN,2.672840000e+06,7047855.05,
NaN,2.672814000e+06,7047855.06,
NaN,2.672697000e+06,7047855.07,
NaN,2.672757000e+06,7047855.08,
NaN,2.672931000e+06,7047855.09,
NaN,2.673053000e+06,7047855.10,
23172039307,2.673087000e+06,7047855.11,
NaN,2.673150000e+06,7047856.00,12
NaN,2.673317000e+06,7047856.01,
NaN,2.673321000e+06,7047856.02,
NaN,2.673343000e+06,7047856.03,
NaN,2.673417000e+06,7047856.04,
NaN,2.673542000e+06,7047856.05,
NaN,2.673443000e+06,7047856.06,
NaN,2.673555000e+06,7047856.07,
NaN,2.673548000e+06,7047856.08,
NaN,2.673524000e+06,7047856.09,
NaN,2.673596000e+06,7047856.10,
23172043384,2.673688000e+06,7047856.11,
NaN,2.673699000e+06,7047857.00,12
NaN,2.673781000e+06,7047857.01,
NaN,2.673921000e+06,7047857.02,
NaN,2.674072000e+06,7047857.03,
NaN,2.674129000e+06,7047857.04,
NaN,2.674322000e+06,7047857.05,
NaN,2.674479000e+06,7047857.06,
NaN,2.674571000e+06,7047857.07,
NaN,2.674890000e+06,7047857.08,
NaN,2.675019000e+06,7047857.09,
NaN,2.675170000e+06,7047857.10,
23172047461,2.675411000e+06,7047857.11,
NaN,2.675516000e+06,7047858.00,12
NaN,2.675682000e+06,7047858.01,
NaN,2.675882000e+06,7047858.02,
NaN,2.676058000e+06,7047858.03,
NaN,2.676168000e+06,7047858.04,
NaN,2.676341000e+06,7047858.05,
NaN,2.676622000e+06,7047858.06,
NaN,2.676708000e+06,7047858.07,
NaN,2.676905000e+06,7047858.08,
NaN,2.677077000e+06,7047858.09,
NaN,2.677099000e+06,7047858.10,
23172051538,2.677376000e+06,7047858.11,
NaN,2.677551000e+06,7047859.00,12
NaN,2.677652000e+06,7047859.01,
NaN,2.677794000e+06,7047859.02,
NaN,2.677964000e+06,7047859.03,
NaN,2.678115000e+06,7047859.04,
NaN,2.678314000e+06,7047859.05,
NaN,2.678539000e+06,7047859.06,
NaN,2.678654000e+06,7047859.07,
NaN,2.678896000e+06,7047859.08,
NaN,2.679061000e+06,7047859.09,
NaN,2.679211000e+06,7047859.10,
23172055615,2.679474000e+06,7047859.11,
NaN,2.679689000e+06,7047860.00,12
NaN,2.679832000e+06,7047860.01,
NaN,2.679990000e+06,7047860.02,
NaN,2.679887000e+06,7047860.03,
NaN,2.679602000e+06,7047860.04,
NaN,2.679234000e+06,7047860.05,
NaN,2.678565000e+06,7047860.06,
NaN,2.677787000e+06,7047860.07,
NaN,2.676955000e+06,7047860.08,
NaN,2.676004000e+06,7047860.09,
NaN,2.675259000e+06,7047860.10,
23172059693,2.674508000e+06,7047860.11,
NaN,2.673785000e+06,7047861.00,12
NaN,2.673257000e+06,7047861.01,
NaN,2.672740000e+06,7047861.02,
NaN,2.672417000e+06,7047861.03,
NaN,2.672047000e+06,7047861.04,
NaN,2.671727000e+06,7047861.05,
NaN,2.671507000e+06,7047861.06,
NaN,2.671245000e+06,7047861.07,
NaN,2.670979000e+06,7047861.08,
NaN,2.670805000e+06,7047861.09,
NaN,2.670555000e+06,7047861.10,
23172063770,2.670415000e+06,7047861.11,
NaN,2.670377000e+06,7047862.00,12
NaN,2.670281000e+06,7047862.01,
NaN,2.670270000e+06,7047862.02,
NaN,2.670373000e+06,7047862.03,
NaN,2.670333000e+06,7047862.04,
NaN,2.670288000e+06,7047862.05,
NaN,2.670363000e+06,7047862.06,
NaN,2.670268000e+06,7047862.07,
NaN,2.670209000e+06,7047862.08,
NaN,2.670190000e+06,7047862.09,
NaN,2.670072000e+06,7047862.10,
23172067847,2.670066000e+06,7047862.11,
NaN,2.670004000e+06,7047863.00,12
NaN,2.669859000e+06,7047863.01,
NaN,2.669917000e+06,7047863.02,
NaN,2.669943000e+06,7047863.03,
NaN,2.669905000e+06,7047863.04,
NaN,2.669994000e+06,7047863.05,
NaN,2.670143000e+06,7047863.06,
NaN,2.670145000e+06,7047863.07,
NaN,2.670294000e+06,7047863.08,
NaN,2.670489000e+06,7047863.09,
NaN,2.670563000e+06,7047863.10,
23172071924,2.670788000e+06,7047863.11,
NaN,2.670988000e+06,7047864.00,12
NaN,2.671045000e+06,7047864.01,
NaN,2.671306000e+06,7047864.02,
NaN,2.671378000e+06,7047864.03,
NaN,2.671656000e+06,7047864.04,
NaN,2.671730000e+06,7047864.05,
NaN,2.671987000e+06,7047864.06,
NaN,2.672110000e+06,7047864.07,
NaN,2.672198000e+06,7047864.08,
NaN,2.672452000e+06,7047864.09,
NaN,2.672639000e+06,7047864.10,
23172076001,2.672699000e+06,7047864.11,
NaN,2.672982000e+06,7047865.00,12
NaN,2.673035000e+06,7047865.01,
NaN,2.673137000e+06,7047865.02,
NaN,2.673269000e+06,7047865.03,
NaN,2.673377000e+06,7047865.04,
NaN,2.673570000e+06,7047865.05,
NaN,2.673699000e+06,7047865.06,
NaN,2.673960000e+06,7047865.07,
NaN,2.674091000e+06,7047865.08,
NaN,2.674246000e+06,7047865.09,
NaN,2.674390000e+06,7047865.10,
23172080078,2.674500000e+06,7047865.11,
NaN,2.674795000e+06,7047866.00,12
NaN,2.674921000e+06,7047866.01,
NaN,2.675226000e+06,7047866.02,
NaN,2.675325000e+06,7047866.03,
NaN,2.675622000e+06,7047866.04,
NaN,2.675710000e+06,7047866.05,
NaN,2.675828000e+06,7047866.06,
NaN,2.675717000e+06,7047866.07,
NaN,2.675333000e+06,7047866.08,
NaN,2.674830000e+06,7047866.09,
NaN,2.674010000e+06,7047866.10,
23172084155,2.673158000e+06,7047866.11,
NaN,2.672185000e+06,7047867.00,12
NaN,2.671227000e+06,7047867.01,
NaN,2.670415000e+06,7047867.02,
NaN,2.669551000e+06,7047867.03,
NaN,2.668833000e+06,7047867.04,
NaN,2.668319000e+06,7047867.05,
NaN,2.667662000e+06,7047867.06,
NaN,2.667329000e+06,7047867.07,
NaN,2.666887000e+06,7047867.08,
NaN,2.666619000e+06,7047867.09,
NaN,2.666411000e+06,7047867.10,
23172088232,2.666098000e+06,7047867.11,
NaN,2.665773000e+06,7047868.00,12
NaN,2.665578000e+06,7047868.01,
NaN,2.665367000e+06,7047868.02,
NaN,2.665128000e+06,7047868.03,
NaN,2.665154000e+06,7047868.04,
NaN,2.665105000e+06,7047868.05,
NaN,2.665026000e+06,7047868.06,
NaN,2.665068000e+06,7047868.07,
NaN,2.665084000e+06,7047868.08,
NaN,2.665034000e+06,7047868.09,
NaN,2.665007000e+06,7047868.10,
23172092310,2.665011000e+06,7047868.11,
NaN,2.664860000e+06,7047869.00,12
NaN,2.664886000e+06,7047869.01,
NaN,2.664735000e+06,7047869.02,
NaN,2.664696000e+06,7047869.03,
NaN,2.664668000e+06,7047869.04,
NaN,2.664558000e+06,7047869.05,
NaN,2.664558000e+06,7047869.06,
NaN,2.664543000e+06,7047869.07,
NaN,2.664541000e+06,7047869.08,
NaN,2.664623000e+06,7047869.09,
NaN,2.664760000e+06,7047869.10,
23172096387,2.664879000e+06,7047869.11,
NaN,2.664996000e+06,7047870.00,12
NaN,2.665206000e+06,7047870.01,
NaN,2.665276000e+06,7047870.02,
NaN,2.665528000e+06,7047870.03,
NaN,2.665689000e+06,7047870.04,
NaN,2.665823000e+06,7047870.05,
NaN,2.665940000e+06,7047870.06,
NaN,2.666159000e+06,7047870.07,
NaN,2.666338000e+06,7047870.08,
NaN,2.666481000e+06,7047870.09,
NaN,2.666647000e+06,7047870.10,
23172100464,2.666799000e+06,7047870.11,
NaN,2.667042000e+06,7047871.00,12
NaN,2.667165000e+06,7047871.01,
NaN,2.667337000e+06,7047871.02,
NaN,2.667499000e+06,7047871.03,
NaN,2.667662000e+06,7047871.04,
NaN,2.667746000e+06,7047871.05,
NaN,2.668027000e+06,7047871.06,
NaN,2.668086000e+06,7047871.07,
NaN,2.668303000e+06,7047871.08,
NaN,2.668447000e+06,7047871.09,
NaN,2.668645000e+06,7047871.10,
23172104541,2.668767000e+06,7047871.11,
NaN,2.668995000e+06,7047872.00,12
NaN,2.669232000e+06,7047872.01,
NaN,2.669430000e+06,7047872.02,
NaN,2.669647000e+06,7047872.03,
NaN,2.669869000e+06,7047872.04,
NaN,2.670203000e+06,7047872.05,
NaN,2.670335000e+06,7047872.06,
NaN,2.670549000e+06,7047872.07,
NaN,2.670768000e+06,7047872.08,
NaN,2.670863000e+06,7047872.09,
NaN,2.670983000e+06,7047872.10,
23172108619,2.670720000e+06,7047872.11,
NaN,2.670362000e+06,7047873.00,12
NaN,2.669747000e+06,7047873.01,
NaN,2.668913000e+06,7047873.02,
NaN,2.668002000e+06,7047873.03,
NaN,2.667053000e+06,7047873.04,
NaN,2.666197000e+06,7047873.05,
NaN,2.665378000e+06,7047873.06,
NaN,2.664660000e+06,7047873.07,
NaN,2.664000000e+06,7047873.08,
NaN,2.663578000e+06,7047873.09,
NaN,2.663162000e+06,7047873.10,
23172112696,2.662874000e+06,7047873.11,
NaN,2.662557000e+06,7047874.00,12
NaN,2.662416000e+06,7047874.01,
NaN,2.662208000e+06,7047874.02,
NaN,2.662037000e+06,7047874.03,
NaN,2.661889000e+06,7047874.04,
NaN,2.661707000e+06,7047874.05,
NaN,2.661646000e+06,7047874.06,
NaN,2.661686000e+06,7047874.07,
NaN,2.661610000e+06,7047874.08,
NaN,2.661656000e+06,7047874.09,
NaN,2.661770000e+06,7047874.10,
23172116773,2.661727000e+06,7047874.11,
NaN,2.661843000e+06,7047875.00,12
NaN,2.661805000e+06,7047875.01,
NaN,2.661853000e+06,7047875.02,
NaN,2.661799000e+06,7047875.03,
NaN,2.661811000e+06,7047875.04,
NaN,2.661778000e+06,7047875.05,
NaN,2.661687000e+06,7047875.06,
NaN,2.661777000e+06,7047875.07,
NaN,2.661775000e+06,7047875.08,
NaN,2.661677000e+06,7047875.09,
NaN,2.661687000e+06,7047875.10,
23172120850,2.661841000e+06,7047875.11,
NaN,2.662012000e+06,7047876.00,12
NaN,2.662064000e+06,7047876.01,
NaN,2.662265000e+06,7047876.02,
NaN,2.662488000e+06,7047876.03,
NaN,2.662585000e+06,7047876.04,
NaN,2.662853000e+06,7047876.05,
NaN,2.663122000e+06,7047876.06,
NaN,2.663234000e+06,7047876.07,
NaN,2.663427000e+06,7047876.08,
NaN,2.663730000e+06,7047876.09,
NaN,2.663906000e+06,7047876.10,
23172124927,2.664037000e+06,7047876.11,
NaN,2.664260000e+06,7047877.00,12
NaN,2.664496000e+06,7047877.01,
NaN,2.664664000e+06,7047877.02,
NaN,2.664899000e+06,7047877.03,
NaN,2.665002000e+06,7047877.04,
NaN,2.665193000e+06,7047877.05,
NaN,2.665437000e+06,7047877.06,
NaN,2.665617000e+06,7047877.07,
NaN,2.665775000e+06,7047877.08,
NaN,2.666014000e+06,7047877.09,
NaN,2.666102000e+06,7047877.10,
23172129004,2.666315000e+06,7047877.11,
NaN,2.666454000e+06,7047878.00,12
NaN,2.666618000e+06,7047878.01,
NaN,2.666865000e+06,7047878.02,
NaN,2.667090000e+06,7047878.03,
NaN,2.667218000e+06,7047878.04,
NaN,2.667568000e+06,7047878.05,
NaN,2.667730000e+06,7047878.06,
NaN,2.667878000e+06,7047878.07,
NaN,2.668198000e+06,7047878.08,
NaN,2.668362000e+06,7047878.09,
NaN,2.668646000e+06,7047878.10,
23172133081,2.668825000e+06,7047878.11,
NaN,2.669007000e+06,7047879.00,12
NaN,2.669117000e+06,7047879.01,
NaN,2.668882000e+06,7047879.02,
NaN,2.668463000e+06,7047879.03,
NaN,2.667853000e+06,7047879.04,
NaN,2.667002000e+06,7047879.05,
NaN,2.666103000e+06,7047879.06,
NaN,2.665108000e+06,7047879.07,
NaN,2.664120000e+06,7047879.08,
NaN,2.663293000e+06,7047879.09,
NaN,2.662466000e+06,7047879.10,
23172137159,2.661815000e+06,7047879.11,
NaN,2.661272000e+06,7047880.00,12
NaN,2.660718000e+06,7047880.01,
NaN,2.660300000e+06,7047880.02,
NaN,2.660034000e+06,7047880.03,
NaN,2.659696000e+06,7047880.04,
NaN,2.659386000e+06,7047880.05,
NaN,2.659244000e+06,7047880.06,
NaN,2.658893000e+06,7047880.07,
NaN,2.658659000e+06,7047880.08,
NaN,2.658521000e+06,7047880.09,
NaN,2.658330000e+06,7047880.10,
23172141235,2.658339000e+06,7047880.11,
NaN,2.658309000e+06,7047881.00,12
NaN,2.658296000e+06,7047881.01,
NaN,2.658355000e+06,7047881.02,
NaN,2.658316000e+06,7047881.03,
NaN,2.658290000e+06,7047881.04,
NaN,2.658388000e+06,7047881.05,
NaN,2.658225000e+06,7047881.06,
NaN,2.658267000e+06,7047881.07,
NaN,2.658238000e+06,7047881.08,
NaN,2.658137000e+06,7047881.09,
NaN,2.658085000e+06,7047881.10,
23172145312,2.658100000e+06,7047881.11,
NaN,2.658042000e+06,7047882.00,12
NaN,2.658061000e+06,7047882.01,
NaN,2.658137000e+06,7047882.02,
NaN,2.658162000e+06,7047882.03,
NaN,2.658225000e+06,7047882.04,
NaN,2.658439000e+06,7047882.05,
NaN,2.658548000e+06,7047882.06,
NaN,2.658676000e+06,7047882.07,
NaN,2.658846000e+06,7047882.08,
NaN,2.659107000e+06,7047882.09,
NaN,2.659217000e+06,7047882.10,
23172149389,2.659334000e+06,7047882.11,
NaN,2.659606000e+06,7047883.00,12
NaN,2.659860000e+06,7047883.01,
NaN,2.659975000e+06,7047883.02,
NaN,2.660135000e+06,7047883.03,
NaN,2.660368000e+06,7047883.04,
NaN,2.660499000e+06,7047883.05,
NaN,2.660725000e+06,7047883.06,
NaN,2.660956000e+06,7047883.07,
NaN,2.661090000e+06,7047883.08,
NaN,2.661288000e+06,7047883.09,
NaN,2.661519000e+06,7047883.10,
23172153466,2.661678000e+06,7047883.11,
NaN,2.661800000e+06,7047884.00,12
NaN,2.661947000e+06,7047884.01,
NaN,2.662148000e+06,7047884.02,
NaN,2.662303000e+06,7047884.03,
NaN,2.662508000e+06,7047884.04,
NaN,2.662633000e+06,7047884.05,
NaN,2.662898000e+06,7047884.06,
NaN,2.663102000e+06,7047884.07,
NaN,2.663160000e+06,7047884.08,
NaN,2.663379000e+06,7047884.09,
NaN,2.663726000e+06,7047884.10,
23172157542,2.663957000e+06,7047884.11,
NaN,2.664078000e+06,7047885.00,12
NaN,2.664412000e+06,7047885.01,
NaN,2.664632000e+06,7047885.02,
NaN,2.664799000e+06,7047885.03,
NaN,2.664965000e+06,7047885.04,
NaN,2.665054000e+06,7047885.05,
NaN,2.664914000e+06,7047885.06,
NaN,2.664554000e+06,7047885.07,
NaN,2.663907000e+06,7047885.08,
NaN,2.663078000e+06,7047885.09,
NaN,2.662083000e+06,7047885.10,
23172161620,2.661068000e+06,7047885.11,
NaN,2.660091000e+06,7047886.00,12
NaN,2.659249000e+06,7047886.01,
NaN,2.658342000e+06,7047886.02,
NaN,2.657636000e+06,7047886.03,
NaN,2.657083000e+06,7047886.04,
NaN,2.656537000e+06,7047886.05,
NaN,2.656162000e+06,7047886.06,
NaN,2.655784000e+06,7047886.07,
NaN,2.655520000e+06,7047886.08,
NaN,2.655240000e+06,7047886.09,
NaN,2.654993000e+06,7047886.10,
23172165696,2.654619000e+06,7047886.11,
NaN,2.654398000e+06,7047887.00,12
NaN,2.654155000e+06,7047887.01,
NaN,2.654018000e+06,7047887.02,
NaN,2.653952000e+06,7047887.03,
NaN,2.653956000e+06,7047887.04,
NaN,2.653913000e+06,7047887.05,
NaN,2.653964000e+06,7047887.06,
NaN,2.653987000e+06,7047887.07,
NaN,2.654039000e+06,7047887.08,
NaN,2.654029000e+06,7047887.09,
NaN,2.653948000e+06,7047887.10,
23172169774,2.654006000e+06,7047887.11,
NaN,2.653955000e+06,7047888.00,12
NaN,2.653959000e+06,7047888.01,
NaN,2.653847000e+06,7047888.02,
NaN,2.653733000e+06,7047888.03,
NaN,2.653789000e+06,7047888.04,
NaN,2.653861000e+06,7047888.05,
NaN,2.653921000e+06,7047888.06,
NaN,2.653914000e+06,7047888.07,
NaN,2.654062000e+06,7047888.08,
NaN,2.654254000e+06,7047888.09,
NaN,2.654413000e+06,7047888.10,
23172173851,2.654526000e+06,7047888.11,
NaN,2.654636000e+06,7047889.00,12
NaN,2.654762000e+06,7047889.01,
NaN,2.655060000e+06,7047889.02,
NaN,2.655290000e+06,7047889.03,
NaN,2.655433000e+06,7047889.04,
NaN,2.655592000e+06,7047889.05,
NaN,2.655766000e+06,7047889.06,
NaN,2.655939000e+06,7047889.07,
NaN,2.656205000e+06,7047889.08,
NaN,2.656371000e+06,7047889.09,
NaN,2.656500000e+06,7047889.10,
23172177928,2.656715000e+06,7047889.11,
NaN,2.656971000e+06,7047890.00,12
NaN,2.657098000e+06,7047890.01,
NaN,2.657245000e+06,7047890.02,
NaN,2.657493000e+06,7047890.03,
NaN,2.657637000e+06,7047890.04,
NaN,2.657786000e+06,7047890.05,
NaN,2.657950000e+06,7047890.06,
NaN,2.658156000e+06,7047890.07,
NaN,2.658363000e+06,7047890.08,
NaN,2.658629000e+06,7047890.09,
NaN,2.658830000e+06,7047890.10,
23172182004,2.658921000e+06,7047890.11,
NaN,2.659122000e+06,7047891.00,12
NaN,2.659398000e+06,7047891.01,
NaN,2.659652000e+06,7047891.02,
NaN,2.659740000e+06,7047891.03,
NaN,2.660024000e+06,7047891.04,
NaN,2.660341000e+06,7047891.05,
NaN,2.660551000e+06,7047891.06,
NaN,2.660760000e+06,7047891.07,
NaN,2.661031000e+06,7047891.08,
NaN,2.661291000e+06,7047891.09,
NaN,2.661479000e+06,7047891.10,
23172186081,2.661455000e+06,7047891.11,
NaN,2.661364000e+06,7047892.00,12
NaN,2.660852000e+06,7047892.01,
NaN,2.660231000e+06,7047892.02,
NaN,2.659417000e+06,7047892.03,
NaN,2.658388000e+06,7047892.04,
NaN,2.657464000e+06,7047892.05,
NaN,2.656444000e+06,7047892.06,
NaN,2.655408000e+06,7047892.07,
NaN,2.654660000e+06,7047892.08,
NaN,2.653900000e+06,7047892.09,
NaN,2.653230000e+06,7047892.10,
23172190159,2.652798000e+06,7047892.11,
NaN,2.652417000e+06,7047893.00,12
NaN,2.651957000e+06,7047893.01,
NaN,2.651744000e+06,7047893.02,
NaN,2.651301000e+06,7047893.03,
NaN,2.651043000e+06,7047893.04,
NaN,2.650885000e+06,7047893.05,
NaN,2.650594000e+06,7047893.06,
NaN,2.650384000e+06,7047893.07,
NaN,2.650320000e+06,7047893.08,
NaN,2.650191000e+06,7047893.09,
NaN,2.650175000e+06,7047893.10,
23172194235,2.650289000e+06,7047893.11,
NaN,2.650226000e+06,7047894.00,12
NaN,2.650264000e+06,7047894.01,
NaN,2.650306000e+06,7047894.02,
NaN,2.650231000e+06,7047894.03,
NaN,2.650232000e+06,7047894.04,
NaN,2.650222000e+06,7047894.05,
NaN,2.650150000e+06,7047894.06,
NaN,2.650068000e+06,7047894.07,
NaN,2.650134000e+06,7047894.08,
NaN,2.650020000e+06,7047894.09,
NaN,2.650143000e+06,7047894.10,
23172198313,2.650195000e+06,7047894.11,
NaN,2.650205000e+06,7047895.00,12
NaN,2.650267000e+06,7047895.01,
NaN,2.650472000e+06,7047895.02,
NaN,2.650556000e+06,7047895.03,
NaN,2.650729000e+06,7047895.04,
NaN,2.650948000e+06,7047895.05,
NaN,2.651063000e+06,7047895.06,
NaN,2.651320000e+06,7047895.07,
NaN,2.651590000e+06,7047895.08,
NaN,2.651689000e+06,7047895.09,
NaN,2.651890000e+06,7047895.10,
23172202390,2.652141000e+06,7047895.11,
NaN,2.652349000e+06,7047896.00,12
NaN,2.652515000e+06,7047896.01,
NaN,2.652752000e+06,7047896.02,
NaN,2.652912000e+06,7047896.03,
NaN,2.653138000e+06,7047896.04,
NaN,2.653273000e+06,7047896.05,
NaN,2.653526000e+06,7047896.06,
NaN,2.653634000e+06,7047896.07,
NaN,2.653887000e+06,7047896.08,
NaN,2.654133000e+06,7047896.09,
NaN,2.654259000e+06,7047896.10,
23172206467,2.654443000e+06,7047896.11,
NaN,2.654620000e+06,7047897.00,12
NaN,2.654874000e+06,7047897.01,
NaN,2.655025000e+06,7047897.02,
NaN,2.655210000e+06,7047897.03,
NaN,2.655512000e+06,7047897.04,
NaN,2.655731000e+06,7047897.05,
NaN,2.655955000e+06,7047897.06,
NaN,2.656099000e+06,7047897.07,
NaN,2.656382000e+06,7047897.08,
NaN,2.656611000e+06,7047897.09,
NaN,2.656822000e+06,7047897.10,
23172210544,2.657001000e+06,7047897.11,
NaN,2.657320000e+06,7047898.00,12
NaN,2.657619000e+06,7047898.01,
NaN,2.657822000e+06,7047898.02,
NaN,2.658064000e+06,7047898.03,
