time,ecg2,sequence_counter,packet_size
NaN,-1.590000000e+02,7042733.08,
NaN,-2.290000000e+02,7042733.09,
NaN,-1.570000000e+02,7042733.10,
NaN,-1.840000000e+02,7042733.11,
NaN,-1.990000000e+02,7042733.12,
NaN,-1.540000000e+02,7042733.13,
NaN,-2.370000000e+02,7042733.14,
NaN,-1.780000000e+02,7042733.15,
NaN,-2.000000000e+02,7042733.16,
NaN,-2.490000000e+02,7042733.17,
NaN,-1.790000000e+02,7042733.18,
NaN,-2.590000000e+02,7042733.19,
NaN,-2.280000000e+02,7042733.20,
NaN,-2.130000000e+02,7042733.21,
NaN,-2.670000000e+02,7042733.22,
NaN,-1.920000000e+02,7042733.23,
NaN,-2.520000000e+02,7042733.24,
NaN,-2.270000000e+02,7042733.25,
NaN,-1.940000000e+02,7042733.26,
NaN,-2.660000000e+02,7042733.27,
NaN,-1.890000000e+02,7042733.28,
NaN,-2.310000000e+02,7042733.29,
23169419671,-1.890000000e+02,7042733.30,
NaN,6.700000000e+01,7042734.00,31
NaN,1.820000000e+02,7042734.01,
NaN,2.430000000e+02,7042734.02,
NaN,3.570000000e+02,7042734.03,
NaN,4.770000000e+02,7042734.04,
NaN,4.140000000e+02,7042734.05,
NaN,2.260000000e+02,7042734.06,
NaN,1.460000000e+02,7042734.07,
NaN,-7.500000000e+01,7042734.08,
NaN,-2.860000000e+02,7042734.09,
NaN,-3.240000000e+02,7042734.10,
NaN,-4.300000000e+02,7042734.11,
NaN,-4.060000000e+02,7042734.12,
NaN,-4.070000000e+02,7042734.13,
NaN,-4.630000000e+02,7042734.14,
NaN,-3.680000000e+02,7042734.15,
NaN,-4.570000000e+02,7042734.16,
NaN,-4.010000000e+02,7042734.17,
NaN,-3.670000000e+02,7042734.18,
NaN,-6.000000000e+02,7042734.19,
NaN,-3.700000000e+01,7042734.20,
NaN,1.005000000e+03,7042734.21,
NaN,2.563000000e+03,7042734.22,
NaN,3.871000000e+03,7042734.23,
NaN,2.112000000e+03,7042734.24,
NaN,-2.250000000e+02,7042734.25,
NaN,-4.350000000e+02,7042734.26,
NaN,-3.400000000e+02,7042734.27,
NaN,-3.860000000e+02,7042734.28,
NaN,-4.060000000e+02,7042734.29,
23169427607,-4.100000000e+02,7042734.30,
NaN,-3.820000000e+02,7042735.00,31
NaN,-4.060000000e+02,7042735.01,
NaN,-3.180000000e+02,7042735.02,
NaN,-3.410000000e+02,7042735.03,
NaN,-2.770000000e+02,7042735.04,
NaN,-2.160000000e+02,7042735.05,
NaN,-2.490000000e+02,7042735.06,
NaN,-1.300000000e+02,7042735.07,
NaN,-1.340000000e+02,7042735.08,
NaN,-9.300000000e+01,7042735.09,
NaN,-4.000000000e+00,7042735.10,
NaN,-3.200000000e+01,7042735.11,
NaN,8.800000000e+01,7042735.12,
NaN,1.180000000e+02,7042735.13,
NaN,1.510000000e+02,7042735.14,
NaN,2.690000000e+02,7042735.15,
NaN,2.600000000e+02,7042735.16,
NaN,3.860000000e+02,7042735.17,
NaN,4.470000000e+02,7042735.18,
NaN,4.770000000e+02,7042735.19,
NaN,6.110000000e+02,7042735.20,
NaN,5.940000000e+02,7042735.21,
NaN,6.920000000e+02,7042735.22,
NaN,7.660000000e+02,7042735.23,
NaN,7.580000000e+02,7042735.24,
NaN,8.460000000e+02,7042735.25,
NaN,7.300000000e+02,7042735.26,
NaN,6.150000000e+02,7042735.27,
NaN,4.580000000e+02,7042735.28,
NaN,1.860000000e+02,7042735.29,
23169435543,9.400000000e+01,7042735.30,
NaN,-9.000000000e+01,7042736.00,31
NaN,-1.980000000e+02,7042736.01,
NaN,-1.850000000e+02,7042736.02,
NaN,-2.790000000e+02,7042736.03,
NaN,-2.240000000e+02,7042736.04,
NaN,-2.460000000e+02,7042736.05,
NaN,-2.640000000e+02,7042736.06,
NaN,-1.860000000e+02,7042736.07,
NaN,-2.430000000e+02,7042736.08,
NaN,-1.690000000e+02,7042736.09,
NaN,-1.460000000e+02,7042736.10,
NaN,-1.800000000e+02,7042736.11,
NaN,-9.100000000e+01,7042736.12,
NaN,-1.440000000e+02,7042736.13,
NaN,-9.600000000e+01,7042736.14,
NaN,-6.000000000e+01,7042736.15,
NaN,-1.180000000e+02,7042736.16,
NaN,-2.700000000e+01,7042736.17,
NaN,-6.800000000e+01,7042736.18,
NaN,-6.700000000e+01,7042736.19,
NaN,-2.900000000e+01,7042736.20,
NaN,-9.700000000e+01,7042736.21,
NaN,-1.800000000e+01,7042736.22,
NaN,-5.600000000e+01,7042736.23,
NaN,-7.500000000e+01,7042736.24,
NaN,-1.200000000e+01,7042736.25,
NaN,-8.300000000e+01,7042736.26,
NaN,-2.000000000e+01,7042736.27,
NaN,-2.800000000e+01,7042736.28,
NaN,-6.800000000e+01,7042736.29,
23169443479,1.000000000e+01,7042736.30,
NaN,-5.300000000e+01,7042737.00,31
NaN,-1.000000000e+01,7042737.01,
NaN,2.000000000e+00,7042737.02,
NaN,-5.400000000e+01,7042737.03,
NaN,3.500000000e+01,7042737.04,
NaN,-4.000000000e+00,7042737.05,
NaN,2.900000000e+01,7042737.06,
NaN,6.300000000e+01,7042737.07,
NaN,-2.000000000e+00,7042737.08,
NaN,8.300000000e+01,7042737.09,
NaN,4.900000000e+01,7042737.10,
NaN,5.500000000e+01,7042737.11,
NaN,1.020000000e+02,7042737.12,
NaN,6.200000000e+01,7042737.13,
NaN,3.230000000e+02,7042737.14,
NaN,4.660000000e+02,7042737.15,
NaN,4.580000000e+02,7042737.16,
NaN,6.720000000e+02,7042737.17,
NaN,7.310000000e+02,7042737.18,
NaN,6.760000000e+02,7042737.19,
NaN,5.570000000e+02,7042737.20,
NaN,3.800000000e+02,7042737.21,
NaN,2.720000000e+02,7042737.22,
NaN,5.300000000e+01,7042737.23,
NaN,-1.200000000e+01,7042737.24,
NaN,-3.400000000e+01,7042737.25,
NaN,-1.130000000e+02,7042737.26,
NaN,-4.000000000e+01,7042737.27,
NaN,-8.800000000e+01,7042737.28,
NaN,-7.300000000e+01,7042737.29,
23169451414,-6.100000000e+01,7042737.30,
NaN,-6.800000000e+01,7042738.00,31
NaN,-3.600000000e+01,7042738.01,
NaN,-1.950000000e+02,7042738.02,
NaN,4.040000000e+02,7042738.03,
NaN,1.604000000e+03,7042738.04,
NaN,3.214000000e+03,7042738.05,
NaN,4.100000000e+03,7042738.06,
NaN,1.851000000e+03,7042738.07,
NaN,-1.560000000e+02,7042738.08,
NaN,6.300000000e+01,7042738.09,
NaN,-3.000000000e+00,7042738.10,
NaN,-2.600000000e+01,7042738.11,
NaN,2.500000000e+01,7042738.12,
NaN,-9.300000000e+01,7042738.13,
NaN,4.100000000e+01,7042738.14,
NaN,0.000000000e+00,7042738.15,
NaN,4.300000000e+01,7042738.16,
NaN,1.140000000e+02,7042738.17,
NaN,8.400000000e+01,7042738.18,
NaN,1.990000000e+02,7042738.19,
NaN,1.820000000e+02,7042738.20,
NaN,2.130000000e+02,7042738.21,
NaN,2.990000000e+02,7042738.22,
NaN,2.740000000e+02,7042738.23,
NaN,3.950000000e+02,7042738.24,
NaN,3.980000000e+02,7042738.25,
NaN,4.190000000e+02,7042738.26,
NaN,5.520000000e+02,7042738.27,
NaN,5.320000000e+02,7042738.28,
NaN,6.420000000e+02,7042738.29,
23169459350,7.090000000e+02,7042738.30,
NaN,7.370000000e+02,7042739.00,31
NaN,8.650000000e+02,7042739.01,
NaN,8.580000000e+02,7042739.02,
NaN,9.640000000e+02,7042739.03,
NaN,1.041000000e+03,7042739.04,
NaN,1.047000000e+03,7042739.05,
NaN,1.183000000e+03,7042739.06,
NaN,1.140000000e+03,7042739.07,
NaN,1.162000000e+03,7042739.08,
NaN,1.181000000e+03,7042739.09,
NaN,9.890000000e+02,7042739.10,
NaN,8.760000000e+02,7042739.11,
NaN,6.330000000e+02,7042739.12,
NaN,4.370000000e+02,7042739.13,
NaN,3.540000000e+02,7042739.14,
NaN,1.940000000e+02,7042739.15,
NaN,1.950000000e+02,7042739.16,
NaN,1.270000000e+02,7042739.17,
NaN,8.800000000e+01,7042739.18,
NaN,1.550000000e+02,7042739.19,
NaN,7.400000000e+01,7042739.20,
NaN,1.440000000e+02,7042739.21,
NaN,1.700000000e+02,7042739.22,
NaN,1.410000000e+02,7042739.23,
NaN,2.540000000e+02,7042739.24,
NaN,1.870000000e+02,7042739.25,
NaN,2.090000000e+02,7042739.26,
NaN,2.650000000e+02,7042739.27,
NaN,2.020000000e+02,7042739.28,
NaN,2.700000000e+02,7042739.29,
23169467286,2.300000000e+02,7042739.30,
NaN,2.400000000e+02,7042740.00,31
NaN,2.920000000e+02,7042740.01,
NaN,2.130000000e+02,7042740.02,
NaN,2.730000000e+02,7042740.03,
NaN,2.430000000e+02,7042740.04,
NaN,2.080000000e+02,7042740.05,
NaN,2.720000000e+02,7042740.06,
NaN,1.990000000e+02,7042740.07,
NaN,2.370000000e+02,7042740.08,
NaN,2.160000000e+02,7042740.09,
NaN,1.730000000e+02,7042740.10,
NaN,2.470000000e+02,7042740.11,
NaN,1.810000000e+02,7042740.12,
NaN,2.150000000e+02,7042740.13,
NaN,2.310000000e+02,7042740.14,
NaN,1.840000000e+02,7042740.15,
NaN,2.670000000e+02,7042740.16,
NaN,2.090000000e+02,7042740.17,
NaN,2.270000000e+02,7042740.18,
NaN,2.630000000e+02,7042740.19,
NaN,2.020000000e+02,7042740.20,
NaN,3.340000000e+02,7042740.21,
NaN,4.710000000e+02,7042740.22,
NaN,5.730000000e+02,7042740.23,
NaN,6.650000000e+02,7042740.24,
NaN,8.020000000e+02,7042740.25,
NaN,9.580000000e+02,7042740.26,
NaN,7.690000000e+02,7042740.27,
NaN,6.080000000e+02,7042740.28,
NaN,5.240000000e+02,7042740.29,
23169475223,2.540000000e+02,7042740.30,
NaN,1.650000000e+02,7042741.00,31
NaN,8.000000000e+01,7042741.01,
NaN,-5.000000000e+00,7042741.02,
NaN,5.900000000e+01,7042741.03,
NaN,-2.900000000e+01,7042741.04,
NaN,0.000000000e+00,7042741.05,
NaN,2.100000000e+01,7042741.06,
NaN,-6.400000000e+01,7042741.07,
NaN,7.600000000e+01,7042741.08,
NaN,-1.120000000e+02,7042741.09,
NaN,-1.310000000e+02,7042741.10,
NaN,6.970000000e+02,7042741.11,
NaN,1.871000000e+03,7042741.12,
NaN,3.666000000e+03,7042741.13,
NaN,3.720000000e+03,7042741.14,
NaN,1.066000000e+03,7042741.15,
NaN,-2.030000000e+02,7042741.16,
NaN,-3.000000000e+00,7042741.17,
NaN,-9.900000000e+01,7042741.18,
NaN,-6.800000000e+01,7042741.19,
NaN,-7.600000000e+01,7042741.20,
NaN,-8.100000000e+01,7042741.21,
NaN,-9.900000000e+01,7042741.22,
NaN,-5.600000000e+01,7042741.23,
NaN,-3.200000000e+01,7042741.24,
NaN,-5.200000000e+01,7042741.25,
NaN,4.800000000e+01,7042741.26,
NaN,1.900000000e+01,7042741.27,
NaN,8.100000000e+01,7042741.28,
NaN,1.370000000e+02,7042741.29,
23169483159,1.000000000e+02,7042741.30,
NaN,2.220000000e+02,7042742.00,31
NaN,2.190000000e+02,7042742.01,
NaN,2.710000000e+02,7042742.02,
NaN,3.680000000e+02,7042742.03,
NaN,3.240000000e+02,7042742.04,
NaN,4.390000000e+02,7042742.05,
NaN,4.710000000e+02,7042742.06,
NaN,5.040000000e+02,7042742.07,
NaN,6.310000000e+02,7042742.08,
NaN,6.150000000e+02,7042742.09,
NaN,7.240000000e+02,7042742.10,
NaN,7.880000000e+02,7042742.11,
NaN,8.020000000e+02,7042742.12,
NaN,9.050000000e+02,7042742.13,
NaN,8.710000000e+02,7042742.14,
NaN,9.430000000e+02,7042742.15,
NaN,9.480000000e+02,7042742.16,
NaN,7.900000000e+02,7042742.17,
NaN,7.110000000e+02,7042742.18,
NaN,4.640000000e+02,7042742.19,
NaN,2.740000000e+02,7042742.20,
NaN,1.490000000e+02,7042742.21,
NaN,-4.200000000e+01,7042742.22,
NaN,-5.800000000e+01,7042742.23,
NaN,-1.510000000e+02,7042742.24,
NaN,-1.810000000e+02,7042742.25,
NaN,-1.440000000e+02,7042742.26,
NaN,-2.220000000e+02,7042742.27,
NaN,-1.390000000e+02,7042742.28,
NaN,-1.440000000e+02,7042742.29,
23169491093,-1.660000000e+02,7042742.30,
NaN,-8.600000000e+01,7042743.00,31
NaN,-1.440000000e+02,7042743.01,
NaN,-8.200000000e+01,7042743.02,
NaN,-8.900000000e+01,7042743.03,
NaN,-1.460000000e+02,7042743.04,
NaN,-6.200000000e+01,7042743.05,
NaN,-1.310000000e+02,7042743.06,
NaN,-1.070000000e+02,7042743.07,
NaN,-7.700000000e+01,7042743.08,
NaN,-1.470000000e+02,7042743.09,
NaN,-8.100000000e+01,7042743.10,
NaN,-1.470000000e+02,7042743.11,
NaN,-1.570000000e+02,7042743.12,
NaN,-1.200000000e+02,7042743.13,
NaN,-1.990000000e+02,7042743.14,
NaN,-1.310000000e+02,7042743.15,
NaN,-1.700000000e+02,7042743.16,
NaN,-1.970000000e+02,7042743.17,
NaN,-1.390000000e+02,7042743.18,
NaN,-2.120000000e+02,7042743.19,
NaN,-1.580000000e+02,7042743.20,
NaN,-1.730000000e+02,7042743.21,
NaN,-2.100000000e+02,7042743.22,
NaN,-1.300000000e+02,7042743.23,
NaN,-2.110000000e+02,7042743.24,
NaN,-1.760000000e+02,7042743.25,
NaN,-1.540000000e+02,7042743.26,
NaN,-2.100000000e+02,7042743.27,
NaN,-1.350000000e+02,7042743.28,
NaN,-1.890000000e+02,7042743.29,
23169499029,-1.640000000e+02,7042743.30,
NaN,-1.200000000e+02,7042744.00,31
NaN,-1.970000000e+02,7042744.01,
NaN,-5.600000000e+01,7042744.02,
NaN,1.310000000e+02,7042744.03,
NaN,2.420000000e+02,7042744.04,
NaN,3.080000000e+02,7042744.05,
NaN,4.220000000e+02,7042744.06,
NaN,5.590000000e+02,7042744.07,
NaN,3.820000000e+02,7042744.08,
NaN,2.270000000e+02,7042744.09,
NaN,1.490000000e+02,7042744.10,
NaN,-1.020000000e+02,7042744.11,
NaN,-2.050000000e+02,7042744.12,
NaN,-2.950000000e+02,7042744.13,
NaN,-3.690000000e+02,7042744.14,
NaN,-3.070000000e+02,7042744.15,
NaN,-3.850000000e+02,7042744.16,
NaN,-3.430000000e+02,7042744.17,
NaN,-3.280000000e+02,7042744.18,
NaN,-4.080000000e+02,7042744.19,
NaN,-2.520000000e+02,7042744.20,
NaN,-4.430000000e+02,7042744.21,
NaN,-4.260000000e+02,7042744.22,
NaN,4.240000000e+02,7042744.23,
NaN,1.557000000e+03,7042744.24,
NaN,3.380000000e+03,7042744.25,
NaN,3.551000000e+03,7042744.26,
NaN,9.320000000e+02,7042744.27,
NaN,-4.540000000e+02,7042744.28,
NaN,-2.780000000e+02,7042744.29,
23169506965,-3.090000000e+02,7042744.30,
NaN,-3.290000000e+02,7042745.00,31
NaN,-3.430000000e+02,7042745.01,
NaN,-3.220000000e+02,7042745.02,
NaN,-3.450000000e+02,7042745.03,
NaN,-2.870000000e+02,7042745.04,
NaN,-2.640000000e+02,7042745.05,
NaN,-2.800000000e+02,7042745.06,
NaN,-1.620000000e+02,7042745.07,
NaN,-2.000000000e+02,7042745.08,
NaN,-1.380000000e+02,7042745.09,
NaN,-5.300000000e+01,7042745.10,
NaN,-8.800000000e+01,7042745.11,
NaN,2.600000000e+01,7042745.12,
NaN,2.800000000e+01,7042745.13,
NaN,6.700000000e+01,7042745.14,
NaN,1.710000000e+02,7042745.15,
NaN,1.560000000e+02,7042745.16,
NaN,2.800000000e+02,7042745.17,
NaN,3.110000000e+02,7042745.18,
NaN,3.480000000e+02,7042745.19,
NaN,4.820000000e+02,7042745.20,
NaN,4.740000000e+02,7042745.21,
NaN,5.900000000e+02,7042745.22,
NaN,6.460000000e+02,7042745.23,
NaN,6.560000000e+02,7042745.24,
NaN,7.910000000e+02,7042745.25,
NaN,7.730000000e+02,7042745.26,
NaN,8.390000000e+02,7042745.27,
NaN,8.480000000e+02,7042745.28,
NaN,7.060000000e+02,7042745.29,
23169514901,6.330000000e+02,7042745.30,
NaN,3.770000000e+02,7042746.00,31
NaN,1.990000000e+02,7042746.01,
NaN,7.500000000e+01,7042746.02,
NaN,-1.430000000e+02,7042746.03,
NaN,-1.560000000e+02,7042746.04,
NaN,-2.350000000e+02,7042746.05,
NaN,-2.810000000e+02,7042746.06,
NaN,-2.310000000e+02,7042746.07,
NaN,-3.050000000e+02,7042746.08,
NaN,-2.360000000e+02,7042746.09,
NaN,-2.370000000e+02,7042746.10,
NaN,-2.630000000e+02,7042746.11,
NaN,-1.840000000e+02,7042746.12,
NaN,-2.410000000e+02,7042746.13,
NaN,-1.890000000e+02,7042746.14,
NaN,-1.730000000e+02,7042746.15,
NaN,-2.110000000e+02,7042746.16,
NaN,-1.240000000e+02,7042746.17,
NaN,-1.880000000e+02,7042746.18,
NaN,-1.690000000e+02,7042746.19,
NaN,-1.460000000e+02,7042746.20,
NaN,-2.110000000e+02,7042746.21,
NaN,-1.240000000e+02,7042746.22,
NaN,-1.690000000e+02,7042746.23,
NaN,-1.750000000e+02,7042746.24,
NaN,-1.290000000e+02,7042746.25,
NaN,-2.100000000e+02,7042746.26,
NaN,-1.400000000e+02,7042746.27,
NaN,-1.680000000e+02,7042746.28,
NaN,-2.070000000e+02,7042746.29,
23169522837,-1.370000000e+02,7042746.30,
NaN,-2.060000000e+02,7042747.00,31
NaN,-1.640000000e+02,7042747.01,
NaN,-1.750000000e+02,7042747.02,
NaN,-2.150000000e+02,7042747.03,
NaN,-1.340000000e+02,7042747.04,
NaN,-1.980000000e+02,7042747.05,
NaN,-1.550000000e+02,7042747.06,
NaN,-1.320000000e+02,7042747.07,
NaN,-1.930000000e+02,7042747.08,
NaN,-1.150000000e+02,7042747.09,
NaN,-1.650000000e+02,7042747.10,
NaN,-1.460000000e+02,7042747.11,
NaN,-1.040000000e+02,7042747.12,
NaN,-1.630000000e+02,7042747.13,
NaN,-8.300000000e+01,7042747.14,
NaN,-1.280000000e+02,7042747.15,
NaN,0.000000000e+00,7042747.16,
NaN,2.830000000e+02,7042747.17,
NaN,2.480000000e+02,7042747.18,
NaN,3.830000000e+02,7042747.19,
NaN,5.610000000e+02,7042747.20,
NaN,4.970000000e+02,7042747.21,
NaN,4.260000000e+02,7042747.22,
NaN,2.370000000e+02,7042747.23,
NaN,1.240000000e+02,7042747.24,
NaN,-3.500000000e+01,7042747.25,
NaN,-2.180000000e+02,7042747.26,
NaN,-2.010000000e+02,7042747.27,
NaN,-2.850000000e+02,7042747.28,
NaN,-2.690000000e+02,7042747.29,
23169530773,-2.470000000e+02,7042747.30,
NaN,-3.020000000e+02,7042748.00,31
NaN,-2.460000000e+02,7042748.01,
NaN,-2.910000000e+02,7042748.02,
NaN,-2.250000000e+02,7042748.03,
NaN,-3.530000000e+02,7042748.04,
NaN,-1.850000000e+02,7042748.05,
NaN,8.450000000e+02,7042748.06,
NaN,2.205000000e+03,7042748.07,
NaN,3.755000000e+03,7042748.08,
NaN,2.925000000e+03,7042748.09,
NaN,2.420000000e+02,7042748.10,
NaN,-3.220000000e+02,7042748.11,
NaN,-1.130000000e+02,7042748.12,
NaN,-2.940000000e+02,7042748.13,
NaN,-1.740000000e+02,7042748.14,
NaN,-2.740000000e+02,7042748.15,
NaN,-2.480000000e+02,7042748.16,
NaN,-1.910000000e+02,7042748.17,
NaN,-2.340000000e+02,7042748.18,
NaN,-1.250000000e+02,7042748.19,
NaN,-1.540000000e+02,7042748.20,
NaN,-1.030000000e+02,7042748.21,
NaN,-3.100000000e+01,7042748.22,
NaN,-7.000000000e+01,7042748.23,
NaN,4.600000000e+01,7042748.24,
NaN,5.000000000e+01,7042748.25,
NaN,8.400000000e+01,7042748.26,
NaN,1.840000000e+02,7042748.27,
NaN,1.570000000e+02,7042748.28,
NaN,2.780000000e+02,7042748.29,
23169538708,3.080000000e+02,7042748.30,
NaN,3.300000000e+02,7042749.00,31
NaN,4.670000000e+02,7042749.01,
NaN,4.540000000e+02,7042749.02,
NaN,5.600000000e+02,7042749.03,
NaN,6.290000000e+02,7042749.04,
NaN,6.490000000e+02,7042749.05,
NaN,7.800000000e+02,7042749.06,
NaN,7.640000000e+02,7042749.07,
NaN,8.590000000e+02,7042749.08,
NaN,9.260000000e+02,7042749.09,
NaN,8.770000000e+02,7042749.10,
NaN,9.410000000e+02,7042749.11,
NaN,7.850000000e+02,7042749.12,
NaN,6.210000000e+02,7042749.13,
NaN,4.780000000e+02,7042749.14,
NaN,2.080000000e+02,7042749.15,
NaN,1.100000000e+02,7042749.16,
NaN,-4.000000000e+01,7042749.17,
NaN,-1.250000000e+02,7042749.18,
NaN,-1.000000000e+02,7042749.19,
NaN,-1.910000000e+02,7042749.20,
NaN,-1.300000000e+02,7042749.21,
NaN,-1.290000000e+02,7042749.22,
NaN,-1.540000000e+02,7042749.23,
NaN,-7.500000000e+01,7042749.24,
NaN,-1.220000000e+02,7042749.25,
NaN,-5.700000000e+01,7042749.26,
NaN,-3.300000000e+01,7042749.27,
NaN,-6.400000000e+01,7042749.28,
NaN,3.000000000e+01,7042749.29,
23169546644,-2.400000000e+01,7042749.30,
NaN,1.900000000e+01,7042750.00,31
NaN,5.700000000e+01,7042750.01,
NaN,-9.000000000e+00,7042750.02,
NaN,8.900000000e+01,7042750.03,
NaN,5.400000000e+01,7042750.04,
NaN,4.700000000e+01,7042750.05,
NaN,1.040000000e+02,7042750.06,
NaN,3.500000000e+01,7042750.07,
NaN,9.000000000e+01,7042750.08,
NaN,5.200000000e+01,7042750.09,
NaN,3.800000000e+01,7042750.10,
NaN,1.220000000e+02,7042750.11,
NaN,4.500000000e+01,7042750.12,
NaN,1.020000000e+02,7042750.13,
NaN,1.140000000e+02,7042750.14,
NaN,7.900000000e+01,7042750.15,
NaN,1.530000000e+02,7042750.16,
NaN,9.000000000e+01,7042750.17,
NaN,1.360000000e+02,7042750.18,
NaN,1.550000000e+02,7042750.19,
NaN,1.030000000e+02,7042750.20,
NaN,1.940000000e+02,7042750.21,
NaN,1.420000000e+02,7042750.22,
NaN,1.660000000e+02,7042750.23,
NaN,2.020000000e+02,7042750.24,
NaN,1.280000000e+02,7042750.25,
NaN,2.130000000e+02,7042750.26,
NaN,1.760000000e+02,7042750.27,
NaN,1.760000000e+02,7042750.28,
NaN,2.410000000e+02,7042750.29,
23169554580,1.530000000e+02,7042750.30,
NaN,2.190000000e+02,7042751.00,31
NaN,2.330000000e+02,7042751.01,
NaN,3.460000000e+02,7042751.02,
NaN,5.910000000e+02,7042751.03,
NaN,5.520000000e+02,7042751.04,
NaN,7.350000000e+02,7042751.05,
NaN,9.220000000e+02,7042751.06,
NaN,7.980000000e+02,7042751.07,
NaN,7.250000000e+02,7042751.08,
NaN,5.320000000e+02,7042751.09,
NaN,4.120000000e+02,7042751.10,
NaN,2.840000000e+02,7042751.11,
NaN,7.400000000e+01,7042751.12,
NaN,1.030000000e+02,7042751.13,
NaN,5.500000000e+01,7042751.14,
NaN,4.500000000e+01,7042751.15,
NaN,8.600000000e+01,7042751.16,
NaN,3.200000000e+01,7042751.17,
NaN,7.700000000e+01,7042751.18,
NaN,7.200000000e+01,7042751.19,
NaN,5.500000000e+01,7042751.20,
NaN,-3.900000000e+01,7042751.21,
NaN,3.280000000e+02,7042751.22,
NaN,1.418000000e+03,7042751.23,
NaN,2.938000000e+03,7042751.24,
NaN,4.122000000e+03,7042751.25,
NaN,2.495000000e+03,7042751.26,
NaN,1.160000000e+02,7042751.27,
NaN,7.200000000e+01,7042751.28,
NaN,1.770000000e+02,7042751.29,
23169562516,8.000000000e+00,7042751.30,
NaN,1.760000000e+02,7042752.00,31
NaN,4.500000000e+01,7042752.01,
NaN,8.800000000e+01,7042752.02,
NaN,1.600000000e+02,7042752.03,
NaN,9.600000000e+01,7042752.04,
NaN,2.030000000e+02,7042752.05,
NaN,1.800000000e+02,7042752.06,
NaN,2.050000000e+02,7042752.07,
NaN,3.070000000e+02,7042752.08,
NaN,2.780000000e+02,7042752.09,
NaN,3.790000000e+02,7042752.10,
NaN,3.770000000e+02,7042752.11,
NaN,3.960000000e+02,7042752.12,
NaN,5.220000000e+02,7042752.13,
NaN,4.820000000e+02,7042752.14,
NaN,5.880000000e+02,7042752.15,
NaN,6.500000000e+02,7042752.16,
NaN,6.350000000e+02,7042752.17,
NaN,7.550000000e+02,7042752.18,
NaN,7.590000000e+02,7042752.19,
NaN,8.640000000e+02,7042752.20,
NaN,9.640000000e+02,7042752.21,
NaN,9.640000000e+02,7042752.22,
NaN,1.087000000e+03,7042752.23,
NaN,1.083000000e+03,7042752.24,
NaN,1.147000000e+03,7042752.25,
NaN,1.240000000e+03,7042752.26,
NaN,1.193000000e+03,7042752.27,
NaN,1.247000000e+03,7042752.28,
NaN,1.107000000e+03,7042752.29,
23169570452,9.080000000e+02,7042752.30,
NaN,7.700000000e+02,7042753.00,31
NaN,5.060000000e+02,7042753.01,
NaN,4.060000000e+02,7042753.02,
NaN,2.870000000e+02,7042753.03,
NaN,1.790000000e+02,7042753.04,
NaN,2.060000000e+02,7042753.05,
NaN,9.700000000e+01,7042753.06,
NaN,1.300000000e+02,7042753.07,
NaN,1.730000000e+02,7042753.08,
NaN,1.260000000e+02,7042753.09,
NaN,1.900000000e+02,7042753.10,
NaN,1.620000000e+02,7042753.11,
NaN,1.980000000e+02,7042753.12,
NaN,2.250000000e+02,7042753.13,
NaN,1.840000000e+02,7042753.14,
NaN,2.810000000e+02,7042753.15,
NaN,2.400000000e+02,7042753.16,
NaN,2.370000000e+02,7042753.17,
NaN,2.800000000e+02,7042753.18,
NaN,2.090000000e+02,7042753.19,
NaN,2.810000000e+02,7042753.20,
NaN,2.440000000e+02,7042753.21,
NaN,2.190000000e+02,7042753.22,
NaN,2.850000000e+02,7042753.23,
NaN,1.980000000e+02,7042753.24,
NaN,2.400000000e+02,7042753.25,
NaN,2.340000000e+02,7042753.26,
NaN,1.930000000e+02,7042753.27,
NaN,2.490000000e+02,7042753.28,
NaN,1.590000000e+02,7042753.29,
23169578388,2.210000000e+02,7042753.30,
NaN,2.380000000e+02,7042754.00,31
NaN,1.500000000e+02,7042754.01,
NaN,2.350000000e+02,7042754.02,
NaN,1.840000000e+02,7042754.03,
NaN,2.100000000e+02,7042754.04,
NaN,2.550000000e+02,7042754.05,
NaN,1.590000000e+02,7042754.06,
NaN,2.300000000e+02,7042754.07,
NaN,1.910000000e+02,7042754.08,
NaN,1.790000000e+02,7042754.09,
NaN,2.560000000e+02,7042754.10,
NaN,1.870000000e+02,7042754.11,
NaN,2.460000000e+02,7042754.12,
NaN,2.340000000e+02,7042754.13,
NaN,3.540000000e+02,7042754.14,
NaN,6.030000000e+02,7042754.15,
NaN,5.430000000e+02,7042754.16,
NaN,7.660000000e+02,7042754.17,
NaN,9.730000000e+02,7042754.18,
NaN,7.870000000e+02,7042754.19,
NaN,6.970000000e+02,7042754.20,
NaN,5.250000000e+02,7042754.21,
NaN,3.800000000e+02,7042754.22,
NaN,2.500000000e+02,7042754.23,
NaN,9.700000000e+01,7042754.24,
NaN,1.340000000e+02,7042754.25,
NaN,5.400000000e+01,7042754.26,
NaN,5.000000000e+01,7042754.27,
NaN,1.030000000e+02,7042754.28,
NaN,4.000000000e+01,7042754.29,
23169586324,9.800000000e+01,7042754.30,
NaN,1.190000000e+02,7042755.00,31
NaN,5.200000000e+01,7042755.01,
NaN,-1.100000000e+01,7042755.02,
NaN,4.750000000e+02,7042755.03,
NaN,1.675000000e+03,7042755.04,
NaN,3.349000000e+03,7042755.05,
NaN,4.103000000e+03,7042755.06,
NaN,1.956000000e+03,7042755.07,
NaN,-4.600000000e+01,7042755.08,
