time,accel.z,sequence_counter,packet_size
NaN,9.710000000e+03,7048044.04,
NaN,9.547000000e+03,7048044.05,
NaN,9.511000000e+03,7048044.06,
NaN,9.628000000e+03,7048044.07,
NaN,9.594000000e+03,7048044.08,
NaN,9.591000000e+03,7048044.09,
NaN,9.721000000e+03,7048044.10,
23171607394,9.740000000e+03,7048044.11,
NaN,9.580000000e+03,7048045.00,12
NaN,9.428000000e+03,7048045.01,
NaN,9.419000000e+03,7048045.02,
NaN,9.518000000e+03,7048045.03,
NaN,9.526000000e+03,7048045.04,
NaN,9.554000000e+03,7048045.05,
NaN,9.567000000e+03,7048045.06,
NaN,9.429000000e+03,7048045.07,
NaN,9.392000000e+03,7048045.08,
NaN,9.457000000e+03,7048045.09,
NaN,9.541000000e+03,7048045.10,
23171611347,9.607000000e+03,7048045.11,
NaN,9.521000000e+03,7048046.00,12
NaN,9.484000000e+03,7048046.01,
NaN,9.541000000e+03,7048046.02,
NaN,9.542000000e+03,7048046.03,
NaN,9.412000000e+03,7048046.04,
NaN,9.489000000e+03,7048046.05,
NaN,9.492000000e+03,7048046.06,
NaN,9.454000000e+03,7048046.07,
NaN,9.571000000e+03,7048046.08,
NaN,9.749000000e+03,7048046.09,
NaN,9.721000000e+03,7048046.10,
23171615302,9.619000000e+03,7048046.11,
NaN,9.586000000e+03,7048047.00,12
NaN,9.580000000e+03,7048047.01,
NaN,9.532000000e+03,7048047.02,
NaN,9.489000000e+03,7048047.03,
NaN,9.449000000e+03,7048047.04,
NaN,9.441000000e+03,7048047.05,
NaN,9.507000000e+03,7048047.06,
NaN,9.588000000e+03,7048047.07,
NaN,9.620000000e+03,7048047.08,
NaN,9.499000000e+03,7048047.09,
NaN,9.450000000e+03,7048047.10,
23171619258,9.468000000e+03,7048047.11,
NaN,9.487000000e+03,7048048.00,12
NaN,9.550000000e+03,7048048.01,
NaN,9.570000000e+03,7048048.02,
NaN,9.580000000e+03,7048048.03,
NaN,9.610000000e+03,7048048.04,
NaN,9.534000000e+03,7048048.05,
NaN,9.520000000e+03,7048048.06,
NaN,9.572000000e+03,7048048.07,
NaN,9.630000000e+03,7048048.08,
NaN,9.691000000e+03,7048048.09,
NaN,9.650000000e+03,7048048.10,
23171623213,9.644000000e+03,7048048.11,
NaN,9.675000000e+03,7048049.00,12
NaN,9.681000000e+03,7048049.01,
NaN,9.630000000e+03,7048049.02,
NaN,9.708000000e+03,7048049.03,
NaN,9.638000000e+03,7048049.04,
NaN,9.687000000e+03,7048049.05,
NaN,9.592000000e+03,7048049.06,
NaN,9.411000000e+03,7048049.07,
NaN,9.526000000e+03,7048049.08,
NaN,9.662000000e+03,7048049.09,
NaN,9.611000000e+03,7048049.10,
23171627168,9.544000000e+03,7048049.11,
NaN,9.642000000e+03,7048050.00,12
NaN,9.558000000e+03,7048050.01,
NaN,9.522000000e+03,7048050.02,
NaN,9.534000000e+03,7048050.03,
NaN,9.677000000e+03,7048050.04,
NaN,9.637000000e+03,7048050.05,
NaN,9.570000000e+03,7048050.06,
NaN,9.547000000e+03,7048050.07,
NaN,9.635000000e+03,7048050.08,
NaN,9.744000000e+03,7048050.09,
NaN,9.771000000e+03,7048050.10,
23171631123,9.663000000e+03,7048050.11,
NaN,9.667000000e+03,7048051.00,12
NaN,9.637000000e+03,7048051.01,
NaN,9.583000000e+03,7048051.02,
NaN,9.627000000e+03,7048051.03,
NaN,9.587000000e+03,7048051.04,
NaN,9.572000000e+03,7048051.05,
NaN,9.736000000e+03,7048051.06,
NaN,9.829000000e+03,7048051.07,
NaN,9.778000000e+03,7048051.08,
NaN,9.811000000e+03,7048051.09,
NaN,9.969000000e+03,7048051.10,
23171635078,9.807000000e+03,7048051.11,
NaN,9.700000000e+03,7048052.00,12
NaN,9.711000000e+03,7048052.01,
NaN,9.707000000e+03,7048052.02,
NaN,9.711000000e+03,7048052.03,
NaN,9.747000000e+03,7048052.04,
NaN,9.755000000e+03,7048052.05,
NaN,9.722000000e+03,7048052.06,
NaN,9.686000000e+03,7048052.07,
NaN,9.611000000e+03,7048052.08,
NaN,9.634000000e+03,7048052.09,
NaN,9.671000000e+03,7048052.10,
23171639032,9.767000000e+03,7048052.11,
NaN,9.876000000e+03,7048053.00,12
NaN,9.845000000e+03,7048053.01,
NaN,9.818000000e+03,7048053.02,
NaN,9.829000000e+03,7048053.03,
NaN,9.736000000e+03,7048053.04,
NaN,9.767000000e+03,7048053.05,
NaN,9.839000000e+03,7048053.06,
NaN,9.951000000e+03,7048053.07,
NaN,1.001700000e+04,7048053.08,
NaN,9.880000000e+03,7048053.09,
NaN,9.818000000e+03,7048053.10,
23171642987,9.854000000e+03,7048053.11,
NaN,9.767000000e+03,7048054.00,12
NaN,9.741000000e+03,7048054.01,
NaN,9.766000000e+03,7048054.02,
NaN,9.782000000e+03,7048054.03,
NaN,9.826000000e+03,7048054.04,
NaN,9.822000000e+03,7048054.05,
NaN,9.862000000e+03,7048054.06,
NaN,9.824000000e+03,7048054.07,
NaN,9.816000000e+03,7048054.08,
NaN,9.753000000e+03,7048054.09,
NaN,9.616000000e+03,7048054.10,
23171646941,9.920000000e+03,7048054.11,
NaN,1.007900000e+04,7048055.00,12
NaN,9.766000000e+03,7048055.01,
NaN,9.616000000e+03,7048055.02,
NaN,9.854000000e+03,7048055.03,
NaN,9.921000000e+03,7048055.04,
NaN,9.778000000e+03,7048055.05,
NaN,9.775000000e+03,7048055.06,
NaN,9.843000000e+03,7048055.07,
NaN,9.786000000e+03,7048055.08,
NaN,9.807000000e+03,7048055.09,
NaN,9.851000000e+03,7048055.10,
23171650896,9.948000000e+03,7048055.11,
NaN,9.947000000e+03,7048056.00,12
NaN,9.807000000e+03,7048056.01,
NaN,9.766000000e+03,7048056.02,
NaN,9.770000000e+03,7048056.03,
NaN,9.695000000e+03,7048056.04,
NaN,9.718000000e+03,7048056.05,
NaN,9.839000000e+03,7048056.06,
NaN,9.900000000e+03,7048056.07,
NaN,9.962000000e+03,7048056.08,
NaN,9.984000000e+03,7048056.09,
NaN,9.919000000e+03,7048056.10,
23171654851,9.833000000e+03,7048056.11,
NaN,9.888000000e+03,7048057.00,12
NaN,1.000200000e+04,7048057.01,
NaN,9.817000000e+03,7048057.02,
NaN,9.728000000e+03,7048057.03,
NaN,9.846000000e+03,7048057.04,
NaN,9.879000000e+03,7048057.05,
NaN,9.799000000e+03,7048057.06,
NaN,9.817000000e+03,7048057.07,
NaN,9.915000000e+03,7048057.08,
NaN,9.778000000e+03,7048057.09,
NaN,9.712000000e+03,7048057.10,
23171658807,9.787000000e+03,7048057.11,
NaN,9.818000000e+03,7048058.00,12
NaN,9.847000000e+03,7048058.01,
NaN,9.755000000e+03,7048058.02,
NaN,9.717000000e+03,7048058.03,
NaN,9.749000000e+03,7048058.04,
NaN,9.761000000e+03,7048058.05,
NaN,9.858000000e+03,7048058.06,
NaN,9.902000000e+03,7048058.07,
NaN,9.954000000e+03,7048058.08,
NaN,9.974000000e+03,7048058.09,
NaN,9.859000000e+03,7048058.10,
23171662761,9.781000000e+03,7048058.11,
NaN,9.659000000e+03,7048059.00,12
NaN,9.758000000e+03,7048059.01,
NaN,9.825000000e+03,7048059.02,
NaN,9.792000000e+03,7048059.03,
NaN,9.853000000e+03,7048059.04,
NaN,9.912000000e+03,7048059.05,
NaN,9.837000000e+03,7048059.06,
NaN,9.684000000e+03,7048059.07,
NaN,9.651000000e+03,7048059.08,
NaN,9.692000000e+03,7048059.09,
NaN,9.806000000e+03,7048059.10,
23171666716,9.929000000e+03,7048059.11,
NaN,9.734000000e+03,7048060.00,12
NaN,9.943000000e+03,7048060.01,
NaN,9.922000000e+03,7048060.02,
NaN,9.630000000e+03,7048060.03,
NaN,9.595000000e+03,7048060.04,
NaN,9.760000000e+03,7048060.05,
NaN,9.694000000e+03,7048060.06,
NaN,9.589000000e+03,7048060.07,
NaN,9.635000000e+03,7048060.08,
NaN,9.755000000e+03,7048060.09,
NaN,9.775000000e+03,7048060.10,
23171670671,9.772000000e+03,7048060.11,
NaN,9.728000000e+03,7048061.00,12
NaN,9.762000000e+03,7048061.01,
NaN,9.844000000e+03,7048061.02,
NaN,9.787000000e+03,7048061.03,
NaN,9.739000000e+03,7048061.04,
NaN,9.677000000e+03,7048061.05,
NaN,9.653000000e+03,7048061.06,
NaN,9.663000000e+03,7048061.07,
NaN,9.724000000e+03,7048061.08,
NaN,9.737000000e+03,7048061.09,
NaN,9.783000000e+03,7048061.10,
23171674626,9.735000000e+03,7048061.11,
NaN,9.665000000e+03,7048062.00,12
NaN,9.642000000e+03,7048062.01,
NaN,9.881000000e+03,7048062.02,
NaN,9.924000000e+03,7048062.03,
NaN,9.717000000e+03,7048062.04,
NaN,9.669000000e+03,7048062.05,
NaN,9.653000000e+03,7048062.06,
NaN,9.618000000e+03,7048062.07,
NaN,9.529000000e+03,7048062.08,
NaN,9.594000000e+03,7048062.09,
NaN,9.651000000e+03,7048062.10,
23171678581,9.812000000e+03,7048062.11,
NaN,9.758000000e+03,7048063.00,12
NaN,9.683000000e+03,7048063.01,
NaN,9.654000000e+03,7048063.02,
NaN,9.659000000e+03,7048063.03,
NaN,9.768000000e+03,7048063.04,
NaN,9.824000000e+03,7048063.05,
NaN,9.767000000e+03,7048063.06,
NaN,9.654000000e+03,7048063.07,
NaN,9.611000000e+03,7048063.08,
NaN,9.624000000e+03,7048063.09,
NaN,9.640000000e+03,7048063.10,
23171682535,9.591000000e+03,7048063.11,
NaN,9.619000000e+03,7048064.00,12
NaN,9.635000000e+03,7048064.01,
NaN,9.651000000e+03,7048064.02,
NaN,9.680000000e+03,7048064.03,
NaN,9.632000000e+03,7048064.04,
NaN,9.544000000e+03,7048064.05,
NaN,9.550000000e+03,7048064.06,
NaN,9.577000000e+03,7048064.07,
NaN,9.509000000e+03,7048064.08,
NaN,9.526000000e+03,7048064.09,
NaN,9.629000000e+03,7048064.10,
23171686490,9.624000000e+03,7048064.11,
NaN,9.664000000e+03,7048065.00,12
NaN,9.566000000e+03,7048065.01,
NaN,9.550000000e+03,7048065.02,
NaN,9.766000000e+03,7048065.03,
NaN,9.718000000e+03,7048065.04,
NaN,9.552000000e+03,7048065.05,
NaN,9.719000000e+03,7048065.06,
NaN,9.767000000e+03,7048065.07,
NaN,9.575000000e+03,7048065.08,
NaN,9.453000000e+03,7048065.09,
NaN,9.506000000e+03,7048065.10,
23171690445,9.564000000e+03,7048065.11,
NaN,9.550000000e+03,7048066.00,12
NaN,9.534000000e+03,7048066.01,
NaN,9.636000000e+03,7048066.02,
NaN,9.729000000e+03,7048066.03,
NaN,9.727000000e+03,7048066.04,
NaN,9.566000000e+03,7048066.05,
NaN,9.415000000e+03,7048066.06,
NaN,9.385000000e+03,7048066.07,
NaN,9.463000000e+03,7048066.08,
NaN,9.507000000e+03,7048066.09,
NaN,9.617000000e+03,7048066.10,
23171694400,9.716000000e+03,7048066.11,
NaN,9.710000000e+03,7048067.00,12
NaN,9.630000000e+03,7048067.01,
NaN,9.593000000e+03,7048067.02,
NaN,9.465000000e+03,7048067.03,
NaN,9.605000000e+03,7048067.04,
NaN,9.751000000e+03,7048067.05,
NaN,9.675000000e+03,7048067.06,
NaN,9.747000000e+03,7048067.07,
NaN,9.762000000e+03,7048067.08,
NaN,9.677000000e+03,7048067.09,
NaN,9.571000000e+03,7048067.10,
23171698355,9.465000000e+03,7048067.11,
NaN,9.368000000e+03,7048068.00,12
NaN,9.399000000e+03,7048068.01,
NaN,9.489000000e+03,7048068.02,
NaN,9.549000000e+03,7048068.03,
NaN,9.562000000e+03,7048068.04,
NaN,9.608000000e+03,7048068.05,
NaN,9.707000000e+03,7048068.06,
NaN,9.634000000e+03,7048068.07,
NaN,9.573000000e+03,7048068.08,
NaN,9.531000000e+03,7048068.09,
NaN,9.531000000e+03,7048068.10,
23171702310,9.520000000e+03,7048068.11,
NaN,9.636000000e+03,7048069.00,12
NaN,9.638000000e+03,7048069.01,
NaN,9.576000000e+03,7048069.02,
NaN,9.624000000e+03,7048069.03,
NaN,9.597000000e+03,7048069.04,
NaN,9.560000000e+03,7048069.05,
NaN,9.466000000e+03,7048069.06,
NaN,9.546000000e+03,7048069.07,
NaN,9.567000000e+03,7048069.08,
NaN,9.485000000e+03,7048069.09,
NaN,9.573000000e+03,7048069.10,
23171706264,9.644000000e+03,7048069.11,
NaN,9.689000000e+03,7048070.00,12
NaN,9.695000000e+03,7048070.01,
NaN,9.642000000e+03,7048070.02,
NaN,9.480000000e+03,7048070.03,
NaN,9.607000000e+03,7048070.04,
NaN,9.617000000e+03,7048070.05,
NaN,9.486000000e+03,7048070.06,
NaN,9.529000000e+03,7048070.07,
NaN,9.678000000e+03,7048070.08,
NaN,9.650000000e+03,7048070.09,
NaN,9.460000000e+03,7048070.10,
23171710218,9.463000000e+03,7048070.11,
NaN,9.598000000e+03,7048071.00,12
NaN,9.507000000e+03,7048071.01,
NaN,9.439000000e+03,7048071.02,
NaN,9.469000000e+03,7048071.03,
NaN,9.633000000e+03,7048071.04,
NaN,9.675000000e+03,7048071.05,
NaN,9.658000000e+03,7048071.06,
NaN,9.601000000e+03,7048071.07,
NaN,9.485000000e+03,7048071.08,
NaN,9.416000000e+03,7048071.09,
NaN,9.379000000e+03,7048071.10,
23171714173,9.492000000e+03,7048071.11,
NaN,9.540000000e+03,7048072.00,12
NaN,9.561000000e+03,7048072.01,
NaN,9.543000000e+03,7048072.02,
NaN,9.635000000e+03,7048072.03,
NaN,9.571000000e+03,7048072.04,
NaN,9.545000000e+03,7048072.05,
NaN,9.661000000e+03,7048072.06,
NaN,9.655000000e+03,7048072.07,
NaN,9.617000000e+03,7048072.08,
NaN,9.684000000e+03,7048072.09,
NaN,9.702000000e+03,7048072.10,
23171718128,9.605000000e+03,7048072.11,
NaN,9.584000000e+03,7048073.00,12
NaN,9.514000000e+03,7048073.01,
NaN,9.538000000e+03,7048073.02,
NaN,9.637000000e+03,7048073.03,
NaN,9.634000000e+03,7048073.04,
NaN,9.584000000e+03,7048073.05,
NaN,9.563000000e+03,7048073.06,
NaN,9.485000000e+03,7048073.07,
NaN,9.496000000e+03,7048073.08,
NaN,9.476000000e+03,7048073.09,
NaN,9.453000000e+03,7048073.10,
23171722082,9.574000000e+03,7048073.11,
NaN,9.613000000e+03,7048074.00,12
NaN,9.612000000e+03,7048074.01,
NaN,9.656000000e+03,7048074.02,
NaN,9.552000000e+03,7048074.03,
NaN,9.382000000e+03,7048074.04,
NaN,9.396000000e+03,7048074.05,
NaN,9.475000000e+03,7048074.06,
NaN,9.530000000e+03,7048074.07,
NaN,9.504000000e+03,7048074.08,
NaN,9.513000000e+03,7048074.09,
NaN,9.523000000e+03,7048074.10,
23171726037,9.548000000e+03,7048074.11,
NaN,9.558000000e+03,7048075.00,12
NaN,9.669000000e+03,7048075.01,
NaN,9.736000000e+03,7048075.02,
NaN,9.511000000e+03,7048075.03,
NaN,9.520000000e+03,7048075.04,
NaN,9.672000000e+03,7048075.05,
NaN,9.646000000e+03,7048075.06,
NaN,9.466000000e+03,7048075.07,
NaN,9.399000000e+03,7048075.08,
NaN,9.490000000e+03,7048075.09,
NaN,9.350000000e+03,7048075.10,
23171729992,9.209000000e+03,7048075.11,
NaN,9.386000000e+03,7048076.00,12
NaN,9.493000000e+03,7048076.01,
NaN,9.448000000e+03,7048076.02,
NaN,9.329000000e+03,7048076.03,
NaN,9.306000000e+03,7048076.04,
NaN,9.411000000e+03,7048076.05,
NaN,9.522000000e+03,7048076.06,
NaN,9.569000000e+03,7048076.07,
NaN,9.488000000e+03,7048076.08,
NaN,9.463000000e+03,7048076.09,
NaN,9.459000000e+03,7048076.10,
23171733948,9.447000000e+03,7048076.11,
NaN,9.450000000e+03,7048077.00,12
NaN,9.422000000e+03,7048077.01,
NaN,9.518000000e+03,7048077.02,
NaN,9.573000000e+03,7048077.03,
NaN,9.649000000e+03,7048077.04,
NaN,9.678000000e+03,7048077.05,
NaN,9.703000000e+03,7048077.06,
NaN,9.767000000e+03,7048077.07,
NaN,9.678000000e+03,7048077.08,
NaN,9.631000000e+03,7048077.09,
NaN,9.562000000e+03,7048077.10,
23171737902,9.497000000e+03,7048077.11,
NaN,9.421000000e+03,7048078.00,12
NaN,9.384000000e+03,7048078.01,
NaN,9.449000000e+03,7048078.02,
NaN,9.515000000e+03,7048078.03,
NaN,9.632000000e+03,7048078.04,
NaN,9.578000000e+03,7048078.05,
NaN,9.533000000e+03,7048078.06,
NaN,9.541000000e+03,7048078.07,
NaN,9.519000000e+03,7048078.08,
NaN,9.468000000e+03,7048078.09,
NaN,9.518000000e+03,7048078.10,
23171741855,9.511000000e+03,7048078.11,
NaN,9.503000000e+03,7048079.00,12
NaN,9.537000000e+03,7048079.01,
NaN,9.541000000e+03,7048079.02,
NaN,9.508000000e+03,7048079.03,
NaN,9.509000000e+03,7048079.04,
NaN,9.555000000e+03,7048079.05,
NaN,9.576000000e+03,7048079.06,
NaN,9.570000000e+03,7048079.07,
NaN,9.556000000e+03,7048079.08,
NaN,9.553000000e+03,7048079.09,
NaN,9.440000000e+03,7048079.10,
23171745811,9.427000000e+03,7048079.11,
NaN,9.459000000e+03,7048080.00,12
NaN,9.439000000e+03,7048080.01,
NaN,9.438000000e+03,7048080.02,
NaN,9.466000000e+03,7048080.03,
NaN,9.461000000e+03,7048080.04,
NaN,9.527000000e+03,7048080.05,
NaN,9.544000000e+03,7048080.06,
NaN,9.410000000e+03,7048080.07,
NaN,9.347000000e+03,7048080.08,
NaN,9.498000000e+03,7048080.09,
NaN,9.606000000e+03,7048080.10,
23171749765,9.442000000e+03,7048080.11,
NaN,9.359000000e+03,7048081.00,12
NaN,9.459000000e+03,7048081.01,
NaN,9.630000000e+03,7048081.02,
NaN,9.722000000e+03,7048081.03,
NaN,9.671000000e+03,7048081.04,
NaN,9.603000000e+03,7048081.05,
NaN,9.573000000e+03,7048081.06,
NaN,9.533000000e+03,7048081.07,
NaN,9.498000000e+03,7048081.08,
NaN,9.443000000e+03,7048081.09,
NaN,9.462000000e+03,7048081.10,
23171753721,9.519000000e+03,7048081.11,
NaN,9.553000000e+03,7048082.00,12
NaN,9.488000000e+03,7048082.01,
NaN,9.462000000e+03,7048082.02,
NaN,9.552000000e+03,7048082.03,
NaN,9.586000000e+03,7048082.04,
NaN,9.517000000e+03,7048082.05,
NaN,9.494000000e+03,7048082.06,
NaN,9.658000000e+03,7048082.07,
NaN,9.583000000e+03,7048082.08,
NaN,9.475000000e+03,7048082.09,
NaN,9.588000000e+03,7048082.10,
23171757675,9.618000000e+03,7048082.11,
NaN,9.502000000e+03,7048083.00,12
NaN,9.466000000e+03,7048083.01,
NaN,9.431000000e+03,7048083.02,
NaN,9.383000000e+03,7048083.03,
NaN,9.365000000e+03,7048083.04,
NaN,9.363000000e+03,7048083.05,
NaN,9.285000000e+03,7048083.06,
NaN,9.272000000e+03,7048083.07,
NaN,9.408000000e+03,7048083.08,
NaN,9.557000000e+03,7048083.09,
NaN,9.574000000e+03,7048083.10,
23171761630,9.610000000e+03,7048083.11,
NaN,9.688000000e+03,7048084.00,12
NaN,9.692000000e+03,7048084.01,
NaN,9.748000000e+03,7048084.02,
NaN,9.721000000e+03,7048084.03,
NaN,9.585000000e+03,7048084.04,
NaN,9.457000000e+03,7048084.05,
NaN,9.376000000e+03,7048084.06,
NaN,9.386000000e+03,7048084.07,
NaN,9.484000000e+03,7048084.08,
NaN,9.557000000e+03,7048084.09,
NaN,9.498000000e+03,7048084.10,
23171765584,9.390000000e+03,7048084.11,
NaN,9.343000000e+03,7048085.00,12
NaN,9.374000000e+03,7048085.01,
NaN,9.508000000e+03,7048085.02,
NaN,9.459000000e+03,7048085.03,
NaN,9.398000000e+03,7048085.04,
NaN,9.409000000e+03,7048085.05,
NaN,9.322000000e+03,7048085.06,
NaN,9.272000000e+03,7048085.07,
NaN,9.288000000e+03,7048085.08,
NaN,9.366000000e+03,7048085.09,
NaN,9.402000000e+03,7048085.10,
23171769539,9.419000000e+03,7048085.11,
NaN,9.538000000e+03,7048086.00,12
NaN,9.610000000e+03,7048086.01,
NaN,9.552000000e+03,7048086.02,
NaN,9.392000000e+03,7048086.03,
NaN,9.359000000e+03,7048086.04,
NaN,9.392000000e+03,7048086.05,
NaN,9.526000000e+03,7048086.06,
NaN,9.503000000e+03,7048086.07,
NaN,9.439000000e+03,7048086.08,
NaN,9.519000000e+03,7048086.09,
NaN,9.512000000e+03,7048086.10,
23171773493,9.520000000e+03,7048086.11,
NaN,9.590000000e+03,7048087.00,12
NaN,9.600000000e+03,7048087.01,
NaN,9.525000000e+03,7048087.02,
NaN,9.447000000e+03,7048087.03,
NaN,9.386000000e+03,7048087.04,
NaN,9.394000000e+03,7048087.05,
NaN,9.529000000e+03,7048087.06,
NaN,9.578000000e+03,7048087.07,
NaN,9.358000000e+03,7048087.08,
NaN,9.304000000e+03,7048087.09,
NaN,9.396000000e+03,7048087.10,
23171777448,9.392000000e+03,7048087.11,
NaN,9.324000000e+03,7048088.00,12
NaN,9.327000000e+03,7048088.01,
NaN,9.456000000e+03,7048088.02,
NaN,9.528000000e+03,7048088.03,
NaN,9.409000000e+03,7048088.04,
NaN,9.376000000e+03,7048088.05,
NaN,9.395000000e+03,7048088.06,
NaN,9.446000000e+03,7048088.07,
NaN,9.420000000e+03,7048088.08,
NaN,9.357000000e+03,7048088.09,
NaN,9.393000000e+03,7048088.10,
23171781403,9.442000000e+03,7048088.11,
NaN,9.493000000e+03,7048089.00,12
NaN,9.493000000e+03,7048089.01,
NaN,9.545000000e+03,7048089.02,
NaN,9.552000000e+03,7048089.03,
NaN,9.596000000e+03,7048089.04,
NaN,9.546000000e+03,7048089.05,
NaN,9.415000000e+03,7048089.06,
NaN,9.340000000e+03,7048089.07,
NaN,9.423000000e+03,7048089.08,
NaN,9.442000000e+03,7048089.09,
NaN,9.394000000e+03,7048089.10,
23171785357,9.479000000e+03,7048089.11,
NaN,9.544000000e+03,7048090.00,12
NaN,9.556000000e+03,7048090.01,
NaN,9.473000000e+03,7048090.02,
NaN,9.285000000e+03,7048090.03,
NaN,9.423000000e+03,7048090.04,
NaN,9.441000000e+03,7048090.05,
NaN,9.346000000e+03,7048090.06,
NaN,9.312000000e+03,7048090.07,
NaN,9.521000000e+03,7048090.08,
NaN,9.548000000e+03,7048090.09,
NaN,9.407000000e+03,7048090.10,
23171789311,9.346000000e+03,7048090.11,
NaN,9.482000000e+03,7048091.00,12
NaN,9.631000000e+03,7048091.01,
NaN,9.528000000e+03,7048091.02,
NaN,9.410000000e+03,7048091.03,
NaN,9.403000000e+03,7048091.04,
NaN,9.536000000e+03,7048091.05,
NaN,9.628000000e+03,7048091.06,
NaN,9.616000000e+03,7048091.07,
NaN,9.551000000e+03,7048091.08,
NaN,9.552000000e+03,7048091.09,
NaN,9.488000000e+03,7048091.10,
23171793266,9.506000000e+03,7048091.11,
NaN,9.532000000e+03,7048092.00,12
NaN,9.483000000e+03,7048092.01,
NaN,9.533000000e+03,7048092.02,
NaN,9.595000000e+03,7048092.03,
NaN,9.500000000e+03,7048092.04,
NaN,9.478000000e+03,7048092.05,
NaN,9.487000000e+03,7048092.06,
NaN,9.418000000e+03,7048092.07,
NaN,9.358000000e+03,7048092.08,
NaN,9.417000000e+03,7048092.09,
NaN,9.494000000e+03,7048092.10,
23171797221,9.482000000e+03,7048092.11,
NaN,9.462000000e+03,7048093.00,12
NaN,9.477000000e+03,7048093.01,
NaN,9.536000000e+03,7048093.02,
NaN,9.473000000e+03,7048093.03,
NaN,9.352000000e+03,7048093.04,
NaN,9.341000000e+03,7048093.05,
NaN,9.371000000e+03,7048093.06,
NaN,9.378000000e+03,7048093.07,
NaN,9.348000000e+03,7048093.08,
NaN,9.300000000e+03,7048093.09,
NaN,9.262000000e+03,7048093.10,
23171801187,9.208000000e+03,7048093.11,
NaN,9.282000000e+03,7048094.00,12
NaN,9.401000000e+03,7048094.01,
NaN,9.459000000e+03,7048094.02,
NaN,9.386000000e+03,7048094.03,
NaN,9.249000000e+03,7048094.04,
NaN,9.191000000e+03,7048094.05,
NaN,9.249000000e+03,7048094.06,
NaN,9.412000000e+03,7048094.07,
NaN,9.512000000e+03,7048094.08,
NaN,9.497000000e+03,7048094.09,
NaN,9.464000000e+03,7048094.10,
23171805130,9.458000000e+03,7048094.11,
NaN,9.503000000e+03,7048095.00,12
NaN,9.580000000e+03,7048095.01,
NaN,9.496000000e+03,7048095.02,
NaN,9.389000000e+03,7048095.03,
NaN,9.159000000e+03,7048095.04,
NaN,9.274000000e+03,7048095.05,
NaN,9.637000000e+03,7048095.06,
NaN,9.404000000e+03,7048095.07,
NaN,9.180000000e+03,7048095.08,
NaN,9.306000000e+03,7048095.09,
NaN,9.368000000e+03,7048095.10,
23171809085,9.252000000e+03,7048095.11,
NaN,9.081000000e+03,7048096.00,12
NaN,9.094000000e+03,7048096.01,
NaN,9.175000000e+03,7048096.02,
NaN,9.119000000e+03,7048096.03,
NaN,9.100000000e+03,7048096.04,
NaN,9.194000000e+03,7048096.05,
NaN,9.210000000e+03,7048096.06,
NaN,9.224000000e+03,7048096.07,
NaN,9.178000000e+03,7048096.08,
NaN,9.211000000e+03,7048096.09,
NaN,9.185000000e+03,7048096.10,
23171813039,9.148000000e+03,7048096.11,
NaN,9.153000000e+03,7048097.00,12
NaN,9.184000000e+03,7048097.01,
NaN,9.203000000e+03,7048097.02,
NaN,9.258000000e+03,7048097.03,
NaN,9.315000000e+03,7048097.04,
NaN,9.318000000e+03,7048097.05,
NaN,9.342000000e+03,7048097.06,
NaN,9.442000000e+03,7048097.07,
NaN,9.382000000e+03,7048097.08,
NaN,9.230000000e+03,7048097.09,
NaN,9.276000000e+03,7048097.10,
23171816994,9.405000000e+03,7048097.11,
NaN,9.297000000e+03,7048098.00,12
NaN,9.143000000e+03,7048098.01,
NaN,9.212000000e+03,7048098.02,
NaN,9.391000000e+03,7048098.03,
NaN,9.478000000e+03,7048098.04,
NaN,9.431000000e+03,7048098.05,
NaN,9.385000000e+03,7048098.06,
NaN,9.402000000e+03,7048098.07,
NaN,9.364000000e+03,7048098.08,
NaN,9.334000000e+03,7048098.09,
NaN,9.350000000e+03,7048098.10,
23171820948,9.379000000e+03,7048098.11,
NaN,9.370000000e+03,7048099.00,12
NaN,9.284000000e+03,7048099.01,
NaN,9.273000000e+03,7048099.02,
NaN,9.272000000e+03,7048099.03,
NaN,9.391000000e+03,7048099.04,
NaN,9.425000000e+03,7048099.05,
NaN,9.350000000e+03,7048099.06,
NaN,9.286000000e+03,7048099.07,
NaN,9.277000000e+03,7048099.08,
NaN,9.220000000e+03,7048099.09,
NaN,9.144000000e+03,7048099.10,
23171824903,9.072000000e+03,7048099.11,
NaN,9.183000000e+03,7048100.00,12
NaN,9.199000000e+03,7048100.01,
NaN,9.178000000e+03,7048100.02,
NaN,9.233000000e+03,7048100.03,
NaN,9.246000000e+03,7048100.04,
NaN,9.351000000e+03,7048100.05,
NaN,9.460000000e+03,7048100.06,
NaN,9.547000000e+03,7048100.07,
NaN,9.571000000e+03,7048100.08,
NaN,9.647000000e+03,7048100.09,
NaN,9.334000000e+03,7048100.10,
23171828858,9.065000000e+03,7048100.11,
NaN,9.363000000e+03,7048101.00,12
NaN,9.446000000e+03,7048101.01,
NaN,9.448000000e+03,7048101.02,
NaN,9.577000000e+03,7048101.03,
NaN,9.724000000e+03,7048101.04,
NaN,9.541000000e+03,7048101.05,
NaN,9.364000000e+03,7048101.06,
NaN,9.441000000e+03,7048101.07,
NaN,9.479000000e+03,7048101.08,
NaN,9.525000000e+03,7048101.09,
NaN,9.586000000e+03,7048101.10,
23171832813,9.659000000e+03,7048101.11,
NaN,9.612000000e+03,7048102.00,12
