time,ecg2,sequence_counter,packet_size
NaN,-4.960000000e+02,7016076.25,
NaN,-5.360000000e+02,7016076.26,
NaN,-5.100000000e+02,7016076.27,
NaN,-4.690000000e+02,7016076.28,
NaN,-4.540000000e+02,7016076.29,
23012930025,-4.070000000e+02,7016076.30,
NaN,-3.550000000e+02,7016077.00,31
NaN,-3.170000000e+02,7016077.01,
NaN,-2.870000000e+02,7016077.02,
NaN,-2.560000000e+02,7016077.03,
NaN,-2.240000000e+02,7016077.04,
NaN,-1.930000000e+02,7016077.05,
NaN,-1.450000000e+02,7016077.06,
NaN,-9.800000000e+01,7016077.07,
NaN,-6.100000000e+01,7016077.08,
NaN,-2.000000000e+01,7016077.09,
NaN,1.300000000e+01,7016077.10,
NaN,4.700000000e+01,7016077.11,
NaN,9.000000000e+01,7016077.12,
NaN,1.210000000e+02,7016077.13,
NaN,1.470000000e+02,7016077.14,
NaN,1.590000000e+02,7016077.15,
NaN,1.640000000e+02,7016077.16,
NaN,1.780000000e+02,7016077.17,
NaN,1.910000000e+02,7016077.18,
NaN,1.940000000e+02,7016077.19,
NaN,2.100000000e+02,7016077.20,
NaN,2.270000000e+02,7016077.21,
NaN,2.150000000e+02,7016077.22,
NaN,1.690000000e+02,7016077.23,
NaN,1.030000000e+02,7016077.24,
NaN,3.500000000e+01,7016077.25,
NaN,-3.600000000e+01,7016077.26,
NaN,-9.600000000e+01,7016077.27,
NaN,-1.200000000e+02,7016077.28,
NaN,-1.170000000e+02,7016077.29,
23012937960,-9.900000000e+01,7016077.30,
NaN,-7.100000000e+01,7016078.00,31
NaN,-5.300000000e+01,7016078.01,
NaN,-4.000000000e+01,7016078.02,
NaN,-2.400000000e+01,7016078.03,
NaN,-2.700000000e+01,7016078.04,
NaN,-3.500000000e+01,7016078.05,
NaN,-4.300000000e+01,7016078.06,
NaN,-5.700000000e+01,7016078.07,
NaN,-6.500000000e+01,7016078.08,
NaN,-7.400000000e+01,7016078.09,
NaN,-9.100000000e+01,7016078.10,
NaN,-1.080000000e+02,7016078.11,
NaN,-1.260000000e+02,7016078.12,
NaN,-1.410000000e+02,7016078.13,
NaN,-1.430000000e+02,7016078.14,
NaN,-1.480000000e+02,7016078.15,
NaN,-1.620000000e+02,7016078.16,
NaN,-1.650000000e+02,7016078.17,
NaN,-1.730000000e+02,7016078.18,
NaN,-1.890000000e+02,7016078.19,
NaN,-1.830000000e+02,7016078.20,
NaN,-1.850000000e+02,7016078.21,
NaN,-1.960000000e+02,7016078.22,
NaN,-1.770000000e+02,7016078.23,
NaN,-1.700000000e+02,7016078.24,
NaN,-1.890000000e+02,7016078.25,
NaN,-1.910000000e+02,7016078.26,
NaN,-1.910000000e+02,7016078.27,
NaN,-1.670000000e+02,7016078.28,
NaN,-3.000000000e+00,7016078.29,
23012945896,2.320000000e+02,7016078.30,
NaN,2.960000000e+02,7016079.00,31
NaN,3.840000000e+02,7016079.01,
NaN,5.910000000e+02,7016079.02,
NaN,5.500000000e+02,7016079.03,
NaN,4.130000000e+02,7016079.04,
NaN,3.180000000e+02,7016079.05,
NaN,8.700000000e+01,7016079.06,
NaN,-1.590000000e+02,7016079.07,
NaN,-3.160000000e+02,7016079.08,
NaN,-3.490000000e+02,7016079.09,
NaN,-3.760000000e+02,7016079.10,
NaN,-4.350000000e+02,7016079.11,
NaN,-4.100000000e+02,7016079.12,
NaN,-4.250000000e+02,7016079.13,
NaN,-4.240000000e+02,7016079.14,
NaN,-3.260000000e+02,7016079.15,
NaN,-4.860000000e+02,7016079.16,
NaN,-4.540000000e+02,7016079.17,
NaN,3.540000000e+02,7016079.18,
NaN,1.631000000e+03,7016079.19,
NaN,3.480000000e+03,7016079.20,
NaN,3.482000000e+03,7016079.21,
NaN,7.040000000e+02,7016079.22,
NaN,-6.630000000e+02,7016079.23,
NaN,-4.560000000e+02,7016079.24,
NaN,-6.080000000e+02,7016079.25,
NaN,-5.060000000e+02,7016079.26,
NaN,-4.630000000e+02,7016079.27,
NaN,-5.280000000e+02,7016079.28,
NaN,-3.820000000e+02,7016079.29,
23012953832,-4.430000000e+02,7016079.30,
NaN,-4.100000000e+02,7016080.00,31
NaN,-1.290000000e+02,7016080.01,
NaN,-2.280000000e+02,7016080.02,
NaN,-4.170000000e+02,7016080.03,
NaN,-3.170000000e+02,7016080.04,
NaN,-2.500000000e+02,7016080.05,
NaN,-2.060000000e+02,7016080.06,
NaN,-1.450000000e+02,7016080.07,
NaN,-1.040000000e+02,7016080.08,
NaN,-3.300000000e+01,7016080.09,
NaN,-1.000000000e+00,7016080.10,
NaN,3.400000000e+01,7016080.11,
NaN,7.200000000e+01,7016080.12,
NaN,9.200000000e+01,7016080.13,
NaN,1.530000000e+02,7016080.14,
NaN,1.190000000e+02,7016080.15,
NaN,6.900000000e+01,7016080.16,
NaN,1.480000000e+02,7016080.17,
NaN,1.650000000e+02,7016080.18,
NaN,1.460000000e+02,7016080.19,
NaN,1.910000000e+02,7016080.20,
NaN,2.040000000e+02,7016080.21,
NaN,2.470000000e+02,7016080.22,
NaN,3.110000000e+02,7016080.23,
NaN,2.640000000e+02,7016080.24,
NaN,1.740000000e+02,7016080.25,
NaN,1.230000000e+02,7016080.26,
NaN,9.100000000e+01,7016080.27,
NaN,-3.400000000e+01,7016080.28,
NaN,-5.700000000e+01,7016080.29,
23012961768,1.700000000e+01,7016080.30,
NaN,-9.900000000e+01,7016081.00,31
NaN,-1.030000000e+02,7016081.01,
NaN,-5.400000000e+01,7016081.02,
NaN,-9.000000000e+01,7016081.03,
NaN,-3.900000000e+01,7016081.04,
NaN,-7.100000000e+01,7016081.05,
NaN,-5.200000000e+01,7016081.06,
NaN,5.400000000e+01,7016081.07,
NaN,3.100000000e+01,7016081.08,
NaN,-1.010000000e+02,7016081.09,
NaN,-1.560000000e+02,7016081.10,
NaN,-8.400000000e+01,7016081.11,
NaN,-1.230000000e+02,7016081.12,
NaN,-1.380000000e+02,7016081.13,
NaN,2.500000000e+01,7016081.14,
NaN,-1.900000000e+01,7016081.15,
NaN,-1.600000000e+02,7016081.16,
NaN,-5.800000000e+01,7016081.17,
NaN,-1.050000000e+02,7016081.18,
NaN,-2.260000000e+02,7016081.19,
NaN,-1.200000000e+02,7016081.20,
NaN,-1.670000000e+02,7016081.21,
NaN,-1.810000000e+02,7016081.22,
NaN,-3.200000000e+01,7016081.23,
NaN,-1.220000000e+02,7016081.24,
NaN,-2.150000000e+02,7016081.25,
NaN,-2.060000000e+02,7016081.26,
NaN,-1.640000000e+02,7016081.27,
NaN,-7.700000000e+01,7016081.28,
NaN,-7.500000000e+01,7016081.29,
23012969704,1.050000000e+02,7016081.30,
NaN,2.800000000e+02,7016082.00,31
NaN,1.580000000e+02,7016082.01,
NaN,3.870000000e+02,7016082.02,
NaN,7.910000000e+02,7016082.03,
NaN,5.970000000e+02,7016082.04,
NaN,3.920000000e+02,7016082.05,
NaN,4.740000000e+02,7016082.06,
NaN,2.080000000e+02,7016082.07,
NaN,-4.600000000e+01,7016082.08,
NaN,-4.800000000e+01,7016082.09,
NaN,-2.620000000e+02,7016082.10,
NaN,-4.170000000e+02,7016082.11,
NaN,-2.850000000e+02,7016082.12,
NaN,-2.890000000e+02,7016082.13,
NaN,-4.490000000e+02,7016082.14,
NaN,-3.180000000e+02,7016082.15,
NaN,-1.510000000e+02,7016082.16,
NaN,-3.880000000e+02,7016082.17,
NaN,-2.720000000e+02,7016082.18,
NaN,5.010000000e+02,7016082.19,
NaN,1.763000000e+03,7016082.20,
NaN,3.651000000e+03,7016082.21,
NaN,3.314000000e+03,7016082.22,
NaN,3.790000000e+02,7016082.23,
NaN,-7.210000000e+02,7016082.24,
NaN,-3.560000000e+02,7016082.25,
NaN,-5.130000000e+02,7016082.26,
NaN,-4.210000000e+02,7016082.27,
NaN,-3.680000000e+02,7016082.28,
NaN,-3.830000000e+02,7016082.29,
23012977640,-2.790000000e+02,7016082.30,
NaN,-4.860000000e+02,7016083.00,31
NaN,-5.410000000e+02,7016083.01,
NaN,-4.090000000e+02,7016083.02,
NaN,-4.420000000e+02,7016083.03,
NaN,-4.080000000e+02,7016083.04,
NaN,-3.120000000e+02,7016083.05,
NaN,-1.820000000e+02,7016083.06,
NaN,-2.040000000e+02,7016083.07,
NaN,-2.210000000e+02,7016083.08,
NaN,-1.180000000e+02,7016083.09,
NaN,-2.430000000e+02,7016083.10,
NaN,-3.050000000e+02,7016083.11,
NaN,-1.830000000e+02,7016083.12,
NaN,-8.900000000e+01,7016083.13,
NaN,-5.600000000e+01,7016083.14,
NaN,7.700000000e+01,7016083.15,
NaN,9.700000000e+01,7016083.16,
NaN,-2.600000000e+01,7016083.17,
NaN,8.600000000e+01,7016083.18,
NaN,-1.700000000e+01,7016083.19,
NaN,-7.800000000e+01,7016083.20,
NaN,1.240000000e+02,7016083.21,
NaN,4.100000000e+01,7016083.22,
NaN,-1.600000000e+01,7016083.23,
NaN,1.000000000e+01,7016083.24,
NaN,-5.500000000e+01,7016083.25,
NaN,2.700000000e+01,7016083.26,
NaN,-2.000000000e+01,7016083.27,
NaN,-1.250000000e+02,7016083.28,
NaN,-1.580000000e+02,7016083.29,
23012985575,-3.270000000e+02,7016083.30,
NaN,-2.380000000e+02,7016084.00,31
NaN,-1.970000000e+02,7016084.01,
NaN,-3.320000000e+02,7016084.02,
NaN,-2.880000000e+02,7016084.03,
NaN,-2.640000000e+02,7016084.04,
NaN,-1.850000000e+02,7016084.05,
NaN,-1.930000000e+02,7016084.06,
NaN,-3.110000000e+02,7016084.07,
NaN,-1.990000000e+02,7016084.08,
NaN,-1.060000000e+02,7016084.09,
NaN,-1.870000000e+02,7016084.10,
NaN,-1.480000000e+02,7016084.11,
NaN,-2.170000000e+02,7016084.12,
NaN,-3.430000000e+02,7016084.13,
NaN,-2.760000000e+02,7016084.14,
NaN,-2.730000000e+02,7016084.15,
NaN,-2.060000000e+02,7016084.16,
NaN,-8.200000000e+01,7016084.17,
NaN,-2.450000000e+02,7016084.18,
NaN,-4.420000000e+02,7016084.19,
NaN,-2.640000000e+02,7016084.20,
NaN,-1.310000000e+02,7016084.21,
NaN,-3.030000000e+02,7016084.22,
NaN,-2.230000000e+02,7016084.23,
NaN,-5.400000000e+01,7016084.24,
NaN,2.100000000e+01,7016084.25,
NaN,1.750000000e+02,7016084.26,
NaN,2.490000000e+02,7016084.27,
NaN,4.510000000e+02,7016084.28,
NaN,5.360000000e+02,7016084.29,
23012993511,2.810000000e+02,7016084.30,
NaN,1.620000000e+02,7016085.00,31
NaN,-2.800000000e+01,7016085.01,
NaN,-1.810000000e+02,7016085.02,
NaN,-1.170000000e+02,7016085.03,
NaN,-3.020000000e+02,7016085.04,
NaN,-4.100000000e+02,7016085.05,
NaN,-5.420000000e+02,7016085.06,
NaN,-7.680000000e+02,7016085.07,
NaN,-6.860000000e+02,7016085.08,
NaN,-7.470000000e+02,7016085.09,
NaN,-5.850000000e+02,7016085.10,
NaN,-3.770000000e+02,7016085.11,
NaN,-6.760000000e+02,7016085.12,
NaN,-2.470000000e+02,7016085.13,
NaN,1.034000000e+03,7016085.14,
NaN,2.822000000e+03,7016085.15,
NaN,3.848000000e+03,7016085.16,
NaN,1.731000000e+03,7016085.17,
NaN,-7.070000000e+02,7016085.18,
NaN,-7.520000000e+02,7016085.19,
NaN,-5.100000000e+02,7016085.20,
NaN,-5.640000000e+02,7016085.21,
NaN,-6.170000000e+02,7016085.22,
NaN,-7.050000000e+02,7016085.23,
NaN,-4.650000000e+02,7016085.24,
NaN,-4.400000000e+02,7016085.25,
NaN,-7.620000000e+02,7016085.26,
NaN,-6.240000000e+02,7016085.27,
NaN,-3.250000000e+02,7016085.28,
NaN,-5.390000000e+02,7016085.29,
23013001447,-3.960000000e+02,7016085.30,
NaN,2.000000000e+00,7016086.00,31
NaN,-3.450000000e+02,7016086.01,
NaN,-5.110000000e+02,7016086.02,
NaN,-1.550000000e+02,7016086.03,
NaN,-1.580000000e+02,7016086.04,
NaN,-1.720000000e+02,7016086.05,
NaN,6.300000000e+01,7016086.06,
NaN,5.800000000e+01,7016086.07,
NaN,-1.060000000e+02,7016086.08,
NaN,-3.600000000e+01,7016086.09,
NaN,9.900000000e+01,7016086.10,
NaN,1.300000000e+02,7016086.11,
NaN,1.740000000e+02,7016086.12,
NaN,1.310000000e+02,7016086.13,
NaN,1.310000000e+02,7016086.14,
NaN,1.750000000e+02,7016086.15,
NaN,3.100000000e+01,7016086.16,
NaN,1.780000000e+02,7016086.17,
NaN,2.440000000e+02,7016086.18,
NaN,6.000000000e+01,7016086.19,
NaN,2.100000000e+02,7016086.20,
NaN,-8.000000000e+00,7016086.21,
NaN,-1.500000000e+01,7016086.22,
NaN,2.430000000e+02,7016086.23,
NaN,-2.600000000e+02,7016086.24,
NaN,-3.650000000e+02,7016086.25,
NaN,-1.110000000e+02,7016086.26,
NaN,-2.310000000e+02,7016086.27,
NaN,-1.860000000e+02,7016086.28,
NaN,5.100000000e+01,7016086.29,
23013009383,2.900000000e+01,7016086.30,
NaN,-3.330000000e+02,7016087.00,31
NaN,-3.930000000e+02,7016087.01,
NaN,-2.300000000e+02,7016087.02,
NaN,-2.180000000e+02,7016087.03,
NaN,-1.720000000e+02,7016087.04,
NaN,-2.120000000e+02,7016087.05,
NaN,-2.880000000e+02,7016087.06,
NaN,-4.160000000e+02,7016087.07,
NaN,-4.890000000e+02,7016087.08,
NaN,-1.410000000e+02,7016087.09,
NaN,-1.760000000e+02,7016087.10,
NaN,-6.510000000e+02,7016087.11,
NaN,-5.180000000e+02,7016087.12,
NaN,-3.170000000e+02,7016087.13,
NaN,-4.410000000e+02,7016087.14,
NaN,-2.970000000e+02,7016087.15,
NaN,-2.900000000e+01,7016087.16,
NaN,1.040000000e+02,7016087.17,
NaN,2.120000000e+02,7016087.18,
NaN,3.040000000e+02,7016087.19,
NaN,5.700000000e+02,7016087.20,
NaN,5.960000000e+02,7016087.21,
NaN,1.280000000e+02,7016087.22,
NaN,6.400000000e+01,7016087.23,
NaN,-4.000000000e+00,7016087.24,
NaN,-4.070000000e+02,7016087.25,
NaN,-4.000000000e+02,7016087.26,
NaN,-4.290000000e+02,7016087.27,
NaN,-5.530000000e+02,7016087.28,
NaN,-3.730000000e+02,7016087.29,
23013017319,-3.190000000e+02,7016087.30,
NaN,-5.200000000e+02,7016088.00,31
NaN,-4.320000000e+02,7016088.01,
NaN,-2.830000000e+02,7016088.02,
NaN,-6.310000000e+02,7016088.03,
NaN,-2.880000000e+02,7016088.04,
NaN,1.062000000e+03,7016088.05,
NaN,2.802000000e+03,7016088.06,
NaN,4.250000000e+03,7016088.07,
NaN,2.786000000e+03,7016088.08,
NaN,-7.400000000e+01,7016088.09,
NaN,-6.780000000e+02,7016088.10,
NaN,-5.030000000e+02,7016088.11,
NaN,-6.020000000e+02,7016088.12,
NaN,-4.740000000e+02,7016088.13,
NaN,-6.110000000e+02,7016088.14,
NaN,-6.250000000e+02,7016088.15,
NaN,-3.090000000e+02,7016088.16,
NaN,-3.840000000e+02,7016088.17,
NaN,-6.140000000e+02,7016088.18,
NaN,-4.780000000e+02,7016088.19,
NaN,-2.310000000e+02,7016088.20,
NaN,-1.970000000e+02,7016088.21,
NaN,-2.970000000e+02,7016088.22,
NaN,-1.340000000e+02,7016088.23,
NaN,-4.300000000e+01,7016088.24,
NaN,-1.290000000e+02,7016088.25,
NaN,-1.540000000e+02,7016088.26,
NaN,-1.280000000e+02,7016088.27,
NaN,3.700000000e+01,7016088.28,
NaN,-3.100000000e+01,7016088.29,
23013025256,-7.100000000e+01,7016088.30,
NaN,7.400000000e+01,7016089.00,31
NaN,7.900000000e+01,7016089.01,
NaN,8.600000000e+01,7016089.02,
NaN,1.430000000e+02,7016089.03,
NaN,2.580000000e+02,7016089.04,
NaN,1.980000000e+02,7016089.05,
NaN,9.900000000e+01,7016089.06,
NaN,9.100000000e+01,7016089.07,
NaN,-1.900000000e+01,7016089.08,
NaN,9.800000000e+01,7016089.09,
NaN,1.950000000e+02,7016089.10,
NaN,1.060000000e+02,7016089.11,
NaN,1.800000000e+02,7016089.12,
NaN,9.200000000e+01,7016089.13,
NaN,-1.300000000e+02,7016089.14,
NaN,-1.890000000e+02,7016089.15,
NaN,-1.550000000e+02,7016089.16,
NaN,-5.600000000e+01,7016089.17,
NaN,-1.380000000e+02,7016089.18,
NaN,-1.270000000e+02,7016089.19,
NaN,1.100000000e+01,7016089.20,
NaN,-7.800000000e+01,7016089.21,
NaN,-3.900000000e+01,7016089.22,
NaN,-5.300000000e+01,7016089.23,
NaN,-9.200000000e+01,7016089.24,
NaN,-3.200000000e+01,7016089.25,
NaN,-9.400000000e+01,7016089.26,
NaN,-3.000000000e+00,7016089.27,
NaN,-8.300000000e+01,7016089.28,
NaN,-2.420000000e+02,7016089.29,
23013033190,-1.020000000e+02,7016089.30,
NaN,-1.100000000e+02,7016090.00,31
NaN,-1.360000000e+02,7016090.01,
NaN,1.330000000e+02,7016090.02,
NaN,3.540000000e+02,7016090.03,
NaN,4.140000000e+02,7016090.04,
NaN,5.070000000e+02,7016090.05,
NaN,5.260000000e+02,7016090.06,
NaN,5.500000000e+02,7016090.07,
NaN,5.530000000e+02,7016090.08,
NaN,3.520000000e+02,7016090.09,
NaN,5.300000000e+01,7016090.10,
NaN,-1.640000000e+02,7016090.11,
NaN,-2.830000000e+02,7016090.12,
NaN,-4.650000000e+02,7016090.13,
NaN,-4.870000000e+02,7016090.14,
NaN,-4.500000000e+02,7016090.15,
NaN,-5.150000000e+02,7016090.16,
NaN,-5.320000000e+02,7016090.17,
NaN,-5.020000000e+02,7016090.18,
NaN,-3.690000000e+02,7016090.19,
NaN,-5.510000000e+02,7016090.20,
NaN,-7.670000000e+02,7016090.21,
NaN,-9.000000000e+01,7016090.22,
NaN,1.204000000e+03,7016090.23,
NaN,3.276000000e+03,7016090.24,
NaN,4.557000000e+03,7016090.25,
NaN,2.342000000e+03,7016090.26,
NaN,-3.130000000e+02,7016090.27,
NaN,-6.510000000e+02,7016090.28,
NaN,-5.030000000e+02,7016090.29,
23013041126,-6.130000000e+02,7016090.30,
NaN,-6.290000000e+02,7016091.00,31
NaN,-5.680000000e+02,7016091.01,
NaN,-5.890000000e+02,7016091.02,
NaN,-4.480000000e+02,7016091.03,
NaN,-3.730000000e+02,7016091.04,
NaN,-6.060000000e+02,7016091.05,
NaN,-5.760000000e+02,7016091.06,
NaN,-3.250000000e+02,7016091.07,
NaN,-2.420000000e+02,7016091.08,
NaN,-3.610000000e+02,7016091.09,
NaN,-3.140000000e+02,7016091.10,
NaN,-2.000000000e+02,7016091.11,
NaN,-1.920000000e+02,7016091.12,
NaN,-1.570000000e+02,7016091.13,
NaN,-1.820000000e+02,7016091.14,
NaN,-1.340000000e+02,7016091.15,
NaN,4.800000000e+01,7016091.16,
NaN,9.400000000e+01,7016091.17,
NaN,-5.200000000e+01,7016091.18,
NaN,4.000000000e+00,7016091.19,
NaN,3.600000000e+01,7016091.20,
NaN,-1.000000000e+01,7016091.21,
NaN,1.140000000e+02,7016091.22,
NaN,1.300000000e+02,7016091.23,
NaN,2.700000000e+01,7016091.24,
NaN,-6.600000000e+01,7016091.25,
NaN,2.110000000e+02,7016091.26,
NaN,4.020000000e+02,7016091.27,
NaN,-2.500000000e+01,7016091.28,
NaN,-1.050000000e+02,7016091.29,
23013049062,5.100000000e+01,7016091.30,
NaN,-6.900000000e+01,7016092.00,31
NaN,2.000000000e+00,7016092.01,
NaN,-8.300000000e+01,7016092.02,
NaN,-2.270000000e+02,7016092.03,
NaN,-5.000000000e+01,7016092.04,
NaN,-8.800000000e+01,7016092.05,
NaN,-1.380000000e+02,7016092.06,
NaN,-5.000000000e+00,7016092.07,
NaN,-2.700000000e+01,7016092.08,
NaN,4.300000000e+01,7016092.09,
NaN,1.250000000e+02,7016092.10,
NaN,-6.900000000e+01,7016092.11,
NaN,-1.480000000e+02,7016092.12,
NaN,-8.400000000e+01,7016092.13,
NaN,-9.400000000e+01,7016092.14,
NaN,-4.800000000e+01,7016092.15,
NaN,-4.300000000e+01,7016092.16,
NaN,-1.390000000e+02,7016092.17,
NaN,-1.750000000e+02,7016092.18,
NaN,8.000000000e+00,7016092.19,
NaN,-1.000000000e+01,7016092.20,
NaN,-2.610000000e+02,7016092.21,
NaN,6.700000000e+01,7016092.22,
NaN,3.730000000e+02,7016092.23,
NaN,2.950000000e+02,7016092.24,
NaN,7.080000000e+02,7016092.25,
NaN,6.970000000e+02,7016092.26,
NaN,2.380000000e+02,7016092.27,
NaN,5.080000000e+02,7016092.28,
NaN,3.130000000e+02,7016092.29,
23013056998,-2.940000000e+02,7016092.30,
NaN,-3.750000000e+02,7016093.00,31
NaN,-4.520000000e+02,7016093.01,
NaN,-3.960000000e+02,7016093.02,
NaN,-4.690000000e+02,7016093.03,
NaN,-5.840000000e+02,7016093.04,
NaN,-4.670000000e+02,7016093.05,
NaN,-6.900000000e+02,7016093.06,
NaN,-5.230000000e+02,7016093.07,
NaN,-2.650000000e+02,7016093.08,
NaN,-8.380000000e+02,7016093.09,
NaN,-5.960000000e+02,7016093.10,
NaN,7.150000000e+02,7016093.11,
NaN,2.368000000e+03,7016093.12,
NaN,4.244000000e+03,7016093.13,
NaN,3.272000000e+03,7016093.14,
NaN,2.540000000e+02,7016093.15,
NaN,-4.750000000e+02,7016093.16,
NaN,-3.610000000e+02,7016093.17,
NaN,-6.440000000e+02,7016093.18,
NaN,-4.500000000e+02,7016093.19,
NaN,-4.610000000e+02,7016093.20,
NaN,-5.750000000e+02,7016093.21,
NaN,-6.000000000e+02,7016093.22,
NaN,-5.870000000e+02,7016093.23,
NaN,-3.620000000e+02,7016093.24,
NaN,-3.270000000e+02,7016093.25,
NaN,-5.500000000e+02,7016093.26,
NaN,-5.150000000e+02,7016093.27,
NaN,-4.530000000e+02,7016093.28,
NaN,-4.900000000e+02,7016093.29,
23013064935,-2.690000000e+02,7016093.30,
NaN,-2.280000000e+02,7016094.00,31
NaN,-2.580000000e+02,7016094.01,
NaN,-1.020000000e+02,7016094.02,
NaN,-2.230000000e+02,7016094.03,
NaN,-2.180000000e+02,7016094.04,
NaN,-7.200000000e+01,7016094.05,
NaN,-1.400000000e+01,7016094.06,
NaN,7.100000000e+01,7016094.07,
NaN,-5.800000000e+01,7016094.08,
NaN,-4.000000000e+00,7016094.09,
NaN,8.400000000e+01,7016094.10,
NaN,-7.100000000e+01,7016094.11,
NaN,5.300000000e+01,7016094.12,
NaN,1.210000000e+02,7016094.13,
NaN,-5.100000000e+01,7016094.14,
NaN,1.500000000e+01,7016094.15,
NaN,1.250000000e+02,7016094.16,
NaN,2.600000000e+01,7016094.17,
NaN,5.900000000e+01,7016094.18,
NaN,3.000000000e+01,7016094.19,
NaN,-2.370000000e+02,7016094.20,
NaN,-1.800000000e+02,7016094.21,
NaN,-8.500000000e+01,7016094.22,
NaN,-1.200000000e+02,7016094.23,
NaN,-1.100000000e+01,7016094.24,
NaN,-6.600000000e+01,7016094.25,
NaN,-1.750000000e+02,7016094.26,
NaN,-1.400000000e+02,7016094.27,
NaN,-9.500000000e+01,7016094.28,
NaN,-8.800000000e+01,7016094.29,
23013072870,-1.310000000e+02,7016094.30,
NaN,-8.300000000e+01,7016095.00,31
NaN,3.400000000e+01,7016095.01,
NaN,-9.300000000e+01,7016095.02,
NaN,-3.160000000e+02,7016095.03,
NaN,-2.950000000e+02,7016095.04,
NaN,-2.540000000e+02,7016095.05,
NaN,-3.010000000e+02,7016095.06,
NaN,-2.480000000e+02,7016095.07,
NaN,-2.490000000e+02,7016095.08,
NaN,-2.550000000e+02,7016095.09,
NaN,-2.500000000e+02,7016095.10,
NaN,-3.330000000e+02,7016095.11,
NaN,-1.920000000e+02,7016095.12,
NaN,-1.590000000e+02,7016095.13,
NaN,-3.540000000e+02,7016095.14,
NaN,-2.820000000e+02,7016095.15,
NaN,-3.200000000e+01,7016095.16,
NaN,1.560000000e+02,7016095.17,
NaN,2.450000000e+02,7016095.18,
NaN,4.360000000e+02,7016095.19,
NaN,5.650000000e+02,7016095.20,
NaN,4.730000000e+02,7016095.21,
NaN,3.200000000e+02,7016095.22,
NaN,3.300000000e+01,7016095.23,
NaN,-1.670000000e+02,7016095.24,
NaN,-3.990000000e+02,7016095.25,
NaN,-6.940000000e+02,7016095.26,
NaN,-6.540000000e+02,7016095.27,
NaN,-5.940000000e+02,7016095.28,
NaN,-7.240000000e+02,7016095.29,
23013080806,-6.610000000e+02,7016095.30,
NaN,-5.720000000e+02,7016096.00,31
NaN,-7.110000000e+02,7016096.01,
NaN,-6.680000000e+02,7016096.02,
NaN,-5.820000000e+02,7016096.03,
NaN,-3.300000000e+02,7016096.04,
NaN,5.270000000e+02,7016096.05,
NaN,2.174000000e+03,7016096.06,
NaN,3.952000000e+03,7016096.07,
NaN,2.757000000e+03,7016096.08,
NaN,-1.980000000e+02,7016096.09,
NaN,-8.900000000e+02,7016096.10,
NaN,-5.870000000e+02,7016096.11,
NaN,-6.120000000e+02,7016096.12,
NaN,-6.300000000e+02,7016096.13,
NaN,-6.990000000e+02,7016096.14,
NaN,-5.950000000e+02,7016096.15,
NaN,-5.920000000e+02,7016096.16,
NaN,-6.510000000e+02,7016096.17,
NaN,-5.440000000e+02,7016096.18,
NaN,-5.140000000e+02,7016096.19,
NaN,-4.800000000e+02,7016096.20,
NaN,-4.050000000e+02,7016096.21,
NaN,-4.010000000e+02,7016096.22,
NaN,-2.820000000e+02,7016096.23,
NaN,-1.860000000e+02,7016096.24,
NaN,-3.070000000e+02,7016096.25,
NaN,-3.000000000e+02,7016096.26,
NaN,2.500000000e+01,7016096.27,
NaN,7.000000000e+01,7016096.28,
NaN,-2.460000000e+02,7016096.29,
23013088741,-2.390000000e+02,7016096.30,
NaN,-8.200000000e+01,7016097.00,31
NaN,-4.400000000e+01,7016097.01,
NaN,3.300000000e+01,7016097.02,
NaN,4.600000000e+01,7016097.03,
NaN,6.400000000e+01,7016097.04,
NaN,6.000000000e+01,7016097.05,
NaN,5.500000000e+01,7016097.06,
NaN,1.700000000e+02,7016097.07,
NaN,1.480000000e+02,7016097.08,
NaN,1.270000000e+02,7016097.09,
NaN,1.850000000e+02,7016097.10,
NaN,1.900000000e+02,7016097.11,
NaN,2.480000000e+02,7016097.12,
NaN,1.650000000e+02,7016097.13,
NaN,-4.300000000e+01,7016097.14,
NaN,-9.100000000e+01,7016097.15,
NaN,1.190000000e+02,7016097.16,
NaN,1.450000000e+02,7016097.17,
NaN,-1.620000000e+02,7016097.18,
NaN,-1.960000000e+02,7016097.19,
NaN,-7.700000000e+01,7016097.20,
NaN,-1.040000000e+02,7016097.21,
NaN,-5.600000000e+01,7016097.22,
NaN,-3.100000000e+01,7016097.23,
NaN,-1.280000000e+02,7016097.24,
NaN,-1.530000000e+02,7016097.25,
NaN,-1.260000000e+02,7016097.26,
NaN,-3.700000000e+01,7016097.27,
NaN,-3.800000000e+01,7016097.28,
NaN,-2.010000000e+02,7016097.29,
23013096677,-1.580000000e+02,7016097.30,
NaN,-1.120000000e+02,7016098.00,31
NaN,-2.220000000e+02,7016098.01,
NaN,-2.380000000e+02,7016098.02,
NaN,-1.660000000e+02,7016098.03,
NaN,-1.460000000e+02,7016098.04,
NaN,-2.320000000e+02,7016098.05,
NaN,-2.060000000e+02,7016098.06,
NaN,-1.010000000e+02,7016098.07,
NaN,-1.760000000e+02,7016098.08,
NaN,-1.780000000e+02,7016098.09,
NaN,1.480000000e+02,7016098.10,
NaN,2.960000000e+02,7016098.11,
NaN,2.460000000e+02,7016098.12,
NaN,4.880000000e+02,7016098.13,
NaN,5.960000000e+02,7016098.14,
NaN,4.910000000e+02,7016098.15,
