time,accel.z,sequence_counter,packet_size
NaN,2.236000000e+03,7015227.02,
NaN,2.298000000e+03,7015227.03,
NaN,2.296000000e+03,7015227.04,
NaN,2.269000000e+03,7015227.05,
NaN,2.166000000e+03,7015227.06,
NaN,2.034000000e+03,7015227.07,
NaN,2.155000000e+03,7015227.08,
NaN,2.344000000e+03,7015227.09,
NaN,2.336000000e+03,7015227.10,
23001317696,2.152000000e+03,7015227.11,
NaN,2.144000000e+03,7015228.00,12
NaN,2.259000000e+03,7015228.01,
NaN,2.235000000e+03,7015228.02,
NaN,2.174000000e+03,7015228.03,
NaN,2.204000000e+03,7015228.04,
NaN,2.265000000e+03,7015228.05,
NaN,2.300000000e+03,7015228.06,
NaN,2.278000000e+03,7015228.07,
NaN,2.198000000e+03,7015228.08,
NaN,2.165000000e+03,7015228.09,
NaN,2.195000000e+03,7015228.10,
23001321653,2.221000000e+03,7015228.11,
NaN,2.247000000e+03,7015229.00,12
NaN,2.169000000e+03,7015229.01,
NaN,2.210000000e+03,7015229.02,
NaN,2.214000000e+03,7015229.03,
NaN,2.139000000e+03,7015229.04,
NaN,2.168000000e+03,7015229.05,
NaN,2.225000000e+03,7015229.06,
NaN,2.231000000e+03,7015229.07,
NaN,2.268000000e+03,7015229.08,
NaN,2.237000000e+03,7015229.09,
NaN,2.177000000e+03,7015229.10,
23001325609,2.149000000e+03,7015229.11,
NaN,2.091000000e+03,7015230.00,12
NaN,2.065000000e+03,7015230.01,
NaN,2.135000000e+03,7015230.02,
NaN,2.154000000e+03,7015230.03,
NaN,2.196000000e+03,7015230.04,
NaN,2.192000000e+03,7015230.05,
NaN,2.100000000e+03,7015230.06,
NaN,2.156000000e+03,7015230.07,
NaN,2.234000000e+03,7015230.08,
NaN,2.348000000e+03,7015230.09,
NaN,2.342000000e+03,7015230.10,
23001329566,1.921000000e+03,7015230.11,
NaN,1.721000000e+03,7015231.00,12
NaN,1.748000000e+03,7015231.01,
NaN,1.661000000e+03,7015231.02,
NaN,2.302000000e+03,7015231.03,
NaN,2.806000000e+03,7015231.04,
NaN,2.632000000e+03,7015231.05,
NaN,2.059000000e+03,7015231.06,
NaN,1.685000000e+03,7015231.07,
NaN,1.806000000e+03,7015231.08,
NaN,2.032000000e+03,7015231.09,
NaN,2.231000000e+03,7015231.10,
23001333523,2.262000000e+03,7015231.11,
NaN,2.254000000e+03,7015232.00,12
NaN,2.143000000e+03,7015232.01,
NaN,2.008000000e+03,7015232.02,
NaN,1.971000000e+03,7015232.03,
NaN,1.967000000e+03,7015232.04,
NaN,1.982000000e+03,7015232.05,
NaN,1.953000000e+03,7015232.06,
NaN,1.922000000e+03,7015232.07,
NaN,2.021000000e+03,7015232.08,
NaN,2.105000000e+03,7015232.09,
NaN,2.075000000e+03,7015232.10,
23001337481,2.013000000e+03,7015232.11,
NaN,1.977000000e+03,7015233.00,12
NaN,1.900000000e+03,7015233.01,
NaN,2.103000000e+03,7015233.02,
NaN,2.186000000e+03,7015233.03,
NaN,1.987000000e+03,7015233.04,
NaN,1.934000000e+03,7015233.05,
NaN,2.014000000e+03,7015233.06,
NaN,2.056000000e+03,7015233.07,
NaN,1.997000000e+03,7015233.08,
NaN,1.939000000e+03,7015233.09,
NaN,2.001000000e+03,7015233.10,
23001341437,1.993000000e+03,7015233.11,
NaN,1.984000000e+03,7015234.00,12
NaN,2.016000000e+03,7015234.01,
NaN,1.999000000e+03,7015234.02,
NaN,2.018000000e+03,7015234.03,
NaN,2.006000000e+03,7015234.04,
NaN,2.059000000e+03,7015234.05,
NaN,2.056000000e+03,7015234.06,
NaN,2.040000000e+03,7015234.07,
NaN,2.008000000e+03,7015234.08,
NaN,1.954000000e+03,7015234.09,
NaN,1.984000000e+03,7015234.10,
23001345394,1.958000000e+03,7015234.11,
NaN,1.978000000e+03,7015235.00,12
NaN,1.989000000e+03,7015235.01,
NaN,2.038000000e+03,7015235.02,
NaN,1.982000000e+03,7015235.03,
NaN,1.948000000e+03,7015235.04,
NaN,1.932000000e+03,7015235.05,
NaN,1.933000000e+03,7015235.06,
NaN,1.880000000e+03,7015235.07,
NaN,1.856000000e+03,7015235.08,
NaN,1.852000000e+03,7015235.09,
NaN,1.927000000e+03,7015235.10,
23001349349,1.995000000e+03,7015235.11,
NaN,1.984000000e+03,7015236.00,12
NaN,1.933000000e+03,7015236.01,
NaN,1.905000000e+03,7015236.02,
NaN,1.944000000e+03,7015236.03,
NaN,2.050000000e+03,7015236.04,
NaN,2.142000000e+03,7015236.05,
NaN,1.773000000e+03,7015236.06,
NaN,1.478000000e+03,7015236.07,
NaN,1.599000000e+03,7015236.08,
NaN,1.575000000e+03,7015236.09,
NaN,1.928000000e+03,7015236.10,
23001353306,2.456000000e+03,7015236.11,
NaN,2.359000000e+03,7015237.00,12
NaN,1.866000000e+03,7015237.01,
NaN,1.594000000e+03,7015237.02,
NaN,1.675000000e+03,7015237.03,
NaN,1.904000000e+03,7015237.04,
NaN,1.979000000e+03,7015237.05,
NaN,1.959000000e+03,7015237.06,
NaN,1.877000000e+03,7015237.07,
NaN,1.888000000e+03,7015237.08,
NaN,1.928000000e+03,7015237.09,
NaN,1.890000000e+03,7015237.10,
23001357264,1.864000000e+03,7015237.11,
NaN,1.775000000e+03,7015238.00,12
NaN,1.697000000e+03,7015238.01,
NaN,1.789000000e+03,7015238.02,
NaN,1.843000000e+03,7015238.03,
NaN,1.864000000e+03,7015238.04,
NaN,1.847000000e+03,7015238.05,
NaN,1.817000000e+03,7015238.06,
NaN,1.857000000e+03,7015238.07,
NaN,1.831000000e+03,7015238.08,
NaN,1.816000000e+03,7015238.09,
NaN,1.929000000e+03,7015238.10,
23001361220,1.915000000e+03,7015238.11,
NaN,1.825000000e+03,7015239.00,12
NaN,1.749000000e+03,7015239.01,
NaN,1.812000000e+03,7015239.02,
NaN,1.821000000e+03,7015239.03,
NaN,1.828000000e+03,7015239.04,
NaN,1.805000000e+03,7015239.05,
NaN,1.832000000e+03,7015239.06,
NaN,1.817000000e+03,7015239.07,
NaN,1.770000000e+03,7015239.08,
NaN,1.850000000e+03,7015239.09,
NaN,1.867000000e+03,7015239.10,
23001365177,1.864000000e+03,7015239.11,
NaN,1.855000000e+03,7015240.00,12
NaN,1.887000000e+03,7015240.01,
NaN,1.881000000e+03,7015240.02,
NaN,1.881000000e+03,7015240.03,
NaN,1.810000000e+03,7015240.04,
NaN,1.784000000e+03,7015240.05,
NaN,1.814000000e+03,7015240.06,
NaN,1.819000000e+03,7015240.07,
NaN,1.830000000e+03,7015240.08,
NaN,1.871000000e+03,7015240.09,
NaN,1.847000000e+03,7015240.10,
23001369133,1.849000000e+03,7015240.11,
NaN,1.815000000e+03,7015241.00,12
NaN,1.806000000e+03,7015241.01,
NaN,1.801000000e+03,7015241.02,
NaN,1.731000000e+03,7015241.03,
NaN,1.790000000e+03,7015241.04,
NaN,1.786000000e+03,7015241.05,
NaN,1.735000000e+03,7015241.06,
NaN,1.681000000e+03,7015241.07,
NaN,1.705000000e+03,7015241.08,
NaN,1.729000000e+03,7015241.09,
NaN,1.806000000e+03,7015241.10,
23001373090,1.851000000e+03,7015241.11,
NaN,1.784000000e+03,7015242.00,12
NaN,1.748000000e+03,7015242.01,
NaN,1.758000000e+03,7015242.02,
NaN,1.878000000e+03,7015242.03,
NaN,1.959000000e+03,7015242.04,
NaN,1.740000000e+03,7015242.05,
NaN,1.484000000e+03,7015242.06,
NaN,1.591000000e+03,7015242.07,
NaN,1.574000000e+03,7015242.08,
NaN,1.842000000e+03,7015242.09,
NaN,2.201000000e+03,7015242.10,
23001377046,2.159000000e+03,7015242.11,
NaN,1.739000000e+03,7015243.00,12
NaN,1.494000000e+03,7015243.01,
NaN,1.621000000e+03,7015243.02,
NaN,1.834000000e+03,7015243.03,
NaN,1.827000000e+03,7015243.04,
NaN,1.714000000e+03,7015243.05,
NaN,1.644000000e+03,7015243.06,
NaN,1.713000000e+03,7015243.07,
NaN,1.794000000e+03,7015243.08,
NaN,1.844000000e+03,7015243.09,
NaN,1.822000000e+03,7015243.10,
23001381003,1.731000000e+03,7015243.11,
NaN,1.698000000e+03,7015244.00,12
NaN,1.709000000e+03,7015244.01,
NaN,1.780000000e+03,7015244.02,
NaN,1.871000000e+03,7015244.03,
NaN,1.834000000e+03,7015244.04,
NaN,1.770000000e+03,7015244.05,
NaN,1.776000000e+03,7015244.06,
NaN,1.761000000e+03,7015244.07,
NaN,1.756000000e+03,7015244.08,
NaN,1.831000000e+03,7015244.09,
NaN,1.817000000e+03,7015244.10,
23001384960,1.708000000e+03,7015244.11,
NaN,1.673000000e+03,7015245.00,12
NaN,1.727000000e+03,7015245.01,
NaN,1.786000000e+03,7015245.02,
NaN,1.790000000e+03,7015245.03,
NaN,1.759000000e+03,7015245.04,
NaN,1.762000000e+03,7015245.05,
NaN,1.740000000e+03,7015245.06,
NaN,1.803000000e+03,7015245.07,
NaN,1.814000000e+03,7015245.08,
NaN,1.804000000e+03,7015245.09,
NaN,1.809000000e+03,7015245.10,
23001388916,1.824000000e+03,7015245.11,
NaN,1.840000000e+03,7015246.00,12
NaN,1.844000000e+03,7015246.01,
NaN,1.800000000e+03,7015246.02,
NaN,1.782000000e+03,7015246.03,
NaN,1.773000000e+03,7015246.04,
NaN,1.781000000e+03,7015246.05,
NaN,1.773000000e+03,7015246.06,
NaN,1.762000000e+03,7015246.07,
NaN,1.784000000e+03,7015246.08,
NaN,1.776000000e+03,7015246.09,
NaN,1.765000000e+03,7015246.10,
23001392873,1.788000000e+03,7015246.11,
NaN,1.743000000e+03,7015247.00,12
NaN,1.741000000e+03,7015247.01,
NaN,1.812000000e+03,7015247.02,
NaN,1.852000000e+03,7015247.03,
NaN,1.808000000e+03,7015247.04,
NaN,1.816000000e+03,7015247.05,
NaN,1.813000000e+03,7015247.06,
NaN,1.806000000e+03,7015247.07,
NaN,1.744000000e+03,7015247.08,
NaN,1.706000000e+03,7015247.09,
NaN,1.676000000e+03,7015247.10,
23001396829,1.741000000e+03,7015247.11,
NaN,1.838000000e+03,7015248.00,12
NaN,1.966000000e+03,7015248.01,
NaN,1.903000000e+03,7015248.02,
NaN,1.844000000e+03,7015248.03,
NaN,1.820000000e+03,7015248.04,
NaN,1.843000000e+03,7015248.05,
NaN,1.980000000e+03,7015248.06,
NaN,1.995000000e+03,7015248.07,
NaN,1.609000000e+03,7015248.08,
NaN,1.586000000e+03,7015248.09,
NaN,1.657000000e+03,7015248.10,
23001400786,1.659000000e+03,7015248.11,
NaN,2.051000000e+03,7015249.00,12
NaN,2.401000000e+03,7015249.01,
NaN,2.189000000e+03,7015249.02,
NaN,1.734000000e+03,7015249.03,
NaN,1.602000000e+03,7015249.04,
NaN,1.766000000e+03,7015249.05,
NaN,1.920000000e+03,7015249.06,
NaN,1.987000000e+03,7015249.07,
NaN,1.974000000e+03,7015249.08,
NaN,1.960000000e+03,7015249.09,
NaN,1.945000000e+03,7015249.10,
23001404742,1.914000000e+03,7015249.11,
NaN,1.902000000e+03,7015250.00,12
NaN,1.839000000e+03,7015250.01,
NaN,1.780000000e+03,7015250.02,
NaN,1.788000000e+03,7015250.03,
NaN,1.863000000e+03,7015250.04,
NaN,1.940000000e+03,7015250.05,
NaN,1.972000000e+03,7015250.06,
NaN,2.003000000e+03,7015250.07,
NaN,2.022000000e+03,7015250.08,
NaN,1.994000000e+03,7015250.09,
NaN,1.955000000e+03,7015250.10,
23001408699,2.034000000e+03,7015250.11,
NaN,2.090000000e+03,7015251.00,12
NaN,1.983000000e+03,7015251.01,
NaN,1.913000000e+03,7015251.02,
NaN,1.966000000e+03,7015251.03,
NaN,2.071000000e+03,7015251.04,
NaN,2.052000000e+03,7015251.05,
NaN,2.007000000e+03,7015251.06,
NaN,2.014000000e+03,7015251.07,
NaN,2.075000000e+03,7015251.08,
NaN,2.050000000e+03,7015251.09,
NaN,2.033000000e+03,7015251.10,
23001412655,2.051000000e+03,7015251.11,
NaN,2.096000000e+03,7015252.00,12
NaN,2.078000000e+03,7015252.01,
NaN,2.113000000e+03,7015252.02,
NaN,2.143000000e+03,7015252.03,
NaN,2.060000000e+03,7015252.04,
NaN,2.052000000e+03,7015252.05,
NaN,2.055000000e+03,7015252.06,
NaN,2.048000000e+03,7015252.07,
NaN,2.048000000e+03,7015252.08,
NaN,2.033000000e+03,7015252.09,
NaN,2.099000000e+03,7015252.10,
23001416611,2.167000000e+03,7015252.11,
NaN,2.136000000e+03,7015253.00,12
NaN,2.149000000e+03,7015253.01,
NaN,2.148000000e+03,7015253.02,
NaN,2.156000000e+03,7015253.03,
NaN,2.180000000e+03,7015253.04,
NaN,2.210000000e+03,7015253.05,
NaN,2.195000000e+03,7015253.06,
NaN,2.199000000e+03,7015253.07,
NaN,2.109000000e+03,7015253.08,
NaN,2.042000000e+03,7015253.09,
NaN,1.969000000e+03,7015253.10,
23001420568,2.080000000e+03,7015253.11,
NaN,2.170000000e+03,7015254.00,12
NaN,2.206000000e+03,7015254.01,
NaN,2.202000000e+03,7015254.02,
NaN,2.187000000e+03,7015254.03,
NaN,2.154000000e+03,7015254.04,
NaN,2.201000000e+03,7015254.05,
NaN,2.283000000e+03,7015254.06,
NaN,2.371000000e+03,7015254.07,
NaN,2.083000000e+03,7015254.08,
NaN,1.724000000e+03,7015254.09,
NaN,1.900000000e+03,7015254.10,
23001424525,1.886000000e+03,7015254.11,
NaN,2.056000000e+03,7015255.00,12
NaN,2.639000000e+03,7015255.01,
NaN,2.848000000e+03,7015255.02,
NaN,2.488000000e+03,7015255.03,
NaN,2.006000000e+03,7015255.04,
NaN,1.797000000e+03,7015255.05,
NaN,1.994000000e+03,7015255.06,
NaN,2.194000000e+03,7015255.07,
NaN,2.426000000e+03,7015255.08,
NaN,2.491000000e+03,7015255.09,
NaN,2.407000000e+03,7015255.10,
23001428481,2.231000000e+03,7015255.11,
NaN,2.177000000e+03,7015256.00,12
NaN,2.141000000e+03,7015256.01,
NaN,2.152000000e+03,7015256.02,
NaN,2.197000000e+03,7015256.03,
NaN,2.251000000e+03,7015256.04,
NaN,2.286000000e+03,7015256.05,
NaN,2.313000000e+03,7015256.06,
NaN,2.312000000e+03,7015256.07,
NaN,2.314000000e+03,7015256.08,
NaN,2.268000000e+03,7015256.09,
NaN,2.138000000e+03,7015256.10,
23001432437,2.312000000e+03,7015256.11,
NaN,2.478000000e+03,7015257.00,12
NaN,2.325000000e+03,7015257.01,
NaN,2.135000000e+03,7015257.02,
NaN,2.160000000e+03,7015257.03,
NaN,2.229000000e+03,7015257.04,
NaN,2.332000000e+03,7015257.05,
NaN,2.360000000e+03,7015257.06,
NaN,2.315000000e+03,7015257.07,
NaN,2.303000000e+03,7015257.08,
NaN,2.265000000e+03,7015257.09,
NaN,2.275000000e+03,7015257.10,
23001436394,2.291000000e+03,7015257.11,
NaN,2.307000000e+03,7015258.00,12
NaN,2.361000000e+03,7015258.01,
NaN,2.331000000e+03,7015258.02,
NaN,2.341000000e+03,7015258.03,
NaN,2.323000000e+03,7015258.04,
NaN,2.291000000e+03,7015258.05,
NaN,2.290000000e+03,7015258.06,
NaN,2.291000000e+03,7015258.07,
NaN,2.265000000e+03,7015258.08,
NaN,2.281000000e+03,7015258.09,
NaN,2.248000000e+03,7015258.10,
23001440351,2.262000000e+03,7015258.11,
NaN,2.289000000e+03,7015259.00,12
NaN,2.276000000e+03,7015259.01,
NaN,2.267000000e+03,7015259.02,
NaN,2.296000000e+03,7015259.03,
NaN,2.283000000e+03,7015259.04,
NaN,2.290000000e+03,7015259.05,
NaN,2.266000000e+03,7015259.06,
NaN,2.263000000e+03,7015259.07,
NaN,2.177000000e+03,7015259.08,
NaN,2.132000000e+03,7015259.09,
NaN,2.146000000e+03,7015259.10,
23001444307,2.238000000e+03,7015259.11,
NaN,2.289000000e+03,7015260.00,12
NaN,2.220000000e+03,7015260.01,
NaN,2.215000000e+03,7015260.02,
NaN,2.242000000e+03,7015260.03,
NaN,2.288000000e+03,7015260.04,
NaN,2.389000000e+03,7015260.05,
NaN,2.459000000e+03,7015260.06,
NaN,2.131000000e+03,7015260.07,
NaN,1.765000000e+03,7015260.08,
NaN,1.774000000e+03,7015260.09,
NaN,1.879000000e+03,7015260.10,
23001448264,2.408000000e+03,7015260.11,
NaN,2.847000000e+03,7015261.00,12
NaN,2.733000000e+03,7015261.01,
NaN,2.198000000e+03,7015261.02,
NaN,1.841000000e+03,7015261.03,
NaN,1.874000000e+03,7015261.04,
NaN,2.108000000e+03,7015261.05,
NaN,2.289000000e+03,7015261.06,
NaN,2.381000000e+03,7015261.07,
NaN,2.314000000e+03,7015261.08,
NaN,2.206000000e+03,7015261.09,
NaN,2.089000000e+03,7015261.10,
23001452221,2.015000000e+03,7015261.11,
NaN,2.045000000e+03,7015262.00,12
NaN,2.121000000e+03,7015262.01,
NaN,2.093000000e+03,7015262.02,
NaN,2.118000000e+03,7015262.03,
NaN,2.170000000e+03,7015262.04,
NaN,2.189000000e+03,7015262.05,
NaN,2.218000000e+03,7015262.06,
NaN,2.197000000e+03,7015262.07,
NaN,2.089000000e+03,7015262.08,
NaN,1.947000000e+03,7015262.09,
NaN,2.149000000e+03,7015262.10,
23001456177,2.312000000e+03,7015262.11,
NaN,2.210000000e+03,7015263.00,12
NaN,2.003000000e+03,7015263.01,
NaN,2.039000000e+03,7015263.02,
NaN,2.183000000e+03,7015263.03,
NaN,2.139000000e+03,7015263.04,
NaN,2.126000000e+03,7015263.05,
NaN,2.066000000e+03,7015263.06,
NaN,2.129000000e+03,7015263.07,
NaN,2.194000000e+03,7015263.08,
NaN,2.170000000e+03,7015263.09,
NaN,2.104000000e+03,7015263.10,
23001460134,2.101000000e+03,7015263.11,
NaN,2.127000000e+03,7015264.00,12
NaN,2.132000000e+03,7015264.01,
NaN,2.108000000e+03,7015264.02,
NaN,2.079000000e+03,7015264.03,
NaN,2.036000000e+03,7015264.04,
NaN,2.065000000e+03,7015264.05,
NaN,2.099000000e+03,7015264.06,
NaN,2.047000000e+03,7015264.07,
NaN,2.054000000e+03,7015264.08,
NaN,2.097000000e+03,7015264.09,
NaN,2.124000000e+03,7015264.10,
23001464090,2.111000000e+03,7015264.11,
NaN,2.095000000e+03,7015265.00,12
NaN,2.085000000e+03,7015265.01,
NaN,2.039000000e+03,7015265.02,
NaN,2.057000000e+03,7015265.03,
NaN,2.077000000e+03,7015265.04,
NaN,1.979000000e+03,7015265.05,
NaN,1.917000000e+03,7015265.06,
NaN,1.923000000e+03,7015265.07,
NaN,1.948000000e+03,7015265.08,
NaN,1.987000000e+03,7015265.09,
NaN,2.039000000e+03,7015265.10,
23001468046,2.023000000e+03,7015265.11,
NaN,1.997000000e+03,7015266.00,12
NaN,1.967000000e+03,7015266.01,
NaN,2.023000000e+03,7015266.02,
NaN,2.171000000e+03,7015266.03,
NaN,2.048000000e+03,7015266.04,
NaN,1.658000000e+03,7015266.05,
NaN,1.638000000e+03,7015266.06,
NaN,1.619000000e+03,7015266.07,
NaN,1.749000000e+03,7015266.08,
NaN,2.422000000e+03,7015266.09,
NaN,2.667000000e+03,7015266.10,
23001472003,2.228000000e+03,7015266.11,
NaN,1.720000000e+03,7015267.00,12
NaN,1.594000000e+03,7015267.01,
NaN,1.776000000e+03,7015267.02,
NaN,2.005000000e+03,7015267.03,
NaN,2.128000000e+03,7015267.04,
NaN,2.107000000e+03,7015267.05,
NaN,2.042000000e+03,7015267.06,
NaN,1.941000000e+03,7015267.07,
NaN,1.894000000e+03,7015267.08,
NaN,1.894000000e+03,7015267.09,
NaN,1.897000000e+03,7015267.10,
23001475960,1.878000000e+03,7015267.11,
NaN,1.864000000e+03,7015268.00,12
NaN,1.918000000e+03,7015268.01,
NaN,1.912000000e+03,7015268.02,
NaN,1.923000000e+03,7015268.03,
NaN,1.917000000e+03,7015268.04,
NaN,1.903000000e+03,7015268.05,
NaN,1.842000000e+03,7015268.06,
NaN,1.796000000e+03,7015268.07,
NaN,1.934000000e+03,7015268.08,
NaN,2.022000000e+03,7015268.09,
NaN,1.910000000e+03,7015268.10,
23001479916,1.840000000e+03,7015268.11,
NaN,1.881000000e+03,7015269.00,12
NaN,1.845000000e+03,7015269.01,
NaN,1.856000000e+03,7015269.02,
NaN,1.809000000e+03,7015269.03,
NaN,1.853000000e+03,7015269.04,
NaN,1.910000000e+03,7015269.05,
NaN,1.907000000e+03,7015269.06,
NaN,1.861000000e+03,7015269.07,
NaN,1.901000000e+03,7015269.08,
NaN,1.932000000e+03,7015269.09,
NaN,1.905000000e+03,7015269.10,
23001483871,1.964000000e+03,7015269.11,
NaN,1.906000000e+03,7015270.00,12
NaN,1.917000000e+03,7015270.01,
NaN,1.873000000e+03,7015270.02,
NaN,1.827000000e+03,7015270.03,
NaN,1.896000000e+03,7015270.04,
NaN,1.873000000e+03,7015270.05,
NaN,1.821000000e+03,7015270.06,
NaN,1.839000000e+03,7015270.07,
NaN,1.843000000e+03,7015270.08,
NaN,1.871000000e+03,7015270.09,
NaN,1.862000000e+03,7015270.10,
23001487829,1.856000000e+03,7015270.11,
NaN,1.854000000e+03,7015271.00,12
NaN,1.841000000e+03,7015271.01,
NaN,1.807000000e+03,7015271.02,
NaN,1.785000000e+03,7015271.03,
NaN,1.717000000e+03,7015271.04,
NaN,1.777000000e+03,7015271.05,
NaN,1.840000000e+03,7015271.06,
NaN,1.859000000e+03,7015271.07,
NaN,1.817000000e+03,7015271.08,
NaN,1.802000000e+03,7015271.09,
NaN,1.842000000e+03,7015271.10,
23001491785,1.930000000e+03,7015271.11,
NaN,2.001000000e+03,7015272.00,12
NaN,1.765000000e+03,7015272.01,
NaN,1.448000000e+03,7015272.02,
NaN,1.577000000e+03,7015272.03,
NaN,1.619000000e+03,7015272.04,
NaN,1.665000000e+03,7015272.05,
NaN,2.095000000e+03,7015272.06,
NaN,2.195000000e+03,7015272.07,
NaN,1.838000000e+03,7015272.08,
NaN,1.535000000e+03,7015272.09,
NaN,1.568000000e+03,7015272.10,
23001495741,1.757000000e+03,7015272.11,
NaN,1.883000000e+03,7015273.00,12
NaN,1.826000000e+03,7015273.01,
NaN,1.742000000e+03,7015273.02,
NaN,1.775000000e+03,7015273.03,
NaN,1.828000000e+03,7015273.04,
NaN,1.819000000e+03,7015273.05,
NaN,1.771000000e+03,7015273.06,
NaN,1.749000000e+03,7015273.07,
NaN,1.694000000e+03,7015273.08,
NaN,1.704000000e+03,7015273.09,
NaN,1.730000000e+03,7015273.10,
23001499698,1.747000000e+03,7015273.11,
NaN,1.798000000e+03,7015274.00,12
NaN,1.831000000e+03,7015274.01,
NaN,1.810000000e+03,7015274.02,
NaN,1.790000000e+03,7015274.03,
NaN,1.703000000e+03,7015274.04,
NaN,1.789000000e+03,7015274.05,
NaN,1.845000000e+03,7015274.06,
NaN,1.764000000e+03,7015274.07,
NaN,1.661000000e+03,7015274.08,
NaN,1.724000000e+03,7015274.09,
NaN,1.741000000e+03,7015274.10,
23001503654,1.715000000e+03,7015274.11,
NaN,1.753000000e+03,7015275.00,12
NaN,1.754000000e+03,7015275.01,
NaN,1.785000000e+03,7015275.02,
NaN,1.757000000e+03,7015275.03,
NaN,1.732000000e+03,7015275.04,
NaN,1.774000000e+03,7015275.05,
NaN,1.807000000e+03,7015275.06,
NaN,1.869000000e+03,7015275.07,
NaN,1.824000000e+03,7015275.08,
NaN,1.793000000e+03,7015275.09,
NaN,1.758000000e+03,7015275.10,
23001507610,1.719000000e+03,7015275.11,
NaN,1.759000000e+03,7015276.00,12
NaN,1.786000000e+03,7015276.01,
NaN,1.760000000e+03,7015276.02,
NaN,1.771000000e+03,7015276.03,
NaN,1.795000000e+03,7015276.04,
NaN,1.791000000e+03,7015276.05,
NaN,1.778000000e+03,7015276.06,
NaN,1.764000000e+03,7015276.07,
NaN,1.735000000e+03,7015276.08,
NaN,1.741000000e+03,7015276.09,
NaN,1.660000000e+03,7015276.10,
23001511567,1.660000000e+03,7015276.11,
NaN,1.678000000e+03,7015277.00,12
NaN,1.697000000e+03,7015277.01,
NaN,1.750000000e+03,7015277.02,
NaN,1.769000000e+03,7015277.03,
NaN,1.758000000e+03,7015277.04,
NaN,1.754000000e+03,7015277.05,
NaN,1.758000000e+03,7015277.06,
NaN,1.824000000e+03,7015277.07,
NaN,1.906000000e+03,7015277.08,
NaN,1.776000000e+03,7015277.09,
NaN,1.489000000e+03,7015277.10,
23001515524,1.583000000e+03,7015277.11,
NaN,1.552000000e+03,7015278.00,12
NaN,1.597000000e+03,7015278.01,
NaN,2.023000000e+03,7015278.02,
NaN,2.222000000e+03,7015278.03,
NaN,1.915000000e+03,7015278.04,
NaN,1.588000000e+03,7015278.05,
NaN,1.538000000e+03,7015278.06,
NaN,1.740000000e+03,7015278.07,
NaN,1.930000000e+03,7015278.08,
NaN,1.879000000e+03,7015278.09,
NaN,1.795000000e+03,7015278.10,
23001519480,1.749000000e+03,7015278.11,
NaN,1.811000000e+03,7015279.00,12
NaN,1.818000000e+03,7015279.01,
NaN,1.798000000e+03,7015279.02,
NaN,1.783000000e+03,7015279.03,
NaN,1.757000000e+03,7015279.04,
NaN,1.781000000e+03,7015279.05,
NaN,1.778000000e+03,7015279.06,
NaN,1.846000000e+03,7015279.07,
NaN,1.904000000e+03,7015279.08,
NaN,1.944000000e+03,7015279.09,
NaN,1.948000000e+03,7015279.10,
23001523436,1.859000000e+03,7015279.11,
NaN,1.833000000e+03,7015280.00,12
NaN,1.859000000e+03,7015280.01,
NaN,1.895000000e+03,7015280.02,
