time,ppg.ir,sequence_counter,packet_size
NaN,2.469668000e+06,7038057.08,
NaN,2.469552000e+06,7038057.09,
NaN,2.469404000e+06,7038057.10,
23111396670,2.469191000e+06,7038057.11,
NaN,2.469082000e+06,7038058.00,12
NaN,2.469129000e+06,7038058.01,
NaN,2.469220000e+06,7038058.02,
NaN,2.469139000e+06,7038058.03,
NaN,2.469148000e+06,7038058.04,
NaN,2.469159000e+06,7038058.05,
NaN,2.469158000e+06,7038058.06,
NaN,2.469115000e+06,7038058.07,
NaN,2.469133000e+06,7038058.08,
NaN,2.469105000e+06,7038058.09,
NaN,2.469099000e+06,7038058.10,
23111400750,2.469035000e+06,7038058.11,
NaN,2.468988000e+06,7038059.00,12
NaN,2.469094000e+06,7038059.01,
NaN,2.469110000e+06,7038059.02,
NaN,2.469043000e+06,7038059.03,
NaN,2.469190000e+06,7038059.04,
NaN,2.469247000e+06,7038059.05,
NaN,2.469321000e+06,7038059.06,
NaN,2.469467000e+06,7038059.07,
NaN,2.469438000e+06,7038059.08,
NaN,2.469557000e+06,7038059.09,
NaN,2.469599000e+06,7038059.10,
23111404831,2.469593000e+06,7038059.11,
NaN,2.469586000e+06,7038060.00,12
NaN,2.469674000e+06,7038060.01,
NaN,2.469600000e+06,7038060.02,
NaN,2.469525000e+06,7038060.03,
NaN,2.469611000e+06,7038060.04,
NaN,2.469639000e+06,7038060.05,
NaN,2.469593000e+06,7038060.06,
NaN,2.469593000e+06,7038060.07,
NaN,2.469721000e+06,7038060.08,
NaN,2.469758000e+06,7038060.09,
NaN,2.469786000e+06,7038060.10,
23111408911,2.469815000e+06,7038060.11,
NaN,2.469982000e+06,7038061.00,12
NaN,2.470006000e+06,7038061.01,
NaN,2.469996000e+06,7038061.02,
NaN,2.470104000e+06,7038061.03,
NaN,2.470205000e+06,7038061.04,
NaN,2.470238000e+06,7038061.05,
NaN,2.470203000e+06,7038061.06,
NaN,2.470278000e+06,7038061.07,
NaN,2.470363000e+06,7038061.08,
NaN,2.470483000e+06,7038061.09,
NaN,2.470524000e+06,7038061.10,
23111412991,2.470565000e+06,7038061.11,
NaN,2.470569000e+06,7038062.00,12
NaN,2.470727000e+06,7038062.01,
NaN,2.470789000e+06,7038062.02,
NaN,2.470833000e+06,7038062.03,
NaN,2.470792000e+06,7038062.04,
NaN,2.470846000e+06,7038062.05,
NaN,2.470898000e+06,7038062.06,
NaN,2.470957000e+06,7038062.07,
NaN,2.471037000e+06,7038062.08,
NaN,2.471063000e+06,7038062.09,
NaN,2.471046000e+06,7038062.10,
23111417071,2.471108000e+06,7038062.11,
NaN,2.471129000e+06,7038063.00,12
NaN,2.471219000e+06,7038063.01,
NaN,2.471266000e+06,7038063.02,
NaN,2.471363000e+06,7038063.03,
NaN,2.471459000e+06,7038063.04,
NaN,2.471480000e+06,7038063.05,
NaN,2.471515000e+06,7038063.06,
NaN,2.471478000e+06,7038063.07,
NaN,2.471478000e+06,7038063.08,
NaN,2.471564000e+06,7038063.09,
NaN,2.471603000e+06,7038063.10,
23111421151,2.471641000e+06,7038063.11,
NaN,2.471805000e+06,7038064.00,12
NaN,2.471849000e+06,7038064.01,
NaN,2.471903000e+06,7038064.02,
NaN,2.471840000e+06,7038064.03,
NaN,2.471963000e+06,7038064.04,
NaN,2.472021000e+06,7038064.05,
NaN,2.472122000e+06,7038064.06,
NaN,2.472137000e+06,7038064.07,
NaN,2.472109000e+06,7038064.08,
NaN,2.472147000e+06,7038064.09,
NaN,2.472269000e+06,7038064.10,
23111425233,2.472360000e+06,7038064.11,
NaN,2.472423000e+06,7038065.00,12
NaN,2.472441000e+06,7038065.01,
NaN,2.472470000e+06,7038065.02,
NaN,2.472580000e+06,7038065.03,
NaN,2.472622000e+06,7038065.04,
NaN,2.472727000e+06,7038065.05,
NaN,2.472769000e+06,7038065.06,
NaN,2.472665000e+06,7038065.07,
NaN,2.472527000e+06,7038065.08,
NaN,2.472319000e+06,7038065.09,
NaN,2.472062000e+06,7038065.10,
23111429312,2.471604000e+06,7038065.11,
NaN,2.471158000e+06,7038066.00,12
NaN,2.470718000e+06,7038066.01,
NaN,2.470446000e+06,7038066.02,
NaN,2.470245000e+06,7038066.03,
NaN,2.470020000e+06,7038066.04,
NaN,2.469858000e+06,7038066.05,
NaN,2.469693000e+06,7038066.06,
NaN,2.469692000e+06,7038066.07,
NaN,2.469739000e+06,7038066.08,
NaN,2.469800000e+06,7038066.09,
NaN,2.469906000e+06,7038066.10,
23111433392,2.469955000e+06,7038066.11,
NaN,2.469970000e+06,7038067.00,12
NaN,2.470087000e+06,7038067.01,
NaN,2.470082000e+06,7038067.02,
NaN,2.470062000e+06,7038067.03,
NaN,2.470080000e+06,7038067.04,
NaN,2.470199000e+06,7038067.05,
NaN,2.470309000e+06,7038067.06,
NaN,2.470350000e+06,7038067.07,
NaN,2.470399000e+06,7038067.08,
NaN,2.470424000e+06,7038067.09,
NaN,2.470475000e+06,7038067.10,
23111437473,2.470570000e+06,7038067.11,
NaN,2.470588000e+06,7038068.00,12
NaN,2.470651000e+06,7038068.01,
NaN,2.470602000e+06,7038068.02,
NaN,2.470563000e+06,7038068.03,
NaN,2.470562000e+06,7038068.04,
NaN,2.470565000e+06,7038068.05,
NaN,2.470501000e+06,7038068.06,
NaN,2.470456000e+06,7038068.07,
NaN,2.470366000e+06,7038068.08,
NaN,2.470395000e+06,7038068.09,
NaN,2.470536000e+06,7038068.10,
23111441552,2.470555000e+06,7038068.11,
NaN,2.470605000e+06,7038069.00,12
NaN,2.470687000e+06,7038069.01,
NaN,2.470734000e+06,7038069.02,
NaN,2.470827000e+06,7038069.03,
NaN,2.470885000e+06,7038069.04,
NaN,2.470902000e+06,7038069.05,
NaN,2.470949000e+06,7038069.06,
NaN,2.471017000e+06,7038069.07,
NaN,2.471065000e+06,7038069.08,
NaN,2.471219000e+06,7038069.09,
NaN,2.471294000e+06,7038069.10,
23111445633,2.471359000e+06,7038069.11,
NaN,2.471379000e+06,7038070.00,12
NaN,2.471472000e+06,7038070.01,
NaN,2.471625000e+06,7038070.02,
NaN,2.471635000e+06,7038070.03,
NaN,2.471713000e+06,7038070.04,
NaN,2.471813000e+06,7038070.05,
NaN,2.471778000e+06,7038070.06,
NaN,2.471814000e+06,7038070.07,
NaN,2.471805000e+06,7038070.08,
NaN,2.471888000e+06,7038070.09,
NaN,2.472004000e+06,7038070.10,
23111449714,2.471991000e+06,7038070.11,
NaN,2.472029000e+06,7038071.00,12
NaN,2.472119000e+06,7038071.01,
NaN,2.472176000e+06,7038071.02,
NaN,2.472174000e+06,7038071.03,
NaN,2.472211000e+06,7038071.04,
NaN,2.472255000e+06,7038071.05,
NaN,2.472340000e+06,7038071.06,
NaN,2.472350000e+06,7038071.07,
NaN,2.472363000e+06,7038071.08,
NaN,2.472373000e+06,7038071.09,
NaN,2.472382000e+06,7038071.10,
23111453793,2.472445000e+06,7038071.11,
NaN,2.472538000e+06,7038072.00,12
NaN,2.472642000e+06,7038072.01,
NaN,2.472714000e+06,7038072.02,
NaN,2.472728000e+06,7038072.03,
NaN,2.472781000e+06,7038072.04,
NaN,2.472763000e+06,7038072.05,
NaN,2.472852000e+06,7038072.06,
NaN,2.472916000e+06,7038072.07,
NaN,2.472926000e+06,7038072.08,
NaN,2.473062000e+06,7038072.09,
NaN,2.473113000e+06,7038072.10,
23111457874,2.473154000e+06,7038072.11,
NaN,2.473267000e+06,7038073.00,12
NaN,2.473248000e+06,7038073.01,
NaN,2.473257000e+06,7038073.02,
NaN,2.473294000e+06,7038073.03,
NaN,2.473295000e+06,7038073.04,
NaN,2.473209000e+06,7038073.05,
NaN,2.473084000e+06,7038073.06,
NaN,2.472788000e+06,7038073.07,
NaN,2.472336000e+06,7038073.08,
NaN,2.471788000e+06,7038073.09,
NaN,2.471302000e+06,7038073.10,
23111461953,2.470887000e+06,7038073.11,
NaN,2.470514000e+06,7038074.00,12
NaN,2.470245000e+06,7038074.01,
NaN,2.469975000e+06,7038074.02,
NaN,2.469783000e+06,7038074.03,
NaN,2.469646000e+06,7038074.04,
NaN,2.469627000e+06,7038074.05,
NaN,2.469588000e+06,7038074.06,
NaN,2.469620000e+06,7038074.07,
NaN,2.469648000e+06,7038074.08,
NaN,2.469639000e+06,7038074.09,
NaN,2.469606000e+06,7038074.10,
23111466034,2.469656000e+06,7038074.11,
NaN,2.469549000e+06,7038075.00,12
NaN,2.469548000e+06,7038075.01,
NaN,2.469516000e+06,7038075.02,
NaN,2.469488000e+06,7038075.03,
NaN,2.469443000e+06,7038075.04,
NaN,2.469504000e+06,7038075.05,
NaN,2.469509000e+06,7038075.06,
NaN,2.469497000e+06,7038075.07,
NaN,2.469574000e+06,7038075.08,
NaN,2.469699000e+06,7038075.09,
NaN,2.469782000e+06,7038075.10,
23111470114,2.469822000e+06,7038075.11,
NaN,2.469801000e+06,7038076.00,12
NaN,2.469855000e+06,7038076.01,
NaN,2.469909000e+06,7038076.02,
NaN,2.469980000e+06,7038076.03,
NaN,2.470058000e+06,7038076.04,
NaN,2.470030000e+06,7038076.05,
NaN,2.470038000e+06,7038076.06,
NaN,2.469978000e+06,7038076.07,
NaN,2.469942000e+06,7038076.08,
NaN,2.469993000e+06,7038076.09,
NaN,2.470027000e+06,7038076.10,
23111474194,2.470056000e+06,7038076.11,
NaN,2.470107000e+06,7038077.00,12
NaN,2.470219000e+06,7038077.01,
NaN,2.470248000e+06,7038077.02,
NaN,2.470263000e+06,7038077.03,
NaN,2.470264000e+06,7038077.04,
NaN,2.470267000e+06,7038077.05,
NaN,2.470414000e+06,7038077.06,
NaN,2.470507000e+06,7038077.07,
NaN,2.470578000e+06,7038077.08,
NaN,2.470634000e+06,7038077.09,
NaN,2.470759000e+06,7038077.10,
23111478274,2.470753000e+06,7038077.11,
NaN,2.470786000e+06,7038078.00,12
NaN,2.470747000e+06,7038078.01,
NaN,2.470839000e+06,7038078.02,
NaN,2.470920000e+06,7038078.03,
NaN,2.471033000e+06,7038078.04,
NaN,2.471164000e+06,7038078.05,
NaN,2.471167000e+06,7038078.06,
NaN,2.471114000e+06,7038078.07,
NaN,2.471164000e+06,7038078.08,
NaN,2.471272000e+06,7038078.09,
NaN,2.471376000e+06,7038078.10,
23111482354,2.471384000e+06,7038078.11,
NaN,2.471436000e+06,7038079.00,12
NaN,2.471425000e+06,7038079.01,
NaN,2.471478000e+06,7038079.02,
NaN,2.471497000e+06,7038079.03,
NaN,2.471497000e+06,7038079.04,
NaN,2.471555000e+06,7038079.05,
NaN,2.471664000e+06,7038079.06,
NaN,2.471711000e+06,7038079.07,
NaN,2.471678000e+06,7038079.08,
NaN,2.471715000e+06,7038079.09,
NaN,2.471765000e+06,7038079.10,
23111486434,2.471899000e+06,7038079.11,
NaN,2.471951000e+06,7038080.00,12
NaN,2.471929000e+06,7038080.01,
NaN,2.471954000e+06,7038080.02,
NaN,2.471955000e+06,7038080.03,
NaN,2.472013000e+06,7038080.04,
NaN,2.472065000e+06,7038080.05,
NaN,2.472148000e+06,7038080.06,
NaN,2.472251000e+06,7038080.07,
NaN,2.472323000e+06,7038080.08,
NaN,2.472379000e+06,7038080.09,
NaN,2.472345000e+06,7038080.10,
23111490515,2.472439000e+06,7038080.11,
NaN,2.472534000e+06,7038081.00,12
NaN,2.472610000e+06,7038081.01,
NaN,2.472601000e+06,7038081.02,
NaN,2.472658000e+06,7038081.03,
NaN,2.472714000e+06,7038081.04,
NaN,2.472817000e+06,7038081.05,
NaN,2.472870000e+06,7038081.06,
NaN,2.472901000e+06,7038081.07,
NaN,2.472923000e+06,7038081.08,
NaN,2.473023000e+06,7038081.09,
NaN,2.473096000e+06,7038081.10,
23111494595,2.473069000e+06,7038081.11,
NaN,2.472867000e+06,7038082.00,12
NaN,2.472557000e+06,7038082.01,
NaN,2.472213000e+06,7038082.02,
NaN,2.471819000e+06,7038082.03,
NaN,2.471266000e+06,7038082.04,
NaN,2.470775000e+06,7038082.05,
NaN,2.470217000e+06,7038082.06,
NaN,2.469986000e+06,7038082.07,
NaN,2.469721000e+06,7038082.08,
NaN,2.469451000e+06,7038082.09,
NaN,2.469379000e+06,7038082.10,
23111498675,2.469251000e+06,7038082.11,
NaN,2.469276000e+06,7038083.00,12
NaN,2.469226000e+06,7038083.01,
NaN,2.469187000e+06,7038083.02,
NaN,2.469172000e+06,7038083.03,
NaN,2.469120000e+06,7038083.04,
NaN,2.469205000e+06,7038083.05,
NaN,2.469180000e+06,7038083.06,
NaN,2.469135000e+06,7038083.07,
NaN,2.469081000e+06,7038083.08,
NaN,2.469080000e+06,7038083.09,
NaN,2.469067000e+06,7038083.10,
23111502755,2.469023000e+06,7038083.11,
NaN,2.468926000e+06,7038084.00,12
NaN,2.468890000e+06,7038084.01,
NaN,2.469012000e+06,7038084.02,
NaN,2.469036000e+06,7038084.03,
NaN,2.469127000e+06,7038084.04,
NaN,2.469198000e+06,7038084.05,
NaN,2.469371000e+06,7038084.06,
NaN,2.469369000e+06,7038084.07,
NaN,2.469439000e+06,7038084.08,
NaN,2.469594000e+06,7038084.09,
NaN,2.469583000e+06,7038084.10,
23111506836,2.469598000e+06,7038084.11,
NaN,2.469656000e+06,7038085.00,12
NaN,2.469585000e+06,7038085.01,
NaN,2.469545000e+06,7038085.02,
NaN,2.469661000e+06,7038085.03,
NaN,2.469611000e+06,7038085.04,
NaN,2.469625000e+06,7038085.05,
NaN,2.469722000e+06,7038085.06,
NaN,2.469783000e+06,7038085.07,
NaN,2.469683000e+06,7038085.08,
NaN,2.469753000e+06,7038085.09,
NaN,2.469902000e+06,7038085.10,
23111510916,2.469966000e+06,7038085.11,
NaN,2.469929000e+06,7038086.00,12
NaN,2.469978000e+06,7038086.01,
NaN,2.470176000e+06,7038086.02,
NaN,2.470118000e+06,7038086.03,
NaN,2.470236000e+06,7038086.04,
NaN,2.470306000e+06,7038086.05,
NaN,2.470392000e+06,7038086.06,
NaN,2.470496000e+06,7038086.07,
NaN,2.470629000e+06,7038086.08,
NaN,2.470652000e+06,7038086.09,
NaN,2.470655000e+06,7038086.10,
23111514997,2.470785000e+06,7038086.11,
NaN,2.470821000e+06,7038087.00,12
NaN,2.470866000e+06,7038087.01,
NaN,2.470887000e+06,7038087.02,
NaN,2.470975000e+06,7038087.03,
NaN,2.471035000e+06,7038087.04,
NaN,2.471039000e+06,7038087.05,
NaN,2.471142000e+06,7038087.06,
NaN,2.471104000e+06,7038087.07,
NaN,2.471094000e+06,7038087.08,
NaN,2.471262000e+06,7038087.09,
NaN,2.471258000e+06,7038087.10,
23111519077,2.471208000e+06,7038087.11,
NaN,2.471262000e+06,7038088.00,12
NaN,2.471395000e+06,7038088.01,
NaN,2.471457000e+06,7038088.02,
NaN,2.471399000e+06,7038088.03,
NaN,2.471446000e+06,7038088.04,
NaN,2.471568000e+06,7038088.05,
NaN,2.471527000e+06,7038088.06,
NaN,2.471599000e+06,7038088.07,
NaN,2.471721000e+06,7038088.08,
NaN,2.471775000e+06,7038088.09,
NaN,2.471773000e+06,7038088.10,
23111523158,2.471924000e+06,7038088.11,
NaN,2.471900000e+06,7038089.00,12
NaN,2.471868000e+06,7038089.01,
NaN,2.471933000e+06,7038089.02,
NaN,2.472079000e+06,7038089.03,
NaN,2.472167000e+06,7038089.04,
NaN,2.472179000e+06,7038089.05,
NaN,2.472218000e+06,7038089.06,
NaN,2.472304000e+06,7038089.07,
NaN,2.472342000e+06,7038089.08,
NaN,2.472403000e+06,7038089.09,
NaN,2.472407000e+06,7038089.10,
23111527238,2.472445000e+06,7038089.11,
NaN,2.472564000e+06,7038090.00,12
NaN,2.472609000e+06,7038090.01,
NaN,2.472667000e+06,7038090.02,
NaN,2.472691000e+06,7038090.03,
NaN,2.472760000e+06,7038090.04,
NaN,2.472794000e+06,7038090.05,
NaN,2.472835000e+06,7038090.06,
NaN,2.473010000e+06,7038090.07,
NaN,2.473066000e+06,7038090.08,
NaN,2.473054000e+06,7038090.09,
NaN,2.473017000e+06,7038090.10,
23111531318,2.472878000e+06,7038090.11,
NaN,2.472749000e+06,7038091.00,12
NaN,2.472318000e+06,7038091.01,
NaN,2.471798000e+06,7038091.02,
NaN,2.471359000e+06,7038091.03,
NaN,2.470878000e+06,7038091.04,
NaN,2.470471000e+06,7038091.05,
NaN,2.470103000e+06,7038091.06,
NaN,2.469738000e+06,7038091.07,
NaN,2.469592000e+06,7038091.08,
NaN,2.469470000e+06,7038091.09,
NaN,2.469352000e+06,7038091.10,
23111535398,2.469290000e+06,7038091.11,
NaN,2.469264000e+06,7038092.00,12
NaN,2.469374000e+06,7038092.01,
NaN,2.469284000e+06,7038092.02,
NaN,2.469284000e+06,7038092.03,
NaN,2.469355000e+06,7038092.04,
NaN,2.469329000e+06,7038092.05,
NaN,2.469347000e+06,7038092.06,
NaN,2.469317000e+06,7038092.07,
NaN,2.469229000e+06,7038092.08,
NaN,2.469277000e+06,7038092.09,
NaN,2.469239000e+06,7038092.10,
23111539479,2.469267000e+06,7038092.11,
NaN,2.469221000e+06,7038093.00,12
NaN,2.469239000e+06,7038093.01,
NaN,2.469347000e+06,7038093.02,
NaN,2.469482000e+06,7038093.03,
NaN,2.469483000e+06,7038093.04,
NaN,2.469568000e+06,7038093.05,
NaN,2.469692000e+06,7038093.06,
NaN,2.469811000e+06,7038093.07,
NaN,2.469881000e+06,7038093.08,
NaN,2.469859000e+06,7038093.09,
NaN,2.469845000e+06,7038093.10,
23111543558,2.469809000e+06,7038093.11,
NaN,2.469897000e+06,7038094.00,12
NaN,2.469898000e+06,7038094.01,
NaN,2.469889000e+06,7038094.02,
NaN,2.469785000e+06,7038094.03,
NaN,2.469827000e+06,7038094.04,
NaN,2.469912000e+06,7038094.05,
NaN,2.469934000e+06,7038094.06,
NaN,2.469938000e+06,7038094.07,
NaN,2.470069000e+06,7038094.08,
NaN,2.470168000e+06,7038094.09,
NaN,2.470178000e+06,7038094.10,
23111547639,2.470221000e+06,7038094.11,
NaN,2.470326000e+06,7038095.00,12
NaN,2.470382000e+06,7038095.01,
NaN,2.470391000e+06,7038095.02,
NaN,2.470455000e+06,7038095.03,
NaN,2.470563000e+06,7038095.04,
NaN,2.470621000e+06,7038095.05,
NaN,2.470674000e+06,7038095.06,
NaN,2.470712000e+06,7038095.07,
NaN,2.470822000e+06,7038095.08,
NaN,2.470913000e+06,7038095.09,
NaN,2.470995000e+06,7038095.10,
23111551719,2.470990000e+06,7038095.11,
NaN,2.470996000e+06,7038096.00,12
NaN,2.471075000e+06,7038096.01,
NaN,2.471161000e+06,7038096.02,
NaN,2.471246000e+06,7038096.03,
NaN,2.471214000e+06,7038096.04,
NaN,2.471230000e+06,7038096.05,
NaN,2.471210000e+06,7038096.06,
NaN,2.471372000e+06,7038096.07,
NaN,2.471372000e+06,7038096.08,
NaN,2.471392000e+06,7038096.09,
NaN,2.471405000e+06,7038096.10,
23111555801,2.471426000e+06,7038096.11,
NaN,2.471557000e+06,7038097.00,12
NaN,2.471614000e+06,7038097.01,
NaN,2.471645000e+06,7038097.02,
NaN,2.471687000e+06,7038097.03,
NaN,2.471792000e+06,7038097.04,
NaN,2.471875000e+06,7038097.05,
NaN,2.471900000e+06,7038097.06,
NaN,2.471905000e+06,7038097.07,
NaN,2.471965000e+06,7038097.08,
NaN,2.472104000e+06,7038097.09,
NaN,2.472047000e+06,7038097.10,
23111559881,2.472146000e+06,7038097.11,
NaN,2.472262000e+06,7038098.00,12
NaN,2.472231000e+06,7038098.01,
NaN,2.472316000e+06,7038098.02,
NaN,2.472481000e+06,7038098.03,
NaN,2.472375000e+06,7038098.04,
NaN,2.472447000e+06,7038098.05,
NaN,2.472583000e+06,7038098.06,
NaN,2.472575000e+06,7038098.07,
NaN,2.472615000e+06,7038098.08,
NaN,2.472638000e+06,7038098.09,
NaN,2.472809000e+06,7038098.10,
23111563961,2.472774000e+06,7038098.11,
NaN,2.472869000e+06,7038099.00,12
NaN,2.472926000e+06,7038099.01,
NaN,2.473006000e+06,7038099.02,
NaN,2.473023000e+06,7038099.03,
NaN,2.473108000e+06,7038099.04,
NaN,2.473197000e+06,7038099.05,
NaN,2.473143000e+06,7038099.06,
NaN,2.473253000e+06,7038099.07,
NaN,2.473368000e+06,7038099.08,
NaN,2.473291000e+06,7038099.09,
NaN,2.473373000e+06,7038099.10,
23111568042,2.473453000e+06,7038099.11,
NaN,2.473352000e+06,7038100.00,12
NaN,2.473488000e+06,7038100.01,
NaN,2.473589000e+06,7038100.02,
NaN,2.473613000e+06,7038100.03,
NaN,2.473630000e+06,7038100.04,
NaN,2.473738000e+06,7038100.05,
NaN,2.473788000e+06,7038100.06,
NaN,2.473799000e+06,7038100.07,
NaN,2.473907000e+06,7038100.08,
NaN,2.474092000e+06,7038100.09,
NaN,2.474047000e+06,7038100.10,
23111572121,2.474081000e+06,7038100.11,
NaN,2.474214000e+06,7038101.00,12
NaN,2.474147000e+06,7038101.01,
NaN,2.473945000e+06,7038101.02,
NaN,2.473720000e+06,7038101.03,
NaN,2.473215000e+06,7038101.04,
NaN,2.472670000e+06,7038101.05,
NaN,2.472167000e+06,7038101.06,
NaN,2.471699000e+06,7038101.07,
NaN,2.471242000e+06,7038101.08,
NaN,2.470868000e+06,7038101.09,
NaN,2.470516000e+06,7038101.10,
23111576203,2.470324000e+06,7038101.11,
NaN,2.470303000e+06,7038102.00,12
NaN,2.470186000e+06,7038102.01,
NaN,2.470104000e+06,7038102.02,
NaN,2.470181000e+06,7038102.03,
NaN,2.470224000e+06,7038102.04,
NaN,2.470141000e+06,7038102.05,
NaN,2.470217000e+06,7038102.06,
NaN,2.470247000e+06,7038102.07,
NaN,2.470162000e+06,7038102.08,
NaN,2.470116000e+06,7038102.09,
NaN,2.470223000e+06,7038102.10,
23111580282,2.470150000e+06,7038102.11,
NaN,2.470073000e+06,7038103.00,12
NaN,2.470054000e+06,7038103.01,
NaN,2.470127000e+06,7038103.02,
NaN,2.470037000e+06,7038103.03,
NaN,2.470097000e+06,7038103.04,
NaN,2.470227000e+06,7038103.05,
NaN,2.470308000e+06,7038103.06,
NaN,2.470365000e+06,7038103.07,
NaN,2.470383000e+06,7038103.08,
NaN,2.470514000e+06,7038103.09,
NaN,2.470565000e+06,7038103.10,
23111584362,2.470553000e+06,7038103.11,
NaN,2.470504000e+06,7038104.00,12
NaN,2.470543000e+06,7038104.01,
NaN,2.470647000e+06,7038104.02,
NaN,2.470667000e+06,7038104.03,
NaN,2.470670000e+06,7038104.04,
NaN,2.470569000e+06,7038104.05,
NaN,2.470597000e+06,7038104.06,
NaN,2.470640000e+06,7038104.07,
NaN,2.470684000e+06,7038104.08,
NaN,2.470694000e+06,7038104.09,
NaN,2.470788000e+06,7038104.10,
23111588443,2.470911000e+06,7038104.11,
NaN,2.470919000e+06,7038105.00,12
NaN,2.470900000e+06,7038105.01,
NaN,2.470988000e+06,7038105.02,
NaN,2.471138000e+06,7038105.03,
NaN,2.471163000e+06,7038105.04,
NaN,2.471187000e+06,7038105.05,
NaN,2.471245000e+06,7038105.06,
NaN,2.471369000e+06,7038105.07,
NaN,2.471448000e+06,7038105.08,
NaN,2.471476000e+06,7038105.09,
NaN,2.471452000e+06,7038105.10,
23111592522,2.471609000e+06,7038105.11,
NaN,2.471748000e+06,7038106.00,12
NaN,2.471722000e+06,7038106.01,
NaN,2.471762000e+06,7038106.02,
NaN,2.471745000e+06,7038106.03,
NaN,2.471822000e+06,7038106.04,
NaN,2.471917000e+06,7038106.05,
NaN,2.471970000e+06,7038106.06,
NaN,2.472021000e+06,7038106.07,
NaN,2.472036000e+06,7038106.08,
NaN,2.472038000e+06,7038106.09,
NaN,2.472014000e+06,7038106.10,
23111596603,2.472130000e+06,7038106.11,
NaN,2.472245000e+06,7038107.00,12
NaN,2.472292000e+06,7038107.01,
NaN,2.472241000e+06,7038107.02,
NaN,2.472291000e+06,7038107.03,
NaN,2.472455000e+06,7038107.04,
NaN,2.472497000e+06,7038107.05,
NaN,2.472524000e+06,7038107.06,
NaN,2.472530000e+06,7038107.07,
NaN,2.472559000e+06,7038107.08,
NaN,2.472605000e+06,7038107.09,
NaN,2.472696000e+06,7038107.10,
23111600684,2.472809000e+06,7038107.11,
NaN,2.472884000e+06,7038108.00,12
NaN,2.472933000e+06,7038108.01,
NaN,2.472995000e+06,7038108.02,
NaN,2.472988000e+06,7038108.03,
NaN,2.473091000e+06,7038108.04,
NaN,2.473143000e+06,7038108.05,
NaN,2.473167000e+06,7038108.06,
NaN,2.473209000e+06,7038108.07,
NaN,2.473224000e+06,7038108.08,
NaN,2.473264000e+06,7038108.09,
NaN,2.473362000e+06,7038108.10,
23111604764,2.473397000e+06,7038108.11,
NaN,2.473456000e+06,7038109.00,12
NaN,2.473451000e+06,7038109.01,
NaN,2.473609000e+06,7038109.02,
NaN,2.473769000e+06,7038109.03,
NaN,2.473765000e+06,7038109.04,
NaN,2.473741000e+06,7038109.05,
NaN,2.473822000e+06,7038109.06,
NaN,2.473896000e+06,7038109.07,
NaN,2.473953000e+06,7038109.08,
NaN,2.474031000e+06,7038109.09,
NaN,2.474075000e+06,7038109.10,
23111608844,2.474089000e+06,7038109.11,
NaN,2.474150000e+06,7038110.00,12
NaN,2.474187000e+06,7038110.01,
NaN,2.474157000e+06,7038110.02,
NaN,2.474218000e+06,7038110.03,
NaN,2.474379000e+06,7038110.04,
NaN,2.474381000e+06,7038110.05,
NaN,2.474419000e+06,7038110.06,
NaN,2.474438000e+06,7038110.07,
NaN,2.474482000e+06,7038110.08,
