time,accel.x,sequence_counter,packet_size
23117167246,9.979000000e+03,7039514.11,
NaN,1.002100000e+04,7039515.00,12
NaN,9.998000000e+03,7039515.01,
NaN,9.997000000e+03,7039515.02,
NaN,1.000200000e+04,7039515.03,
NaN,1.001400000e+04,7039515.04,
NaN,1.007700000e+04,7039515.05,
NaN,9.976000000e+03,7039515.06,
NaN,9.996000000e+03,7039515.07,
NaN,1.008700000e+04,7039515.08,
NaN,9.939000000e+03,7039515.09,
NaN,9.781000000e+03,7039515.10,
23117171202,9.948000000e+03,7039515.11,
NaN,1.010600000e+04,7039516.00,12
NaN,1.007100000e+04,7039516.01,
NaN,1.002300000e+04,7039516.02,
NaN,1.001600000e+04,7039516.03,
NaN,9.979000000e+03,7039516.04,
NaN,9.949000000e+03,7039516.05,
NaN,9.958000000e+03,7039516.06,
NaN,1.001200000e+04,7039516.07,
NaN,9.958000000e+03,7039516.08,
NaN,9.981000000e+03,7039516.09,
NaN,9.956000000e+03,7039516.10,
23117175160,9.922000000e+03,7039516.11,
NaN,9.934000000e+03,7039517.00,12
NaN,9.903000000e+03,7039517.01,
NaN,9.937000000e+03,7039517.02,
NaN,9.887000000e+03,7039517.03,
NaN,9.918000000e+03,7039517.04,
NaN,9.884000000e+03,7039517.05,
NaN,9.910000000e+03,7039517.06,
NaN,9.916000000e+03,7039517.07,
NaN,9.927000000e+03,7039517.08,
NaN,9.944000000e+03,7039517.09,
NaN,9.972000000e+03,7039517.10,
23117179115,9.955000000e+03,7039517.11,
NaN,9.923000000e+03,7039518.00,12
NaN,9.937000000e+03,7039518.01,
NaN,9.917000000e+03,7039518.02,
NaN,9.869000000e+03,7039518.03,
NaN,9.868000000e+03,7039518.04,
NaN,9.892000000e+03,7039518.05,
NaN,9.855000000e+03,7039518.06,
NaN,9.785000000e+03,7039518.07,
NaN,9.857000000e+03,7039518.08,
NaN,9.892000000e+03,7039518.09,
NaN,9.932000000e+03,7039518.10,
23117183073,1.001200000e+04,7039518.11,
NaN,9.913000000e+03,7039519.00,12
NaN,9.905000000e+03,7039519.01,
NaN,9.894000000e+03,7039519.02,
NaN,9.911000000e+03,7039519.03,
NaN,9.912000000e+03,7039519.04,
NaN,9.886000000e+03,7039519.05,
NaN,9.943000000e+03,7039519.06,
NaN,9.912000000e+03,7039519.07,
NaN,9.917000000e+03,7039519.08,
NaN,9.938000000e+03,7039519.09,
NaN,9.917000000e+03,7039519.10,
23117187029,9.928000000e+03,7039519.11,
NaN,9.921000000e+03,7039520.00,12
NaN,9.919000000e+03,7039520.01,
NaN,9.901000000e+03,7039520.02,
NaN,9.918000000e+03,7039520.03,
NaN,9.949000000e+03,7039520.04,
NaN,9.938000000e+03,7039520.05,
NaN,9.949000000e+03,7039520.06,
NaN,9.964000000e+03,7039520.07,
NaN,9.928000000e+03,7039520.08,
NaN,9.941000000e+03,7039520.09,
NaN,9.967000000e+03,7039520.10,
23117190987,9.944000000e+03,7039520.11,
NaN,9.938000000e+03,7039521.00,12
NaN,9.906000000e+03,7039521.01,
NaN,9.929000000e+03,7039521.02,
NaN,9.934000000e+03,7039521.03,
NaN,9.893000000e+03,7039521.04,
NaN,9.914000000e+03,7039521.05,
NaN,9.967000000e+03,7039521.06,
NaN,9.951000000e+03,7039521.07,
NaN,9.898000000e+03,7039521.08,
NaN,9.936000000e+03,7039521.09,
NaN,9.971000000e+03,7039521.10,
23117194943,9.930000000e+03,7039521.11,
NaN,9.938000000e+03,7039522.00,12
NaN,9.994000000e+03,7039522.01,
NaN,9.969000000e+03,7039522.02,
NaN,9.955000000e+03,7039522.03,
NaN,9.950000000e+03,7039522.04,
NaN,9.957000000e+03,7039522.05,
NaN,9.961000000e+03,7039522.06,
NaN,9.960000000e+03,7039522.07,
NaN,9.970000000e+03,7039522.08,
NaN,9.947000000e+03,7039522.09,
NaN,9.995000000e+03,7039522.10,
23117198900,9.984000000e+03,7039522.11,
NaN,9.971000000e+03,7039523.00,12
NaN,9.944000000e+03,7039523.01,
NaN,9.988000000e+03,7039523.02,
NaN,9.972000000e+03,7039523.03,
NaN,1.000100000e+04,7039523.04,
NaN,1.000000000e+04,7039523.05,
NaN,9.968000000e+03,7039523.06,
NaN,9.947000000e+03,7039523.07,
NaN,9.972000000e+03,7039523.08,
NaN,9.988000000e+03,7039523.09,
NaN,9.957000000e+03,7039523.10,
23117202859,9.970000000e+03,7039523.11,
NaN,9.987000000e+03,7039524.00,12
NaN,1.001000000e+04,7039524.01,
NaN,1.000500000e+04,7039524.02,
NaN,9.947000000e+03,7039524.03,
NaN,1.005000000e+04,7039524.04,
NaN,1.002000000e+04,7039524.05,
NaN,9.890000000e+03,7039524.06,
NaN,9.976000000e+03,7039524.07,
NaN,1.007000000e+04,7039524.08,
NaN,1.005300000e+04,7039524.09,
NaN,1.005500000e+04,7039524.10,
23117206814,1.002200000e+04,7039524.11,
NaN,1.002200000e+04,7039525.00,12
NaN,1.002000000e+04,7039525.01,
NaN,9.988000000e+03,7039525.02,
NaN,9.968000000e+03,7039525.03,
NaN,1.000900000e+04,7039525.04,
NaN,1.003400000e+04,7039525.05,
NaN,1.009400000e+04,7039525.06,
NaN,1.005100000e+04,7039525.07,
NaN,1.003100000e+04,7039525.08,
NaN,1.000300000e+04,7039525.09,
NaN,1.003900000e+04,7039525.10,
23117210771,1.005800000e+04,7039525.11,
NaN,1.003800000e+04,7039526.00,12
NaN,1.000700000e+04,7039526.01,
NaN,9.980000000e+03,7039526.02,
NaN,9.988000000e+03,7039526.03,
NaN,1.002800000e+04,7039526.04,
NaN,1.004800000e+04,7039526.05,
NaN,1.003600000e+04,7039526.06,
NaN,1.007600000e+04,7039526.07,
NaN,1.007200000e+04,7039526.08,
NaN,1.007200000e+04,7039526.09,
NaN,1.009000000e+04,7039526.10,
23117214728,1.011600000e+04,7039526.11,
NaN,1.009300000e+04,7039527.00,12
NaN,1.004600000e+04,7039527.01,
NaN,1.010000000e+04,7039527.02,
NaN,1.002800000e+04,7039527.03,
NaN,1.000300000e+04,7039527.04,
NaN,1.002500000e+04,7039527.05,
NaN,1.004300000e+04,7039527.06,
NaN,1.006700000e+04,7039527.07,
NaN,1.011200000e+04,7039527.08,
NaN,1.014200000e+04,7039527.09,
NaN,1.007300000e+04,7039527.10,
23117218685,1.004900000e+04,7039527.11,
NaN,1.006800000e+04,7039528.00,12
NaN,1.003100000e+04,7039528.01,
NaN,1.000600000e+04,7039528.02,
NaN,1.000800000e+04,7039528.03,
NaN,9.998000000e+03,7039528.04,
NaN,1.004800000e+04,7039528.05,
NaN,1.001200000e+04,7039528.06,
NaN,9.988000000e+03,7039528.07,
NaN,1.000800000e+04,7039528.08,
NaN,1.003000000e+04,7039528.09,
NaN,9.986000000e+03,7039528.10,
23117222646,1.001600000e+04,7039528.11,
NaN,1.004800000e+04,7039529.00,12
NaN,1.000800000e+04,7039529.01,
NaN,1.004100000e+04,7039529.02,
NaN,1.007200000e+04,7039529.03,
NaN,1.004800000e+04,7039529.04,
NaN,1.011400000e+04,7039529.05,
NaN,1.014100000e+04,7039529.06,
NaN,1.015700000e+04,7039529.07,
NaN,1.015500000e+04,7039529.08,
NaN,1.013000000e+04,7039529.09,
NaN,1.011700000e+04,7039529.10,
23117226599,1.010400000e+04,7039529.11,
NaN,1.010900000e+04,7039530.00,12
NaN,1.008700000e+04,7039530.01,
NaN,1.005200000e+04,7039530.02,
NaN,1.004600000e+04,7039530.03,
NaN,1.001300000e+04,7039530.04,
NaN,1.006100000e+04,7039530.05,
NaN,1.004300000e+04,7039530.06,
NaN,1.005900000e+04,7039530.07,
NaN,1.012000000e+04,7039530.08,
NaN,1.016800000e+04,7039530.09,
NaN,1.012300000e+04,7039530.10,
23117230556,1.009200000e+04,7039530.11,
NaN,1.012800000e+04,7039531.00,12
NaN,1.016300000e+04,7039531.01,
NaN,1.017500000e+04,7039531.02,
NaN,1.014400000e+04,7039531.03,
NaN,1.018100000e+04,7039531.04,
NaN,1.021800000e+04,7039531.05,
NaN,1.014500000e+04,7039531.06,
NaN,1.007300000e+04,7039531.07,
NaN,1.002800000e+04,7039531.08,
NaN,1.000700000e+04,7039531.09,
NaN,1.004700000e+04,7039531.10,
23117234511,1.002800000e+04,7039531.11,
NaN,1.003000000e+04,7039532.00,12
NaN,1.000600000e+04,7039532.01,
NaN,1.002600000e+04,7039532.02,
NaN,1.005000000e+04,7039532.03,
NaN,1.006700000e+04,7039532.04,
NaN,1.007600000e+04,7039532.05,
NaN,1.005400000e+04,7039532.06,
NaN,1.007300000e+04,7039532.07,
NaN,1.011300000e+04,7039532.08,
NaN,1.010600000e+04,7039532.09,
NaN,1.009300000e+04,7039532.10,
23117238468,1.011100000e+04,7039532.11,
NaN,1.009200000e+04,7039533.00,12
NaN,1.008400000e+04,7039533.01,
NaN,1.009800000e+04,7039533.02,
NaN,1.008000000e+04,7039533.03,
NaN,1.008100000e+04,7039533.04,
NaN,1.003300000e+04,7039533.05,
NaN,1.004000000e+04,7039533.06,
NaN,1.007600000e+04,7039533.07,
NaN,1.006700000e+04,7039533.08,
NaN,1.003100000e+04,7039533.09,
NaN,1.003200000e+04,7039533.10,
23117242425,1.001900000e+04,7039533.11,
NaN,1.002700000e+04,7039534.00,12
NaN,1.011700000e+04,7039534.01,
NaN,1.013400000e+04,7039534.02,
NaN,9.979000000e+03,7039534.03,
NaN,9.962000000e+03,7039534.04,
NaN,1.007000000e+04,7039534.05,
NaN,1.018300000e+04,7039534.06,
NaN,1.016100000e+04,7039534.07,
NaN,1.014100000e+04,7039534.08,
NaN,1.013600000e+04,7039534.09,
NaN,1.008700000e+04,7039534.10,
23117246382,1.003400000e+04,7039534.11,
NaN,9.955000000e+03,7039535.00,12
NaN,9.928000000e+03,7039535.01,
NaN,9.988000000e+03,7039535.02,
NaN,1.007800000e+04,7039535.03,
NaN,1.010400000e+04,7039535.04,
NaN,1.006200000e+04,7039535.05,
NaN,1.006500000e+04,7039535.06,
NaN,1.007300000e+04,7039535.07,
NaN,1.004600000e+04,7039535.08,
NaN,1.005500000e+04,7039535.09,
NaN,1.005300000e+04,7039535.10,
23117250338,1.004700000e+04,7039535.11,
NaN,1.010400000e+04,7039536.00,12
NaN,1.006900000e+04,7039536.01,
NaN,1.009700000e+04,7039536.02,
NaN,1.009900000e+04,7039536.03,
NaN,1.010900000e+04,7039536.04,
NaN,1.012600000e+04,7039536.05,
NaN,1.012800000e+04,7039536.06,
NaN,1.010800000e+04,7039536.07,
NaN,1.012100000e+04,7039536.08,
NaN,1.012900000e+04,7039536.09,
NaN,1.013600000e+04,7039536.10,
23117254295,1.013200000e+04,7039536.11,
NaN,1.009300000e+04,7039537.00,12
NaN,1.008500000e+04,7039537.01,
NaN,1.004000000e+04,7039537.02,
NaN,1.007000000e+04,7039537.03,
NaN,1.008300000e+04,7039537.04,
NaN,1.010900000e+04,7039537.05,
NaN,1.015600000e+04,7039537.06,
NaN,1.009600000e+04,7039537.07,
NaN,1.009200000e+04,7039537.08,
NaN,1.010800000e+04,7039537.09,
NaN,1.009800000e+04,7039537.10,
23117258252,1.010000000e+04,7039537.11,
NaN,1.011100000e+04,7039538.00,12
NaN,1.012000000e+04,7039538.01,
NaN,1.013600000e+04,7039538.02,
NaN,1.009200000e+04,7039538.03,
NaN,1.010500000e+04,7039538.04,
NaN,1.007500000e+04,7039538.05,
NaN,1.009400000e+04,7039538.06,
NaN,1.013700000e+04,7039538.07,
NaN,1.014900000e+04,7039538.08,
NaN,1.015100000e+04,7039538.09,
NaN,1.014400000e+04,7039538.10,
23117262209,1.011700000e+04,7039538.11,
NaN,1.010500000e+04,7039539.00,12
NaN,1.014300000e+04,7039539.01,
NaN,1.013100000e+04,7039539.02,
NaN,1.012700000e+04,7039539.03,
NaN,1.012300000e+04,7039539.04,
NaN,1.012500000e+04,7039539.05,
NaN,1.017500000e+04,7039539.06,
NaN,1.013900000e+04,7039539.07,
NaN,1.015500000e+04,7039539.08,
NaN,1.016500000e+04,7039539.09,
NaN,1.014400000e+04,7039539.10,
23117266166,1.010900000e+04,7039539.11,
NaN,1.014800000e+04,7039540.00,12
NaN,1.013600000e+04,7039540.01,
NaN,1.012800000e+04,7039540.02,
NaN,1.016500000e+04,7039540.03,
NaN,1.015300000e+04,7039540.04,
NaN,1.012100000e+04,7039540.05,
NaN,1.014400000e+04,7039540.06,
NaN,1.013300000e+04,7039540.07,
NaN,1.010400000e+04,7039540.08,
NaN,1.010900000e+04,7039540.09,
NaN,1.010100000e+04,7039540.10,
23117270123,1.011200000e+04,7039540.11,
NaN,1.011500000e+04,7039541.00,12
NaN,1.012400000e+04,7039541.01,
NaN,1.013900000e+04,7039541.02,
NaN,1.016100000e+04,7039541.03,
NaN,1.017600000e+04,7039541.04,
NaN,1.015300000e+04,7039541.05,
NaN,1.016300000e+04,7039541.06,
NaN,1.018800000e+04,7039541.07,
NaN,1.018100000e+04,7039541.08,
NaN,1.013900000e+04,7039541.09,
NaN,1.011800000e+04,7039541.10,
23117274080,1.011000000e+04,7039541.11,
NaN,1.012700000e+04,7039542.00,12
NaN,1.018100000e+04,7039542.01,
NaN,1.016900000e+04,7039542.02,
NaN,1.017200000e+04,7039542.03,
NaN,1.017300000e+04,7039542.04,
NaN,1.017800000e+04,7039542.05,
NaN,1.017200000e+04,7039542.06,
NaN,1.012500000e+04,7039542.07,
NaN,1.016100000e+04,7039542.08,
NaN,1.012200000e+04,7039542.09,
NaN,1.011800000e+04,7039542.10,
23117278036,1.012400000e+04,7039542.11,
NaN,1.012700000e+04,7039543.00,12
NaN,1.010300000e+04,7039543.01,
NaN,1.012700000e+04,7039543.02,
NaN,1.012500000e+04,7039543.03,
NaN,1.013000000e+04,7039543.04,
NaN,1.013000000e+04,7039543.05,
NaN,1.012300000e+04,7039543.06,
NaN,1.007800000e+04,7039543.07,
NaN,1.010700000e+04,7039543.08,
NaN,1.015500000e+04,7039543.09,
NaN,1.017400000e+04,7039543.10,
23117281993,1.016500000e+04,7039543.11,
NaN,1.023000000e+04,7039544.00,12
NaN,1.021000000e+04,7039544.01,
NaN,1.006800000e+04,7039544.02,
NaN,1.005200000e+04,7039544.03,
NaN,1.006800000e+04,7039544.04,
NaN,1.016000000e+04,7039544.05,
NaN,1.019700000e+04,7039544.06,
NaN,1.023900000e+04,7039544.07,
NaN,1.023500000e+04,7039544.08,
NaN,1.017100000e+04,7039544.09,
NaN,1.012500000e+04,7039544.10,
23117285949,1.008600000e+04,7039544.11,
NaN,1.006700000e+04,7039545.00,12
NaN,1.008800000e+04,7039545.01,
NaN,1.012400000e+04,7039545.02,
NaN,1.013900000e+04,7039545.03,
NaN,1.012600000e+04,7039545.04,
NaN,1.015300000e+04,7039545.05,
NaN,1.012500000e+04,7039545.06,
NaN,1.010400000e+04,7039545.07,
NaN,1.010000000e+04,7039545.08,
NaN,1.007600000e+04,7039545.09,
NaN,1.008300000e+04,7039545.10,
23117289906,1.009400000e+04,7039545.11,
NaN,1.010700000e+04,7039546.00,12
NaN,1.012700000e+04,7039546.01,
NaN,1.014000000e+04,7039546.02,
NaN,1.012700000e+04,7039546.03,
NaN,1.013200000e+04,7039546.04,
NaN,1.016000000e+04,7039546.05,
NaN,1.013800000e+04,7039546.06,
NaN,1.006700000e+04,7039546.07,
NaN,1.013900000e+04,7039546.08,
NaN,1.017000000e+04,7039546.09,
NaN,1.018800000e+04,7039546.10,
23117293863,1.013100000e+04,7039546.11,
NaN,1.011800000e+04,7039547.00,12
NaN,1.009100000e+04,7039547.01,
NaN,1.012400000e+04,7039547.02,
NaN,1.015900000e+04,7039547.03,
NaN,1.018800000e+04,7039547.04,
NaN,1.017400000e+04,7039547.05,
NaN,1.016000000e+04,7039547.06,
NaN,1.015200000e+04,7039547.07,
NaN,1.014600000e+04,7039547.08,
NaN,1.015100000e+04,7039547.09,
NaN,1.013800000e+04,7039547.10,
23117297820,1.012500000e+04,7039547.11,
NaN,1.011100000e+04,7039548.00,12
NaN,1.011900000e+04,7039548.01,
NaN,1.015400000e+04,7039548.02,
NaN,1.013600000e+04,7039548.03,
NaN,1.016600000e+04,7039548.04,
NaN,1.015800000e+04,7039548.05,
NaN,1.014000000e+04,7039548.06,
NaN,1.014500000e+04,7039548.07,
NaN,1.013900000e+04,7039548.08,
NaN,1.008600000e+04,7039548.09,
NaN,1.009400000e+04,7039548.10,
23117301776,1.007900000e+04,7039548.11,
NaN,1.010500000e+04,7039549.00,12
NaN,1.013500000e+04,7039549.01,
NaN,1.011000000e+04,7039549.02,
NaN,1.012100000e+04,7039549.03,
NaN,1.011100000e+04,7039549.04,
NaN,1.011800000e+04,7039549.05,
NaN,1.013600000e+04,7039549.06,
NaN,1.010500000e+04,7039549.07,
NaN,1.015000000e+04,7039549.08,
NaN,1.012700000e+04,7039549.09,
NaN,1.015500000e+04,7039549.10,
23117305733,1.014600000e+04,7039549.11,
NaN,1.015000000e+04,7039550.00,12
NaN,1.011500000e+04,7039550.01,
NaN,1.012600000e+04,7039550.02,
NaN,1.010500000e+04,7039550.03,
NaN,1.015300000e+04,7039550.04,
NaN,1.017500000e+04,7039550.05,
NaN,1.015700000e+04,7039550.06,
NaN,1.017100000e+04,7039550.07,
NaN,1.016500000e+04,7039550.08,
NaN,1.014700000e+04,7039550.09,
NaN,1.016700000e+04,7039550.10,
23117309690,1.018000000e+04,7039550.11,
NaN,1.012700000e+04,7039551.00,12
NaN,1.012500000e+04,7039551.01,
NaN,1.012700000e+04,7039551.02,
NaN,1.011000000e+04,7039551.03,
NaN,1.013700000e+04,7039551.04,
NaN,1.014300000e+04,7039551.05,
NaN,1.012600000e+04,7039551.06,
NaN,1.012900000e+04,7039551.07,
NaN,1.015000000e+04,7039551.08,
NaN,1.016700000e+04,7039551.09,
NaN,1.013900000e+04,7039551.10,
23117313647,1.017000000e+04,7039551.11,
NaN,1.020200000e+04,7039552.00,12
NaN,1.018300000e+04,7039552.01,
NaN,1.018500000e+04,7039552.02,
NaN,1.017000000e+04,7039552.03,
NaN,1.007500000e+04,7039552.04,
NaN,1.006600000e+04,7039552.05,
NaN,1.012000000e+04,7039552.06,
NaN,1.012100000e+04,7039552.07,
NaN,1.013000000e+04,7039552.08,
NaN,1.013200000e+04,7039552.09,
NaN,1.015200000e+04,7039552.10,
23117317604,1.013000000e+04,7039552.11,
NaN,1.013300000e+04,7039553.00,12
NaN,1.016600000e+04,7039553.01,
NaN,1.015000000e+04,7039553.02,
NaN,1.013200000e+04,7039553.03,
NaN,1.018300000e+04,7039553.04,
NaN,1.016000000e+04,7039553.05,
NaN,1.013700000e+04,7039553.06,
NaN,1.011700000e+04,7039553.07,
NaN,1.009800000e+04,7039553.08,
NaN,1.014300000e+04,7039553.09,
NaN,1.011500000e+04,7039553.10,
23117321560,1.008800000e+04,7039553.11,
NaN,1.017000000e+04,7039554.00,12
NaN,1.024800000e+04,7039554.01,
NaN,1.016800000e+04,7039554.02,
NaN,1.013400000e+04,7039554.03,
NaN,1.012800000e+04,7039554.04,
NaN,1.016900000e+04,7039554.05,
NaN,1.023600000e+04,7039554.06,
NaN,1.026700000e+04,7039554.07,
NaN,1.025900000e+04,7039554.08,
NaN,1.023300000e+04,7039554.09,
NaN,1.019900000e+04,7039554.10,
23117325517,1.011200000e+04,7039554.11,
NaN,1.007000000e+04,7039555.00,12
NaN,1.006000000e+04,7039555.01,
NaN,1.013100000e+04,7039555.02,
NaN,1.015000000e+04,7039555.03,
NaN,1.014300000e+04,7039555.04,
NaN,1.012300000e+04,7039555.05,
NaN,1.009900000e+04,7039555.06,
NaN,1.011700000e+04,7039555.07,
NaN,1.008800000e+04,7039555.08,
NaN,1.013500000e+04,7039555.09,
NaN,1.013300000e+04,7039555.10,
23117329474,1.012200000e+04,7039555.11,
NaN,1.018100000e+04,7039556.00,12
NaN,1.018200000e+04,7039556.01,
NaN,1.017100000e+04,7039556.02,
NaN,1.015300000e+04,7039556.03,
NaN,1.015500000e+04,7039556.04,
NaN,1.016300000e+04,7039556.05,
NaN,1.019000000e+04,7039556.06,
NaN,1.022400000e+04,7039556.07,
NaN,1.023900000e+04,7039556.08,
NaN,1.028600000e+04,7039556.09,
NaN,1.024800000e+04,7039556.10,
23117333431,1.017700000e+04,7039556.11,
NaN,1.015000000e+04,7039557.00,12
NaN,1.016500000e+04,7039557.01,
NaN,1.020000000e+04,7039557.02,
NaN,1.020500000e+04,7039557.03,
NaN,1.017900000e+04,7039557.04,
NaN,1.020200000e+04,7039557.05,
NaN,1.016000000e+04,7039557.06,
NaN,1.019000000e+04,7039557.07,
NaN,1.020100000e+04,7039557.08,
NaN,1.021500000e+04,7039557.09,
NaN,1.019700000e+04,7039557.10,
23117337387,1.019700000e+04,7039557.11,
NaN,1.019100000e+04,7039558.00,12
NaN,1.019300000e+04,7039558.01,
NaN,1.018100000e+04,7039558.02,
NaN,1.018400000e+04,7039558.03,
NaN,1.019200000e+04,7039558.04,
NaN,1.024200000e+04,7039558.05,
NaN,1.025000000e+04,7039558.06,
NaN,1.024400000e+04,7039558.07,
NaN,1.022200000e+04,7039558.08,
NaN,1.019900000e+04,7039558.09,
NaN,1.021100000e+04,7039558.10,
23117341344,1.019600000e+04,7039558.11,
NaN,1.024600000e+04,7039559.00,12
NaN,1.028400000e+04,7039559.01,
NaN,1.023300000e+04,7039559.02,
NaN,1.024000000e+04,7039559.03,
NaN,1.021700000e+04,7039559.04,
NaN,1.019500000e+04,7039559.05,
NaN,1.019800000e+04,7039559.06,
NaN,1.017900000e+04,7039559.07,
NaN,1.018400000e+04,7039559.08,
NaN,1.021800000e+04,7039559.09,
NaN,1.022400000e+04,7039559.10,
23117345301,1.022300000e+04,7039559.11,
NaN,1.023200000e+04,7039560.00,12
NaN,1.019700000e+04,7039560.01,
NaN,1.019300000e+04,7039560.02,
NaN,1.020200000e+04,7039560.03,
NaN,1.021600000e+04,7039560.04,
NaN,1.022600000e+04,7039560.05,
NaN,1.020900000e+04,7039560.06,
NaN,1.018800000e+04,7039560.07,
NaN,1.014800000e+04,7039560.08,
NaN,1.015100000e+04,7039560.09,
NaN,1.017800000e+04,7039560.10,
23117349257,1.019700000e+04,7039560.11,
NaN,1.016500000e+04,7039561.00,12
NaN,1.015800000e+04,7039561.01,
NaN,1.013900000e+04,7039561.02,
NaN,1.015900000e+04,7039561.03,
NaN,1.017100000e+04,7039561.04,
NaN,1.015400000e+04,7039561.05,
NaN,1.017400000e+04,7039561.06,
NaN,1.019300000e+04,7039561.07,
NaN,1.019900000e+04,7039561.08,
NaN,1.018900000e+04,7039561.09,
NaN,1.019900000e+04,7039561.10,
23117353214,1.018600000e+04,7039561.11,
NaN,1.013200000e+04,7039562.00,12
NaN,1.014700000e+04,7039562.01,
NaN,1.018100000e+04,7039562.02,
NaN,1.014700000e+04,7039562.03,
NaN,1.013100000e+04,7039562.04,
NaN,1.014700000e+04,7039562.05,
NaN,1.014700000e+04,7039562.06,
NaN,1.016300000e+04,7039562.07,
NaN,1.017300000e+04,7039562.08,
NaN,1.013200000e+04,7039562.09,
NaN,1.013500000e+04,7039562.10,
23117357172,1.015900000e+04,7039562.11,
NaN,1.014200000e+04,7039563.00,12
NaN,1.013100000e+04,7039563.01,
NaN,1.016000000e+04,7039563.02,
NaN,1.015200000e+04,7039563.03,
NaN,1.015100000e+04,7039563.04,
NaN,1.013800000e+04,7039563.05,
NaN,1.014000000e+04,7039563.06,
NaN,1.012500000e+04,7039563.07,
NaN,1.011100000e+04,7039563.08,
NaN,1.009500000e+04,7039563.09,
NaN,1.012100000e+04,7039563.10,
23117361129,1.017800000e+04,7039563.11,
NaN,1.008700000e+04,7039564.00,12
NaN,1.016100000e+04,7039564.01,
NaN,1.019100000e+04,7039564.02,
NaN,9.991000000e+03,7039564.03,
NaN,9.894000000e+03,7039564.04,
NaN,1.005400000e+04,7039564.05,
NaN,1.016000000e+04,7039564.06,
NaN,1.016000000e+04,7039564.07,
NaN,1.019700000e+04,7039564.08,
NaN,1.011700000e+04,7039564.09,
NaN,1.006600000e+04,7039564.10,
23117365084,1.005100000e+04,7039564.11,
NaN,1.000700000e+04,7039565.00,12
NaN,1.002800000e+04,7039565.01,
NaN,1.007900000e+04,7039565.02,
NaN,1.009200000e+04,7039565.03,
NaN,1.007200000e+04,7039565.04,
NaN,1.004000000e+04,7039565.05,
NaN,1.002700000e+04,7039565.06,
NaN,1.004700000e+04,7039565.07,
NaN,1.006400000e+04,7039565.08,
NaN,1.001500000e+04,7039565.09,
NaN,1.001200000e+04,7039565.10,
23117369040,9.999000000e+03,7039565.11,
NaN,9.977000000e+03,7039566.00,12
NaN,1.001000000e+04,7039566.01,
NaN,1.005600000e+04,7039566.02,
NaN,1.004500000e+04,7039566.03,
NaN,1.004000000e+04,7039566.04,
NaN,1.005000000e+04,7039566.05,
NaN,1.006600000e+04,7039566.06,
NaN,1.006500000e+04,7039566.07,
NaN,1.002700000e+04,7039566.08,
NaN,1.004700000e+04,7039566.09,
NaN,9.948000000e+03,7039566.10,
23117372997,9.889000000e+03,7039566.11,
NaN,9.962000000e+03,7039567.00,12
NaN,9.954000000e+03,7039567.01,
NaN,1.002200000e+04,7039567.02,
NaN,1.002800000e+04,7039567.03,
NaN,9.997000000e+03,7039567.04,
NaN,9.994000000e+03,7039567.05,
NaN,9.974000000e+03,7039567.06,
NaN,9.981000000e+03,7039567.07,
NaN,9.937000000e+03,7039567.08,
NaN,9.939000000e+03,7039567.09,
NaN,9.964000000e+03,7039567.10,
23117376954,9.952000000e+03,7039567.11,
NaN,1.004500000e+04,7039568.00,12
